Students	10
1	14 5 15 19
2	18 17 2 15
3	16 19 15 4
4	15 8 1 14
5	1 12 16 8
6	9 5 20 1
7	8 20 6 9
8	10 14 20 9
9	1 6 9 16
10	18 11 10 14
Students	10
1	1 7 18 15
2	10 11 13 6
3	2 10 13 4
4	7 20 17 19
5	17 5 12 2
6	14 6 3 1
7	20 1 16 15
8	1 8 2 19
9	5 12 7 9
10	13 12 9 2
Students	10
1	11 5 4 17
2	14 20 7 15
3	14 18 15 20
4	14 17 7 16
5	4 8 15 9
6	9 5 18 16
7	6 9 1 19
8	11 16 2 18
9	8 2 14 17
10	17 13 11 5
Students	10
1	14 18 1 5
2	11 8 12 1
3	12 9 6 4
4	15 6 18 1
5	12 8 20 5
6	17 9 18 14
7	16 14 9 17
8	10 16 12 5
9	11 14 19 2
10	15 1 17 2
Students	10
1	4 9 14 5
2	11 8 5 10
3	15 17 7 19
4	11 12 1 14
5	7 18 12 16
6	10 13 20 4
7	17 11 2 4
8	11 15 7 3
9	18 8 1 3
10	17 6 20 9
Students	10
1	19 20 5 12
2	16 8 7 15
3	16 6 8 12
4	10 3 9 2
5	20 5 1 19
6	6 4 16 3
7	13 5 17 19
8	7 2 1 13
9	13 12 11 14
10	13 5 7 11
Students	10
1	3 17 18 7
2	13 1 14 15
3	15 16 7 19
4	7 14 8 9
5	14 1 16 12
6	17 12 9 4
7	9 10 2 11
8	15 8 6 12
9	7 10 12 9
10	17 20 8 12
Students	10
1	17 6 12 8
2	11 5 2 17
3	13 14 8 17
4	4 11 18 13
5	3 4 16 8
6	20 1 16 13
7	13 2 4 7
8	9 3 5 11
9	14 13 16 15
10	14 8 11 10
Students	10
1	20 10 14 17
2	14 5 15 3
3	4 19 11 20
4	12 13 19 8
5	2 11 14 10
6	9 17 13 3
7	6 1 11 20
8	2 16 3 4
9	9 18 2 10
10	2 7 14 4
Students	10
1	3 16 5 14
2	20 18 13 11
3	20 17 13 12
4	7 19 15 12
5	10 9 20 13
6	15 8 5 4
7	12 7 15 18
8	3 20 12 19
9	12 5 2 4
10	18 14 10 15
Students	10
1	1 9 15 3
2	9 3 14 5
3	19 15 16 8
4	9 5 13 6
5	8 6 15 2
6	3 8 12 5
7	12 7 4 9
8	17 7 2 6
9	2 4 16 10
10	1 18 4 10
Students	10
1	7 6 16 17
2	19 9 15 11
3	13 19 18 2
4	10 3 8 17
5	7 18 14 16
6	16 13 2 15
7	3 11 14 5
8	15 12 14 4
9	4 10 14 11
10	10 12 18 9
Students	10
1	10 2 1 11
2	8 13 2 18
3	18 12 9 6
4	11 8 3 13
5	5 12 4 18
6	12 8 3 13
7	13 15 16 20
8	14 3 5 8
9	19 16 8 3
10	16 19 18 6
Students	10
1	5 3 15 2
2	5 16 17 20
3	13 11 3 19
4	14 20 12 15
5	11 18 8 19
6	10 14 12 1
7	16 5 1 13
8	16 10 20 2
9	3 10 6 14
10	9 11 8 13
