Students	10
1	4 8 13 18
2	17 13 6 14
3	14 18 16 10
4	15 9 10 13
5	19 13 12 5
6	7 16 10 19
7	10 1 19 14
8	6 5 2 14
9	15 8 19 5
10	5 2 8 9
Students	10
1	12 10 14 5
2	20 16 11 7
3	13 16 8 18
4	8 1 15 18
5	19 20 9 3
6	4 15 10 8
7	7 14 9 20
8	1 7 13 12
9	3 20 11 7
10	18 5 7 12
Students	10
1	8 17 14 2
2	9 16 1 8
3	19 18 13 11
4	13 17 10 3
5	7 20 4 3
6	17 7 13 20
7	3 2 16 10
8	2 6 13 5
9	20 5 4 14
10	13 12 5 7
Students	10
1	9 3 6 20
2	5 17 4 11
3	1 2 16 17
4	14 6 3 13
5	9 2 8 5
6	8 10 20 14
7	10 2 17 19
8	15 9 17 5
9	8 12 6 19
10	1 2 16 10
Students	10
1	9 2 17 4
2	10 20 14 11
3	12 15 6 8
4	15 10 6 19
5	11 2 3 15
6	6 18 7 13
7	11 5 8 19
8	2 15 4 1
9	3 17 5 2
10	6 13 7 15
Students	10
1	12 20 17 14
2	3 16 12 17
3	10 17 11 4
4	19 6 12 4
5	19 3 5 16
6	12 18 16 7
7	3 1 11 14
8	14 12 15 10
9	16 2 14 1
10	9 5 11 16
Students	10
1	2 6 8 19
2	9 18 5 10
3	16 18 8 7
4	16 20 5 18
5	20 16 11 19
6	17 15 18 11
7	13 16 3 10
8	8 6 9 15
9	12 4 15 14
10	3 19 16 6
Students	10
1	6 11 19 10
2	17 20 5 2
3	9 16 8 18
4	17 10 3 5
5	15 19 17 10
6	17 1 2 4
7	1 2 16 5
8	17 20 8 16
9	6 1 14 10
10	7 11 5 20
Students	10
1	17 20 6 15
2	16 14 13 6
3	1 7 4 20
4	5 15 3 9
5	1 4 6 16
6	13 2 5 20
7	13 8 2 4
8	4 13 17 19
9	15 5 20 10
10	12 9 14 18
Students	10
1	1 4 12 11
2	7 11 12 20
3	14 4 8 16
4	1 8 9 5
5	6 19 12 8
6	16 11 19 5
7	9 2 16 3
8	1 18 10 15
9	18 9 17 4
10	12 6 19 13
Students	10
1	15 8 4 14
2	2 11 13 5
3	3 8 12 17
4	14 8 18 2
5	1 9 20 8
6	10 14 5 4
7	3 11 10 5
8	2 5 13 4
9	19 12 16 7
10	9 13 14 1
Students	10
1	16 14 19 5
2	14 6 1 8
3	16 9 8 10
4	10 7 4 2
5	7 5 4 10
6	16 3 1 5
7	7 11 3 13
8	9 8 7 5
9	11 3 16 14
10	7 18 8 12
Students	10
1	11 1 17 6
2	11 2 17 10
3	7 12 2 13
4	1 9 6 15
5	9 20 10 16
6	9 6 11 20
7	20 9 16 2
8	1 12 10 5
9	16 8 5 15
10	12 2 17 1
Students	10
1	1 4 12 19
2	17 16 8 3
3	11 19 10 17
4	19 13 3 4
5	2 10 7 1
6	17 15 7 2
7	11 13 16 14
8	15 3 16 1
9	5 17 9 20
10	14 7 6 20
