Class Times	10
Rooms	5
1	706
2	574
3	766
4	541
5	626
Classes	20
Teachers	10
1	7
2	7
3	2
4	10
5	8
6	4
7	8
8	3
9	1
10	2
11	6
12	5
13	5
14	9
15	9
16	6
17	1
18	3
19	4
20	10
Class Times	10
Rooms	5
1	26
2	764
3	869
4	704
5	203
Classes	20
Teachers	10
1	8
2	5
3	7
4	8
5	5
6	4
7	9
8	6
9	4
10	6
11	2
12	9
13	10
14	2
15	1
16	10
17	1
18	7
19	3
20	3
Class Times	10
Rooms	5
1	234
2	263
3	169
4	571
5	506
Classes	20
Teachers	10
1	6
2	2
3	9
4	9
5	4
6	4
7	6
8	7
9	5
10	8
11	5
12	10
13	1
14	10
15	7
16	2
17	3
18	3
19	8
20	1
Class Times	10
Rooms	5
1	508
2	523
3	330
4	417
5	133
Classes	20
Teachers	10
1	4
2	6
3	6
4	8
5	2
6	7
7	4
8	9
9	7
10	10
11	2
12	9
13	8
14	10
15	1
16	1
17	5
18	5
19	3
20	3
Class Times	10
Rooms	5
1	280
2	177
3	698
4	422
5	847
Classes	20
Teachers	10
1	1
2	9
3	2
4	9
5	10
6	2
7	10
8	5
9	7
10	6
11	3
12	3
13	1
14	4
15	4
16	6
17	7
18	5
19	8
20	8
Class Times	10
Rooms	5
1	560
2	709
3	976
4	75
5	367
Classes	20
Teachers	10
1	2
2	5
3	8
4	5
5	8
6	6
7	7
8	7
9	1
10	4
11	9
12	10
13	10
14	3
15	4
16	1
17	3
18	6
19	2
20	9
Class Times	10
Rooms	5
1	829
2	88
3	200
4	972
5	174
Classes	20
Teachers	10
1	8
2	1
3	1
4	7
5	3
6	9
7	7
8	4
9	8
10	4
11	9
12	5
13	10
14	2
15	6
16	3
17	5
18	2
19	10
20	6
Class Times	10
Rooms	5
1	357
2	833
3	335
4	42
5	972
Classes	20
Teachers	10
1	9
2	8
3	8
4	5
5	1
6	3
7	5
8	3
9	9
10	7
11	10
12	1
13	6
14	6
15	7
16	2
17	2
18	4
19	4
20	10
Class Times	10
Rooms	5
1	198
2	537
3	390
4	528
5	312
Classes	20
Teachers	10
1	10
2	10
3	5
4	6
5	4
6	1
7	3
8	2
9	4
10	8
11	9
12	7
13	2
14	6
15	5
16	8
17	9
18	1
19	7
20	3
Class Times	10
Rooms	5
1	818
2	121
3	587
4	44
5	983
Classes	20
Teachers	10
1	9
2	9
3	3
4	8
5	1
6	10
7	1
8	8
9	6
10	5
11	4
12	3
13	4
14	7
15	10
16	7
17	2
18	5
19	2
20	6
Class Times	10
Rooms	5
1	775
2	648
3	313
4	853
5	649
Classes	20
Teachers	10
1	4
2	3
3	7
4	10
5	5
6	9
7	10
8	2
9	5
10	3
11	4
12	2
13	6
14	1
15	6
16	8
17	9
18	1
19	8
20	7
Class Times	10
Rooms	5
1	719
2	319
3	255
4	580
5	17
Classes	20
Teachers	10
1	8
2	6
3	7
4	5
5	1
6	6
7	9
8	5
9	2
10	10
11	7
12	2
13	8
14	9
15	4
16	3
17	1
18	3
19	10
20	4
Class Times	10
Rooms	5
1	878
2	367
3	350
4	417
5	67
Classes	20
Teachers	10
1	2
2	1
3	6
4	6
5	1
6	5
7	2
8	10
9	4
10	9
11	7
12	3
13	4
14	8
15	5
16	8
17	10
18	9
19	3
20	7
Class Times	10
Rooms	5
1	538
2	372
3	884
4	918
5	430
Classes	20
Teachers	10
1	5
2	6
3	8
4	8
5	7
6	3
7	5
8	2
9	1
10	10
11	3
12	1
13	9
14	10
15	9
16	6
17	4
18	4
19	7
20	2
