Class Times	10
Rooms	5
1	986
2	742
3	373
4	268
5	502
Classes	20
Teachers	10
1	1
2	7
3	10
4	2
5	10
6	8
7	4
8	1
9	2
10	9
11	6
12	7
13	9
14	3
15	8
16	3
17	5
18	6
19	5
20	4
Class Times	10
Rooms	5
1	311
2	960
3	280
4	223
5	526
Classes	20
Teachers	10
1	3
2	9
3	10
4	10
5	5
6	5
7	3
8	7
9	4
10	1
11	8
12	7
13	1
14	8
15	4
16	2
17	9
18	2
19	6
20	6
Class Times	10
Rooms	5
1	506
2	79
3	689
4	145
5	862
Classes	20
Teachers	10
1	6
2	3
3	4
4	2
5	7
6	9
7	6
8	7
9	1
10	2
11	8
12	1
13	8
14	5
15	4
16	3
17	9
18	10
19	5
20	10
Class Times	10
Rooms	5
1	126
2	842
3	577
4	836
5	931
Classes	20
Teachers	10
1	2
2	9
3	3
4	10
5	7
6	5
7	6
8	10
9	9
10	5
11	7
12	3
13	6
14	4
15	8
16	4
17	1
18	8
19	2
20	1
Class Times	10
Rooms	5
1	92
2	246
3	281
4	119
5	112
Classes	20
Teachers	10
1	4
2	8
3	7
4	3
5	1
6	1
7	2
8	6
9	9
10	6
11	5
12	2
13	9
14	8
15	5
16	10
17	7
18	3
19	4
20	10
Class Times	10
Rooms	5
1	389
2	279
3	568
4	17
5	558
Classes	20
Teachers	10
1	3
2	2
3	5
4	3
5	1
6	1
7	6
8	4
9	5
10	4
11	2
12	8
13	9
14	10
15	7
16	10
17	6
18	7
19	9
20	8
Class Times	10
Rooms	5
1	245
2	204
3	336
4	226
5	388
Classes	20
Teachers	10
1	7
2	3
3	6
4	6
5	8
6	1
7	7
8	1
9	2
10	3
11	8
12	2
13	4
14	10
15	5
16	9
17	9
18	4
19	5
20	10
Class Times	10
Rooms	5
1	546
2	452
3	854
4	772
5	754
Classes	20
Teachers	10
1	3
2	6
3	4
4	7
5	7
6	2
7	1
8	2
9	9
10	5
11	5
12	9
13	8
14	4
15	6
16	1
17	8
18	3
19	10
20	10
Class Times	10
Rooms	5
1	48
2	181
3	795
4	477
5	17
Classes	20
Teachers	10
1	5
2	5
3	9
4	10
5	3
6	6
7	8
8	9
9	3
10	4
11	7
12	1
13	7
14	10
15	2
16	6
17	4
18	8
19	2
20	1
Class Times	10
Rooms	5
1	557
2	773
3	472
4	632
5	498
Classes	20
Teachers	10
1	6
2	3
3	1
4	2
5	4
6	4
7	7
8	7
9	6
10	8
11	3
12	1
13	2
14	8
15	5
16	5
17	10
18	10
19	9
20	9
Class Times	10
Rooms	5
1	11
2	915
3	601
4	708
5	864
Classes	20
Teachers	10
1	1
2	3
3	1
4	5
5	6
6	10
7	9
8	5
9	8
10	4
11	7
12	10
13	8
14	7
15	2
16	2
17	9
18	4
19	3
20	6
Class Times	10
Rooms	5
1	51
2	829
3	111
4	211
5	155
Classes	20
Teachers	10
1	5
2	1
3	10
4	9
5	10
6	4
7	9
8	6
9	3
10	4
11	5
12	1
13	8
14	6
15	3
16	7
17	7
18	2
19	8
20	2
Class Times	10
Rooms	5
1	838
2	587
3	167
4	287
5	617
Classes	20
Teachers	10
1	9
2	6
3	3
4	7
5	5
6	8
7	10
8	2
9	10
10	2
11	1
12	4
13	5
14	7
15	8
16	1
17	9
18	4
19	6
20	3
Class Times	10
Rooms	5
1	725
2	122
3	604
4	556
5	252
Classes	20
Teachers	10
1	1
2	5
3	10
4	1
5	9
6	8
7	2
8	3
9	10
10	3
11	7
12	9
13	5
14	2
15	4
16	7
17	4
18	6
19	6
20	8
