Students	1000
1	49 3 47 45
2	50 37 48 14
3	4 14 33 41
4	22 26 4 46
5	19 18 49 26
6	3 50 27 31
7	22 15 20 36
8	50 25 17 43
9	1 32 2 31
10	46 18 25 47
11	11 15 44 25
12	1 33 27 42
13	19 34 43 31
14	31 21 45 10
15	7 6 31 29
16	18 21 15 31
17	50 34 2 14
18	11 39 38 46
19	36 47 30 39
20	32 49 27 47
21	38 48 14 7
22	19 46 41 3
23	38 31 28 45
24	7 27 44 15
25	32 34 16 35
26	36 37 11 35
27	31 25 9 18
28	47 7 19 9
29	14 29 30 40
30	16 31 2 33
31	17 28 32 10
32	42 18 27 39
33	36 30 35 50
34	4 10 32 46
35	30 48 1 41
36	44 36 14 38
37	23 41 35 36
38	18 27 6 14
39	21 1 14 12
40	3 37 16 14
41	11 19 38 41
42	44 17 41 2
43	39 40 37 28
44	19 40 11 29
45	3 17 35 6
46	15 16 38 33
47	5 46 43 7
48	9 3 49 36
49	34 27 3 50
50	28 13 23 25
51	5 8 42 45
52	24 40 27 21
53	29 10 33 8
54	43 34 21 32
55	22 45 20 32
56	42 36 49 9
57	46 18 39 1
58	32 35 2 45
59	25 9 37 24
60	39 21 44 50
61	43 39 16 30
62	11 35 46 30
63	31 1 16 40
64	43 14 19 23
65	42 45 37 28
66	32 11 46 7
67	12 45 15 4
68	46 36 4 39
69	6 37 20 44
70	14 25 9 40
71	23 22 30 36
72	8 50 10 25
73	30 41 47 25
74	45 12 4 41
75	43 18 45 36
76	48 31 11 27
77	28 47 27 37
78	16 7 1 24
79	45 30 4 33
80	42 39 44 48
81	44 11 8 1
82	18 6 30 10
83	47 26 12 38
84	32 9 29 38
85	25 12 3 1
86	37 2 8 7
87	23 37 20 30
88	23 16 29 42
89	14 24 41 38
90	36 31 47 28
91	3 44 26 2
92	23 3 42 39
93	16 26 48 40
94	10 40 28 17
95	25 3 20 40
96	44 47 32 34
97	16 4 44 45
98	38 1 30 43
99	37 5 3 10
100	49 41 31 39
101	36 48 44 37
102	26 28 45 18
103	38 46 32 43
104	37 45 18 31
105	39 21 4 38
106	2 18 50 3
107	26 5 16 17
108	36 12 33 3
109	27 3 5 1
110	42 30 24 43
111	8 20 3 32
112	45 18 24 43
113	15 10 6 22
114	37 3 12 41
115	19 49 48 10
116	10 9 31 16
117	46 45 32 31
118	17 47 20 9
119	26 5 22 7
