Students	1000
1	2 30 40 38
2	40 20 31 39
3	38 42 47 9
4	6 35 15 39
5	48 22 15 5
6	49 16 21 14
7	38 50 20 36
8	40 26 7 27
9	28 45 24 42
10	5 30 8 22
11	8 16 28 31
12	45 47 3 46
13	5 17 25 49
14	23 35 12 43
15	13 8 12 19
16	22 8 28 15
17	12 3 22 5
18	48 10 30 49
19	50 11 4 2
20	33 39 26 21
21	28 4 13 14
22	15 4 44 22
23	33 45 36 12
24	23 47 12 31
25	21 11 9 31
26	35 1 18 42
27	2 26 14 12
28	9 28 12 2
29	14 33 8 38
30	35 17 48 11
31	23 29 48 6
32	11 49 15 5
33	33 12 37 36
34	20 21 28 33
35	42 14 18 30
36	12 28 8 26
37	6 11 15 39
38	46 37 15 45
39	38 30 47 15
40	26 28 40 1
41	6 16 39 50
42	40 18 12 49
43	42 32 50 37
44	34 10 40 35
45	5 33 13 50
46	19 42 21 15
47	1 45 13 47
48	31 42 40 19
49	35 25 5 23
50	44 37 39 10
51	27 23 15 1
52	28 20 35 9
53	1 7 50 21
54	8 22 47 23
55	38 46 36 2
56	43 30 3 22
57	25 14 29 30
58	32 45 2 44
59	44 35 50 7
60	22 27 50 38
61	39 47 29 5
62	20 13 14 21
63	41 15 10 3
64	29 15 37 41
65	19 27 41 40
66	35 37 2 46
67	35 16 40 10
68	12 20 16 14
69	50 13 11 25
70	19 37 12 38
71	39 11 44 14
72	3 36 46 12
73	30 24 38 35
74	31 32 25 3
75	34 13 36 30
76	15 30 46 5
77	24 50 7 13
78	44 19 34 1
79	43 39 45 6
80	16 41 48 50
81	18 45 9 7
82	31 6 44 21
83	17 37 28 46
84	27 7 13 46
85	31 26 19 29
86	44 28 9 33
87	14 18 35 19
88	8 43 11 34
89	44 24 34 31
90	2 11 43 13
91	25 8 7 35
92	43 38 16 45
93	14 5 15 49
94	49 22 35 32
95	41 22 12 31
96	9 2 42 21
97	28 9 22 46
98	26 39 32 41
99	38 9 21 23
100	33 39 11 36
101	17 18 15 1
102	41 37 1 10
103	41 10 20 34
104	43 36 20 18
105	1 26 47 11
106	35 32 13 50
107	27 17 4 26
108	17 38 5 47
109	44 34 17 6
110	25 37 12 42
111	24 11 22 26
112	16 17 22 49
113	45 47 20 5
114	9 46 17 40
115	25 20 29 39
116	47 32 1 26
117	24 3 14 7
118	26 2 18 49
119	20 28 43 24
120	2 15 18 24
121	45 27 30 34
122	2 27 24 9
123	50 45 15 49
124	3 10 7 41
125	32 10 29 42
126	38 49 26 3
127	43 26 1 19
128	41 35 43 30
129	46 26 34 50
130	34 8 35 31
131	42 49 39 16
132	8 23 22 7
133	41 3 34 13
134	40 44 43 39
135	20 44 16 8
136	48 40 35 42
137	22 31 15 8
138	17 50 11 45
139	43 25 6 36
140	6 27 29 49
141	9 42 31 17
142	18 31 41 16
143	33 9 48 42
144	12 8 40 48
145	20 11 30 16
146	47 27 24 49
147	27 22 36 31
148	19 10 47 20
149	18 38 24 9
150	6 3 49 18
151	19 47 4 43
152	5 7 28 44
153	3 34 6 15
154	10 37 1 6
155	26 42 32 34
156	3 30 23 16
157	27 14 44 34
158	31 6 28 23
