Class Times	10
Rooms	5
1	232
2	895
3	795
4	890
5	111
Classes	50
Teachers	25
1	21
2	21
3	1
4	11
5	1
6	5
7	10
8	15
9	8
10	19
11	23
12	22
13	25
14	11
15	17
16	20
17	16
18	4
19	15
20	19
21	16
22	7
23	8
24	22
25	9
26	7
27	6
28	14
29	9
30	17
31	5
32	4
33	14
34	6
35	2
36	10
37	25
38	20
39	2
40	18
41	3
42	23
43	13
44	12
45	3
46	18
47	12
48	24
49	24
50	13
Class Times	10
Rooms	5
1	163
2	768
3	453
4	798
5	469
Classes	50
Teachers	25
1	9
2	5
3	4
4	21
5	10
6	9
7	10
8	7
9	1
10	25
11	21
12	8
13	20
14	16
15	25
16	2
17	6
18	3
19	23
20	7
21	19
22	24
23	24
24	20
25	13
26	22
27	14
28	22
29	8
30	11
31	11
32	18
33	6
34	3
35	13
36	17
37	17
38	4
39	12
40	19
41	16
42	14
43	12
44	18
45	15
46	15
47	2
48	23
49	1
50	5
Class Times	10
Rooms	5
1	984
2	678
3	112
4	311
5	504
Classes	50
Teachers	25
1	16
2	11
3	5
4	23
5	19
6	4
7	3
8	1
9	7
10	11
11	4
12	20
13	3
14	23
15	17
16	22
17	16
18	22
19	18
20	24
21	18
22	21
23	8
24	14
25	24
26	7
27	25
28	25
29	13
30	20
31	2
32	8
33	21
34	14
35	13
36	6
37	1
38	10
39	5
40	12
41	12
42	9
43	17
44	6
45	9
46	10
47	19
48	2
49	15
50	15
