Students	1000
1	12 28 25 1
2	11 8 46 32
3	17 39 7 19
4	16 13 30 5
5	48 20 11 32
6	8 4 17 30
7	50 44 28 43
8	13 29 18 23
9	3 25 41 19
10	38 17 35 31
11	44 18 34 23
12	23 22 13 3
13	26 1 35 50
14	19 43 41 26
15	4 1 7 23
16	16 45 5 31
17	30 13 14 15
18	42 39 24 26
19	36 11 45 5
20	23 42 38 48
21	6 29 3 48
22	32 21 22 24
23	18 12 9 11
24	2 39 23 36
25	45 23 13 19
26	34 3 1 5
27	45 30 16 32
28	12 3 1 50
29	48 35 34 10
30	15 35 39 26
31	47 48 13 35
32	3 29 33 31
33	22 4 3 46
34	33 8 29 1
35	25 20 10 31
36	29 50 44 47
37	13 43 21 33
38	19 47 11 28
39	25 42 50 16
40	9 28 19 32
41	5 3 35 23
42	19 33 47 17
43	28 34 39 29
44	49 23 41 30
45	42 46 15 28
46	14 21 36 18
47	45 11 41 31
48	2 8 9 39
49	23 2 27 32
50	27 42 22 37
51	13 47 32 37
52	12 21 41 20
53	26 30 17 4
54	5 27 44 29
55	39 17 24 26
56	28 11 32 35
57	8 31 18 36
58	42 45 4 38
59	29 23 30 22
60	19 6 38 45
61	12 35 7 45
62	39 3 50 47
63	36 41 8 28
64	28 36 5 1
65	24 13 43 30
66	34 38 9 21
67	32 1 24 12
68	50 16 15 34
69	32 22 33 2
70	38 21 40 30
71	19 18 42 14
72	23 44 40 41
73	17 21 9 40
74	30 38 11 21
75	6 29 15 46
76	50 11 34 43
77	47 28 26 12
78	29 6 16 46
79	4 19 24 5
80	39 7 28 24
81	4 5 33 16
82	44 20 7 33
83	35 22 34 19
84	22 4 18 35
85	39 15 36 40
86	6 9 11 23
87	32 4 44 26
88	14 49 44 38
89	31 3 19 10
90	24 42 33 21
91	4 46 44 42
92	16 50 6 7
93	43 8 42 50
94	21 7 1 40
95	30 36 28 24
96	49 17 2 30
97	22 38 5 31
98	15 39 36 31
99	47 50 34 14
100	47 34 43 38
101	2 19 31 27
102	50 15 32 34
103	22 27 10 17
104	41 9 19 6
105	43 40 44 45
106	42 8 26 31
107	27 7 34 17
108	43 49 4 33
109	6 29 32 43
110	48 45 41 22
111	34 4 49 50
112	31 39 35 1
113	24 40 13 36
114	33 27 5 25
115	25 30 9 35
116	26 43 15 27
117	12 38 20 9
118	38 7 40 17
119	14 2 8 10
120	17 41 32 22
121	23 9 2 40
122	41 36 17 9
123	1 36 14 16
124	30 2 10 43
125	5 6 36 42
126	23 39 4 16
127	5 8 19 12
128	46 23 16 24
