Students	1000
1	1315 479 1305 922
2	667 1058 626 181
3	343 1439 1286 1156
4	283 930 642 1073
5	475 743 1315 1263
6	229 770 408 1465
7	1350 127 452 732
8	1193 388 899 465
9	998 517 1215 1378
10	441 1004 500 1455
11	19 111 1318 1103
12	208 836 1010 142
13	1106 1483 329 1345
14	368 36 1260 408
15	949 893 909 45
16	960 1053 1487 62
17	1305 736 521 1202
18	1381 1260 1028 777
19	60 493 822 1435
20	179 62 1368 1057
21	919 253 1246 1449
22	255 494 790 1125
23	422 782 1028 1447
24	979 1090 9 80
25	274 1471 640 881
26	831 1323 1439 960
27	797 525 820 634
28	447 1113 1239 94
29	924 414 1239 516
30	730 474 1185 1149
31	1481 537 1427 712
32	392 354 1247 208
33	635 1345 1021 1297
34	1066 312 37 308
35	325 580 1213 583
36	496 277 1025 487
37	1147 1036 309 1484
38	242 445 1084 460
39	688 907 1440 237
40	1235 226 972 156
41	551 272 362 667
42	566 120 1384 855
43	448 1111 1247 1330
44	916 539 88 1243
45	560 1453 598 694
46	114 238 1028 727
47	594 1355 755 113
48	1467 386 12 339
49	1401 1291 13 143
50	1189 184 801 585
51	317 878 49 336
52	471 1490 1006 1049
53	931 1457 1269 388
54	1038 57 1240 1049
55	1386 1091 200 579
56	1341 718 1390 562
57	1435 409 1285 1157
58	1417 1234 1281 107
59	1472 1413 848 380
60	1462 271 151 984
61	509 525 1352 435
62	119 1019 533 1452
63	411 1227 171 1370
64	548 836 1289 545
65	411 587 306 1002
66	253 47 592 1119
67	155 1426 760 676
68	819 1298 444 1475
69	81 541 980 73
70	880 1137 27 62
71	81 1011 229 270
72	919 1495 487 1343
73	1169 1346 533 1257
74	1408 978 1218 1402
75	37 42 200 1406
76	1146 1013 16 956
77	865 1066 512 723
78	102 991 727 1410
79	1050 385 7 1101
80	148 1066 300 1291
81	191 1463 353 248
82	197 1176 1390 911
83	245 1074 106 408
84	1104 247 882 956
85	110 426 1184 1068
86	1017 267 429 1281
87	703 1387 1143 872
88	1400 149 294 630
89	1177 565 872 126
90	55 406 964 682
91	423 145 30 425
92	180 1209 681 352
93	328 196 555 148
94	824 1349 174 575
95	1446 1144 1240 349
96	56 1027 530 1371
97	1317 779 1353 363
98	694 1173 736 1437
99	1054 470 424 807
100	594 269 563 659
101	123 784 249 1072
102	788 1246 1023 1446
103	834 869 1297 333
104	1101 642 216 1075
105	92 310 577 124
106	888 176 952 318
107	786 1175 1161 37
108	608 816 40 500
109	899 673 372 246
110	1172 762 723 314
111	17 696 755 136
112	1292 1017 181 201
113	321 42 249 46
114	1495 394 70 1352
115	436 343 41 851
116	998 430 525 1002
117	183 80 842 382
118	1270 188 21 983
119	1250 621 393 518
120	1360 371 926 1242
121	699 1435 695 1160
122	432 1054 548 1418
123	933 37 1018 689
124	1418 1125 333 376
125	826 772 1397 20
126	770 231 1349 630
127	1204 790 339 1343
128	987 171 6 428
129	100 954 110 206
130	1373 727 1385 443
131	446 541 1425 1225
132	926 1408 1374 919
133	829 1300 1016 830
134	221 1465 667 406
135	348 389 1435 678
136	1313 389 1479 1218
137	858 1290 1097 97
138	913 810 682 597
139	450 1085 920 238
140	415 908 1306 692
141	531 390 514 424
142	1330 31 179 908
143	634 382 203 613
144	725 195 693 856
145	1311 1113 1252 282
146	1447 1130 1466 1222
147	472 283 1418 1062
148	192 325 381 635
149	938 248 54 1451
150	364 1337 696 1257
151	1244 347 684 1038
152	1171 339 635 221
153	837 114 44 753
154	1018 442 526 757
155	276 58 257 1375
156	969 439 1249 847
157	1406 29 1333 209
158	882 30 1389 1050
159	653 668 366 123
160	258 489 622 238
161	138 588 241 944
162	1380 1042 12 398
163	1234 279 1343 1064
164	1499 953 960 306
165	463 1213 185 522
166	64 455 170 1420
167	1244 314 485 764
168	1374 1249 52 586
169	522 296 126 288
170	530 275 550 1250
171	133 1387 31 1435
172	1130 1387 1414 755
173	491 152 352 1155
174	382 383 1477 1468
175	738 1485 923 1234
176	595 1131 1496 1457
177	1435 1371 1265 1159
178	454 1167 621 221
179	164 728 987 996
180	497 302 19 531
181	544 16 1181 978
182	862 242 685 1307
183	1189 841 1468 795
184	615 1212 356 127
185	1493 10 1068 1466
186	841 936 1449 406
187	852 1381 781 580
188	1130 1089 297 53
189	526 917 484 173
190	188 1097 1412 469
191	279 1093 1183 17
192	1463 243 852 1069
193	751 1201 887 143
194	516 140 160 705
195	663 1190 465 552
196	214 1076 1187 252
197	1000 428 1323 1200
198	397 1149 461 1428
199	183 1127 1059 242
200	441 588 1375 486
201	735 423 1285 1336
202	201 449 1442 1057
203	289 880 1349 749
204	700 307 676 871
205	781 963 1286 1417
206	475 1155 996 240
207	824 688 1154 652
208	733 1439 229 1216
209	1265 164 1180 306
210	562 1009 1218 721
211	835 949 601 369
212	506 1412 1017 1185
213	964 244 1187 697
214	1287 302 323 1186
215	633 271 1058 39
216	691 1019 184 1222
217	137 630 989 657
218	723 1485 749 236
219	1233 1201 1094 62
220	206 1303 819 811
221	1486 1125 975 177
222	1436 559 1266 694
223	1115 598 707 1225
224	907 1475 988 816
225	774 653 820 651
226	410 1174 957 1431
227	566 1277 306 549
228	560 440 1119 1234
229	54 646 90 350
230	1430 928 379 485
231	247 856 832 371
232	566 351 218 1112
233	335 1455 1451 1338
234	125 256 542 676
235	519 1170 1286 560
236	1325 506 1258 232
237	1411 64 915 168
238	204 641 761 232
239	911 962 779 1110
240	460 285 1465 1036
241	917 778 949 1043
242	1325 1278 1293 858
243	1012 942 614 772
244	525 167 620 668
245	86 1399 130 539
246	1396 688 522 45
247	1428 1181 796 218
248	194 781 817 842
249	40 297 433 1314
250	982 1154 898 787
