Students	1000
1	3088 1880 2167 3878
2	2192 1989 3392 3767
3	1807 1163 1546 293
4	211 3391 2414 2551
5	67 1959 879 1256
6	99 2759 2005 3104
7	139 3241 3868 3432
8	155 3888 250 1170
9	279 2198 3170 3258
10	1049 79 996 3791
11	1813 1564 3588 1143
12	1274 1713 88 1180
13	2707 2824 3121 499
14	893 3715 1512 495
15	161 1283 1327 2258
16	1143 1946 3906 2947
17	430 1631 355 851
18	916 3789 165 3056
19	2411 3420 1653 2077
20	3293 535 2754 1353
21	2423 782 504 2827
22	6 1657 893 1470
23	1188 3766 1422 1351
24	3089 1642 871 1317
25	172 3804 3856 561
26	956 2793 1578 1906
27	1265 1121 3776 1792
28	2773 245 1671 2411
29	3194 3320 2378 2527
30	203 422 2882 2151
31	119 3884 506 778
32	3494 3253 1545 1476
33	527 1017 2339 3125
34	3352 3688 3755 3869
35	1872 1030 2470 866
36	3153 3410 2430 3128
37	2273 2372 2709 3290
38	1802 1105 1060 74
39	1212 464 2786 2776
40	1891 1243 3111 1035
41	277 1642 566 1252
42	2805 3071 3777 1188
43	2847 2785 2495 3466
44	2049 3327 2191 1870
45	15 1655 3686 3601
46	2282 202 1234 104
47	3096 3467 1387 1963
48	2431 2132 2692 815
49	770 1892 3542 3776
50	2735 3257 1823 1614
51	1168 1481 1717 562
52	3689 3713 1248 2519
53	2173 1394 2902 150
54	3574 3407 3645 2613
55	737 1366 1490 2062
56	2671 2511 1822 2397
57	194 4000 1234 2818
58	183 641 3550 2466
59	3365 759 3032 660
60	2551 3538 2922 156
61	646 2437 2118 3257
62	1071 1036 9 3918
63	362 426 3550 1146
64	2569 1193 255 2446
65	3300 2774 3873 1975
66	1414 697 2291 1955
67	2671 2770 3373 2055
68	215 998 3779 520
69	2670 3759 3598 2311
70	335 3098 3377 2991
71	1330 1870 595 3390
72	3680 3503 1101 1798
73	568 2550 1832 3512
74	2234 1616 3084 1779
75	121 1039 1800 590
76	1404 2629 180 3227
77	2475 3362 33 3228
78	3508 8 831 437
79	2958 2933 3599 3348
80	552 3719 1285 3315
81	2844 2536 85 580
82	2992 594 2527 2975
83	3605 2218 658 2944
84	3237 3559 1159 2754
85	1384 560 31 3922
86	3425 2937 3004 3724
87	2304 3812 936 736
88	2331 3638 1343 497
89	1415 541 1237 448
90	304 747 2469 1042
91	2876 2726 1825 3421
92	3682 904 1623 1194
93	2375 1657 3193 1791
94	3429 1808 428 699
95	897 2503 1908 3744
96	2567 1296 534 2873
97	3546 1100 3143 741
98	1470 676 3516 2332
99	2505 2287 26 2265
100	3214 2304 1891 2765
101	1090 3017 2766 3225
102	897 2921 714 3351
103	2427 3528 2358 2847
104	3218 3825 3292 146
105	1463 1988 1094 706
106	3590 673 378 3699
107	2801 347 3234 3486
108	1674 3596 3550 102
109	3294 1522 1873 1117
110	457 237 557 3848
111	3379 2559 2354 1144
112	2867 2443 3000 3108
113	797 1124 586 1489
114	3396 3560 1035 1422
115	2670 1397 2149 2205
116	333 1635 3646 2297
117	2800 2419 1317 2404
118	2919 2284 2567 843
119	2629 923 1956 3210
120	3133 3597 1090 3325
121	2475 1866 2674 1423
122	3776 179 3738 3387
123	2439 3170 2745 3509
124	3156 248 1201 2717
125	1831 2567 975 3614
126	3901 713 2933 2039
127	3991 4 1058 460
128	3290 2237 3479 1580
129	68 2698 3890 341
130	3006 1513 1832 2540
131	624 1743 3910 2831
132	3276 3332 2060 582
133	3848 3062 754 432
134	163 2499 3915 1019
135	1711 1535 1311 3032
136	1089 3236 326 3084
137	2588 1302 747 2893
138	685 3451 2411 1598
139	2659 3520 2152 1831
140	661 1092 61 2310
141	823 1261 3142 1281
142	1646 3769 1156 2352
143	2921 3780 122 182
144	1780 946 3119 1458
145	743 3031 828 2894
146	2369 2200 800 3036
147	3571 2109 1389 1811
148	993 3423 540 627
149	968 193 3320 2918
150	3204 3287 3832 949
151	1046 3604 2730 3203
152	1339 2901 1091 1470
153	2641 3762 2437 2667
154	919 2325 864 2332
155	2614 2094 1816 628
156	1745 2426 159 1443
157	2921 1365 870 2049
158	2052 1563 1629 1700
159	2159 2439 2365 847
160	1902 3655 2967 2552
161	950 1147 841 1423
162	534 3442 3150 2480
163	3852 3688 1851 3136
164	3466 2071 1063 494
165	2377 2950 3044 955
166	2910 3618 538 1366
167	2293 2136 2482 1275
168	1394 2761 2028 1067
169	1510 249 3086 2644
170	1506 3544 2850 3767
171	697 2283 3154 3136
172	261 996 1367 3752
173	1179 1379 1623 1136
174	848 3378 1492 2742
175	1707 710 3069 2514
176	3368 897 2521 1353
177	3395 3573 1392 2481
178	3669 970 3595 2819
179	2402 894 734 2844
180	3484 2449 3972 1591
181	859 2306 1352 2969
182	3841 3715 3823 3081
183	2100 1973 1041 1435
184	1043 122 1380 1529
185	436 3486 3123 1177
186	2545 1014 1080 2910
187	501 1481 124 3875
188	625 1371 1705 2735
189	2632 2983 1946 1386
190	1021 2127 3546 2789
191	785 1062 2707 3239
192	1550 2282 3283 64
193	2189 3030 3339 3493
194	211 1176 2515 1538
195	1209 1181 3639 3741
196	3409 2619 787 1954
197	3845 7 3684 3563
198	2639 58 477 385
199	3811 3854 2318 1472
200	373 3553 3041 1117
201	361 3117 1922 2164
202	848 1052 3901 1264
203	1772 3407 3715 3868
204	3088 326 637 3537
205	877 475 2575 2625
206	1719 1859 175 3719
207	40 2273 690 2542
208	4 3123 1306 637
209	2686 2128 3289 2356
210	1010 2867 3142 1821
211	769 1860 1317 3125
212	2947 410 3995 2530
213	495 2516 1105 1370
214	3428 1389 712 3467
215	2175 3487 1906 757
216	2788 18 3612 3233
217	258 1891 667 1151
218	585 645 2973 3483
219	369 3417 3437 2868
220	2004 217 3377 1733
221	1658 3218 557 4
222	139 2259 2274 2883
223	749 2996 2100 1884
224	3987 67 746 3807
225	2312 2055 2967 36
226	469 23 1730 3709
227	2542 3914 1657 1507
228	3918 3302 1857 2469
229	1781 3951 918 1896
230	2204 1714 1589 1820
231	1053 3611 312 1210
232	3031 3007 445 3954
233	464 856 2215 423
234	932 2704 1938 1037
235	1220 2824 1806 577
