Class Times	10
Rooms	50
1	17
2	24
3	28
4	12
5	28
6	10
7	24
8	25
9	23
10	20
11	20
12	26
13	20
14	26
15	12
16	23
17	27
18	17
19	24
20	17
21	17
22	18
23	14
24	21
25	27
26	17
27	21
28	23
29	25
30	16
31	18
32	24
33	19
34	14
35	15
36	25
37	28
38	15
39	23
40	24
41	22
42	11
43	20
44	26
45	26
46	22
47	17
48	26
49	12
50	19
Classes	400
Teachers	200
1	7
2	105
3	104
4	35
5	92
6	105
7	4
8	58
9	27
10	67
11	156
12	33
13	13
14	80
15	137
16	116
17	176
18	9
19	66
20	98
21	12
22	23
23	99
24	150
25	4
26	31
27	54
28	187
29	167
30	120
31	159
32	76
33	53
34	122
35	153
36	196
37	160
38	94
39	135
40	15
41	56
42	160
43	24
44	67
45	84
46	46
47	150
48	189
49	197
50	148
51	197
52	21
53	26
54	187
55	61
56	31
57	143
58	111
59	37
60	99
61	6
62	171
63	119
64	145
65	75
66	72
67	13
68	1
69	24
70	182
71	42
72	186
73	18
74	146
75	130
76	153
77	110
78	140
79	198
80	119
81	140
82	10
83	85
84	35
85	103
86	32
87	98
88	149
89	45
90	74
91	192
92	86
93	100
94	174
95	62
96	63
97	132
98	51
99	25
100	195
101	167
102	175
103	145
104	25
105	83
106	100
107	184
108	23
109	198
110	139
111	8
112	12
113	28
114	91
115	102
116	143
117	1
118	34
119	139
120	125
121	102
122	155
123	134
124	96
125	85
126	146
127	171
128	49
129	16
130	127
131	51
132	131
133	40
134	64
135	87
136	181
137	155
138	87
139	9
140	29
141	15
142	66
143	195
144	26
145	81
146	135
147	141
148	110
149	161
150	173
151	44
152	96
153	8
154	101
155	62
156	156
157	68
158	121
159	5
160	2
161	188
162	68
163	124
164	43
165	52
166	69
167	11
168	158
169	90
170	33
171	58
172	122
173	16
174	144
175	72
176	177
177	191
178	45
179	56
180	138
181	77
182	132
183	114
184	60
185	193
186	108
187	29
188	103
189	107
190	127
191	3
192	49
193	59
194	172
195	22
196	131
197	188
198	19
199	186
200	126
201	106
202	162
203	69
204	63
205	181
206	65
207	200
208	121
209	73
210	157
211	84
212	53
213	179
214	184
215	178
216	154
217	55
218	168
219	176
220	101
221	152
222	14
223	106
224	14
225	180
226	21
227	17
228	142
229	189
230	170
231	36
232	36
233	59
234	80
235	192
236	112
237	39
238	83
239	154
240	76
241	172
242	116
243	148
244	7
245	94
246	115
247	47
248	123
249	134
250	117
251	136
252	95
253	27
254	40
255	129
256	32
257	78
258	164
259	128
260	108
261	18
262	157
263	182
264	164
265	178
266	22
267	60
268	151
269	141
270	107
271	120
272	174
273	11
274	20
275	165
276	104
277	10
278	117
279	92
280	81
281	123
282	170
283	115
284	165
285	71
286	39
287	118
288	111
289	19
290	199
291	93
292	190
293	78
294	28
295	2
296	3
297	169
298	42
299	179
300	52
301	166
302	180
303	54
304	77
305	44
306	130
307	30
308	109
309	89
310	136
311	144
312	55
313	90
314	47
315	196
316	177
317	194
318	200
319	175
320	20
321	162
322	149
323	173
324	37
325	185
326	64
327	97
328	169
329	82
330	38
331	147
332	191
333	183
334	124
335	5
336	193
337	185
338	95
339	147
340	89
341	151
342	86
343	57
344	152
345	30
346	46
347	75
348	57
349	125
350	142
351	48
352	137
353	82
354	128
355	161
356	48
357	126
358	118
359	71
360	88
361	133
362	109
363	65
364	166
365	61
366	79
367	163
368	133
369	113
370	163
371	138
372	34
373	41
374	88
375	74
376	113
377	6
378	168
379	199
380	129
381	183
382	112
383	73
384	93
385	50
386	91
387	41
388	70
389	70
390	50
391	190
392	97
393	159
394	194
395	38
396	114
397	43
398	79
399	17
400	158
