Students	100
1	7 18 8 6
2	19 4 8 9
3	11 5 6 20
4	13 9 11 1
5	5 17 7 13
6	19 20 13 12
7	1 3 20 19
8	19 17 8 7
9	1 18 9 16
10	17 11 13 20
11	5 7 8 12
12	5 19 18 9
13	9 12 20 4
14	16 10 14 9
15	10 11 7 2
16	1 4 16 10
17	2 13 15 5
18	3 20 16 17
19	10 2 20 19
20	10 18 5 3
21	6 15 18 5
22	12 4 14 9
23	13 2 18 17
24	3 4 15 16
25	7 19 3 10
26	12 20 10 8
27	7 3 16 8
28	2 10 20 3
29	11 17 14 18
30	17 13 11 15
31	18 19 20 2
32	19 13 4 20
33	6 8 18 3
34	15 4 20 11
35	6 14 19 18
36	12 2 17 19
37	13 20 10 14
38	8 17 6 3
39	19 13 2 6
40	7 15 10 2
41	9 6 19 4
42	13 5 10 18
43	1 11 3 9
44	4 5 13 18
45	3 8 7 14
46	13 1 8 11
47	9 8 3 13
48	4 7 20 14
49	14 11 8 4
50	10 15 19 14
51	19 6 12 5
52	14 20 1 4
53	3 15 13 16
54	19 13 10 20
55	18 8 19 6
56	4 14 6 15
57	20 7 18 12
58	18 1 2 7
59	6 4 3 12
60	2 9 11 20
61	3 7 4 12
62	16 14 15 9
63	16 11 13 5
64	20 8 5 6
65	14 8 2 1
66	2 15 6 1
67	19 16 5 6
68	3 4 10 20
69	20 6 15 3
70	5 7 1 12
71	14 6 8 3
72	17 8 9 10
73	10 4 18 15
74	12 15 14 11
75	7 4 17 16
76	13 19 2 1
77	3 12 4 19
78	15 18 12 13
79	3 14 18 8
80	18 6 9 1
81	2 8 13 3
82	14 1 11 7
83	15 7 4 1
84	1 5 2 16
85	12 9 7 6
86	19 18 10 20
87	7 8 17 13
88	13 4 16 7
89	13 5 19 14
90	14 16 20 3
91	11 17 15 4
92	2 14 1 17
93	12 8 20 7
94	6 12 20 4
95	18 12 15 6
96	9 17 1 10
97	17 3 16 20
98	5 15 18 11
99	10 3 19 14
100	15 5 9 11
Students	100
1	1 14 6 3
2	17 16 7 14
3	7 10 18 6
4	6 16 8 15
5	16 14 4 13
6	15 14 5 9
7	13 8 20 16
8	11 9 3 17
9	2 20 19 18
10	20 19 16 1
11	16 6 1 20
12	20 8 3 17
13	6 8 4 15
14	19 11 13 9
15	16 1 4 8
16	11 7 4 14
17	4 16 20 12
18	8 20 16 4
19	8 13 14 12
20	19 12 3 2
21	1 18 9 8
22	8 1 20 5
23	14 8 12 5
24	12 18 14 4
25	2 4 12 5
26	18 16 11 19
27	15 2 16 13
28	5 1 11 18
29	4 2 20 8
30	14 6 3 20
31	6 5 2 14
32	8 5 6 7
33	13 4 18 12
34	16 15 5 18
35	16 9 20 11
36	3 16 10 13
37	12 6 8 18
38	14 6 11 17
39	3 10 13 14
40	6 7 13 17
41	14 2 1 7
42	17 13 4 1
43	4 17 9 10
44	20 11 1 9
45	15 1 19 18
46	9 1 12 18
47	9 19 5 3
48	13 11 8 7
49	4 15 16 18
50	2 11 16 4
51	19 3 9 2
52	2 15 14 17
53	4 20 3 14
54	9 6 14 4
55	9 3 6 18
56	13 16 20 7
57	12 20 1 9
58	10 7 6 2
59	14 19 11 9
60	11 15 16 6
61	10 3 1 8
62	10 7 3 13
63	20 8 15 10
64	3 1 19 16
65	7 3 6 8
66	3 10 11 19
67	13 11 2 8
68	20 19 5 8
69	13 18 4 19
70	18 3 1 10
71	11 3 8 4
72	9 13 18 2
73	15 10 6 2
74	15 7 20 6
75	6 12 7 11
76	15 6 5 13
77	11 18 4 16
78	12 17 19 8
79	20 5 19 12
80	2 19 20 4
81	18 16 12 3
82	8 1 3 4
83	3 20 8 18
84	17 11 7 16
85	17 15 4 14
86	20 16 9 7
87	11 8 17 16
88	1 5 4 13
89	11 8 16 5
90	5 9 13 14
91	4 16 15 18
92	4 18 20 17
93	12 3 14 7
94	8 17 1 7
95	7 6 18 17
96	18 12 17 20
97	15 19 12 17
98	6 10 18 4
99	13 2 8 5
100	11 4 1 16
Students	100
1	20 9 18 3
2	17 18 6 1
3	19 8 3 20
4	15 20 4 5
5	12 5 17 3
6	15 2 16 4
7	5 20 15 1
8	3 7 2 18
9	5 7 9 20
10	8 7 12 5
11	17 18 4 9
12	6 7 10 17
13	9 16 18 17
14	1 6 5 14
15	20 5 15 3
16	10 14 2 1
17	3 20 8 10
18	9 15 16 11
19	17 20 9 15
20	13 7 16 10
21	2 10 9 6
22	11 9 3 13
23	15 17 19 14
24	20 11 19 2
25	11 19 14 1
26	17 19 20 11
27	11 6 20 18
28	11 13 19 10
29	17 10 7 19
30	5 15 4 1
31	3 16 9 10
32	7 15 12 17
33	10 16 3 5
34	16 1 8 20
35	2 19 9 6
36	6 9 18 1
37	15 10 13 5
38	16 13 3 11
39	15 6 19 2
40	5 15 7 3
41	2 3 18 5
42	2 8 6 4
43	16 5 9 1
44	18 13 9 11
45	19 3 14 17
46	14 19 6 1
47	19 2 9 6
48	15 8 20 14
49	2 3 16 10
50	18 17 4 14
51	14 2 1 20
52	10 14 17 16
53	11 19 1 5
54	17 14 19 6
55	11 8 1 17
56	19 12 2 7
57	3 15 20 13
58	8 14 2 16
59	9 11 10 4
60	10 17 12 1
61	5 19 16 12
62	17 16 13 12
63	1 15 16 19
64	13 16 2 17
65	13 10 5 17
66	10 15 5 20
67	2 14 18 10
68	3 17 15 18
69	10 1 4 3
70	2 9 7 20
71	1 4 13 15
72	14 1 15 12
73	15 16 12 11
74	18 11 19 1
75	17 16 12 11
76	9 18 1 12
77	4 16 3 14
78	4 14 2 1
79	18 8 4 20
80	1 14 4 3
81	12 2 1 3
82	6 8 17 11
83	17 4 19 12
84	16 20 4 13
85	14 9 1 6
86	6 3 18 8
87	18 8 1 4
88	17 13 1 15
89	19 17 4 14
90	16 13 10 8
91	16 12 2 6
92	1 18 16 3
93	11 8 2 13
94	16 14 6 7
95	17 11 19 13
96	8 9 16 19
97	7 2 6 18
98	9 2 11 16
99	8 11 13 20
100	11 16 15 1
Students	100
1	4 2 20 3
2	3 12 16 10
3	13 4 15 7
4	16 12 5 3
5	18 13 4 6
6	13 19 6 20
7	6 20 17 9
8	1 17 10 7
9	18 8 11 4
10	15 5 12 6
11	7 15 12 5
12	17 13 16 2
13	1 15 13 10
14	9 16 10 4
15	10 9 19 16
16	11 17 4 2
17	4 19 3 12
18	17 18 3 7
19	9 17 8 14
20	17 8 15 10
21	13 20 10 7
22	18 11 19 14
23	13 12 19 8
24	14 15 1 20
25	9 15 14 6
26	9 5 16 17
27	5 9 20 6
28	19 14 7 20
29	20 10 5 6
30	5 7 18 12
31	14 18 17 16
32	14 2 19 18
33	7 1 11 13
34	14 2 11 18
35	5 4 14 6
36	14 6 11 5
37	15 7 4 18
38	14 20 12 11
39	13 14 6 3
40	14 8 19 3
41	11 1 10 17
42	15 13 16 19
43	16 17 19 4
44	6 10 16 3
45	7 10 9 20
46	13 4 5 1
47	1 14 2 19
48	9 15 17 7
49	13 4 3 14
50	5 1 9 12
51	15 10 14 11
52	13 3 14 6
53	16 5 15 13
54	15 6 17 11
55	14 4 5 1
56	3 19 16 18
57	8 12 10 6
58	10 6 16 4
59	19 10 13 3
60	7 4 11 15
61	20 1 10 2
62	19 17 10 2
63	5 12 18 14
64	5 2 3 6
65	19 15 1 20
66	2 4 6 17
67	2 14 8 11
68	8 14 19 13
69	15 18 5 3
70	15 4 19 7
71	20 8 14 6
72	18 16 6 19
73	19 1 18 12
74	15 18 4 13
75	11 12 4 18
76	4 18 2 10
77	11 17 20 8
78	17 19 20 13
79	8 4 17 14
80	4 16 10 5
81	4 10 12 11
82	10 13 17 9
83	1 4 7 8
84	19 11 16 12
85	5 16 4 19
86	4 9 5 19
87	10 7 18 20
88	16 9 12 11
89	17 5 20 11
90	19 10 7 8
91	2 8 11 10
92	10 14 9 8
93	19 20 4 6
94	3 6 17 4
95	8 15 4 1
96	18 2 1 7
97	14 18 19 3
98	8 12 20 3
99	2 3 8 5
100	9 16 7 19
Students	100
1	16 3 20 8
2	13 11 10 20
3	7 3 4 8
4	1 6 19 14
5	19 5 7 9
6	14 20 10 19
7	14 16 3 11
8	17 9 5 8
9	15 17 16 8
10	1 13 9 14
11	7 17 2 6
12	1 4 6 20
13	14 12 18 17
14	6 10 1 4
15	2 1 16 3
16	20 9 7 1
17	1 9 8 19
18	17 14 15 2
19	18 7 9 10
20	13 17 18 14
21	10 6 9 12
22	1 3 9 17
23	16 8 20 11
24	1 10 9 7
25	11 12 4 8
26	14 10 18 20
27	2 10 20 13
28	16 9 4 11
29	12 19 9 6
30	18 8 17 15
31	14 10 8 6
32	20 12 11 3
33	4 5 6 1
34	6 18 1 19
35	14 19 6 16
36	3 2 4 20
37	10 14 20 7
38	1 14 13 6
39	5 2 9 12
40	10 7 17 19
41	1 7 14 20
42	5 8 7 18
43	17 5 14 1
44	20 14 15 4
45	2 15 13 10
46	12 18 2 7
47	5 3 18 17
48	4 11 13 8
49	11 10 18 9
50	7 2 14 6
51	18 17 2 11
52	5 16 15 19
53	20 11 8 6
54	7 17 4 1
55	9 7 10 15
56	14 18 13 8
57	3 2 5 12
58	15 9 7 11
59	16 15 7 8
60	9 10 12 6
61	9 17 20 12
62	11 14 1 10
63	13 18 20 19
64	4 1 10 3
65	15 5 6 14
66	16 17 3 11
67	6 16 1 11
68	9 17 15 20
69	7 4 13 11
70	2 4 18 17
71	19 3 18 16
72	13 15 11 14
73	10 15 12 20
74	18 6 19 14
75	13 19 12 9
76	7 14 1 20
77	11 1 5 16
78	16 18 10 20
79	10 14 16 19
80	19 6 17 14
81	6 2 5 9
82	1 9 20 2
83	2 14 20 17
84	6 5 4 9
85	9 16 15 20
86	13 5 15 19
87	4 17 14 15
88	20 4 6 2
89	11 16 6 10
90	7 10 3 14
91	12 3 16 19
92	6 16 7 18
93	1 13 6 19
94	19 6 5 15
95	6 9 2 7
96	14 16 2 18
97	13 19 18 8
98	9 10 7 11
99	14 9 12 19
100	19 11 12 14
Students	100
1	16 2 6 17
2	5 15 3 13
3	7 15 11 19
4	18 10 7 14
5	10 7 3 4
6	14 18 4 17
7	3 4 1 20
8	17 2 16 19
9	2 15 12 20
10	5 8 4 10
11	12 9 3 1
12	13 19 12 8
13	19 20 5 13
14	4 18 13 20
15	10 16 3 5
16	12 11 2 19
17	3 1 12 9
18	13 10 16 11
19	3 9 17 7
20	2 15 14 13
21	5 6 19 8
22	14 20 5 18
23	8 18 1 5
24	6 12 7 9
25	2 20 10 14
26	19 20 8 2
27	1 12 14 15
28	8 14 15 20
29	15 17 7 14
30	17 4 8 19
31	4 5 20 8
32	19 1 16 14
33	18 1 8 16
34	9 2 5 7
35	15 7 14 6
36	12 13 15 14
37	11 14 8 12
38	17 7 3 14
39	6 14 1 7
40	9 10 8 5
41	6 7 15 3
