Students	100
1	14 6 2 18
2	3 14 18 8
3	4 11 16 6
4	4 10 19 2
5	17 10 8 7
6	5 3 8 9
7	8 7 4 13
8	16 18 10 1
9	15 10 8 13
10	15 8 14 17
11	13 19 17 16
12	12 6 14 9
13	8 19 20 11
14	13 12 7 5
15	17 16 2 8
16	17 16 8 14
17	10 12 6 20
18	9 2 20 3
19	14 4 16 13
20	20 17 2 18
21	3 2 11 15
22	8 19 15 18
23	9 20 13 8
24	1 13 10 9
25	12 17 11 19
26	3 12 17 2
27	5 6 14 7
28	5 10 16 19
29	7 1 4 17
30	16 2 5 1
31	10 4 12 7
32	18 5 4 16
33	12 3 1 6
34	1 2 4 6
35	7 17 15 14
36	8 7 13 12
37	11 7 13 9
38	8 1 14 16
39	8 14 15 9
40	11 5 8 20
41	19 13 7 3
42	8 17 9 14
43	15 8 17 3
44	13 15 8 7
45	5 15 12 10
46	5 13 1 3
47	8 17 9 16
48	8 20 2 7
49	6 2 14 19
50	6 4 14 7
51	12 11 8 9
52	9 6 17 20
53	3 12 4 11
54	2 11 13 8
55	11 14 4 7
56	9 11 1 12
57	20 11 7 18
58	6 8 16 18
59	20 8 13 7
60	3 18 13 9
61	19 18 4 2
62	8 4 9 2
63	15 17 2 16
64	16 12 5 11
65	4 20 8 17
66	5 12 11 15
67	4 12 10 5
68	18 12 15 4
69	1 20 14 3
70	18 5 7 13
71	17 19 6 1
72	7 3 18 15
73	3 20 14 12
74	14 12 13 6
75	9 3 16 13
76	9 15 12 19
77	7 1 13 19
78	9 16 17 2
79	15 20 3 11
80	20 17 16 10
81	5 2 1 17
82	16 15 8 14
83	10 11 17 20
84	9 2 18 14
85	3 12 13 6
86	1 15 6 18
87	20 19 5 8
88	13 17 9 8
89	12 1 17 7
90	3 13 16 2
91	13 11 16 1
92	14 17 9 18
93	3 19 8 17
94	12 17 13 10
95	1 10 7 8
96	12 4 19 18
97	9 10 6 4
98	2 8 14 6
99	11 13 18 5
100	1 5 15 2
Students	100
1	18 16 4 5
2	2 10 16 11
3	9 4 14 8
4	8 2 9 4
5	5 20 11 15
6	7 9 11 4
7	7 2 11 3
8	18 19 4 20
9	10 8 11 14
10	18 7 6 1
11	3 1 17 4
12	17 6 10 11
13	6 15 16 10
14	10 19 12 16
15	15 16 8 14
16	4 12 16 15
17	12 4 19 15
18	9 19 2 8
19	20 17 9 5
20	10 17 15 2
21	8 5 1 4
22	8 9 14 7
23	9 20 16 6
24	19 8 10 9
25	7 11 15 17
26	6 7 16 15
27	5 16 8 19
28	18 20 3 19
29	3 7 2 12
30	6 9 10 14
31	18 20 7 16
32	13 19 18 5
33	12 1 4 9
34	12 2 15 17
35	7 5 4 6
36	7 8 1 3
37	3 17 11 7
38	7 12 1 8
39	4 8 1 6
40	11 19 20 8
41	14 11 12 3
42	13 7 8 18
43	5 12 8 15
44	10 9 3 5
45	6 12 10 16
46	9 4 11 3
47	6 14 7 3
48	5 6 10 15
49	2 3 14 17
50	5 14 15 12
51	5 6 18 2
52	1 11 17 16
53	20 18 1 4
54	14 1 12 20
55	9 19 8 13
56	20 17 8 13
57	12 8 20 18
58	16 1 5 11
59	18 11 16 8
60	15 6 2 12
61	5 2 11 6
62	16 15 1 11
63	18 14 6 13
64	1 17 19 11
65	7 18 19 13
66	12 3 10 17
67	1 2 19 4
68	18 15 10 3
69	9 19 18 5
70	3 2 8 4
71	12 16 1 14
72	4 12 3 19
73	1 9 8 4
74	12 13 10 6
75	8 11 6 1
76	13 10 7 8
77	9 16 6 1
78	2 20 6 15
79	18 16 14 3
80	20 2 7 11
81	12 14 6 2
82	11 3 14 12
83	12 3 5 16
84	10 8 16 17
85	16 14 17 18
86	3 12 17 9
87	6 19 13 16
88	20 19 1 7
89	2 16 6 1
90	16 20 7 1
91	8 16 20 18
92	4 18 15 19
93	10 16 5 11
94	4 9 15 8
95	7 3 1 19
96	2 9 7 10
97	18 15 12 8
98	6 11 4 7
99	19 7 12 11
100	5 2 15 9
