Class Times	10
Rooms	5
1	103
2	651
3	626
4	484
5	827
Classes	20
Teachers	10
1	8
2	4
3	9
4	9
5	10
6	3
7	8
8	2
9	4
10	6
11	1
12	10
13	3
14	1
15	2
16	6
17	5
18	5
19	7
20	7
Class Times	10
Rooms	5
1	37
2	820
3	153
4	971
5	344
Classes	20
Teachers	10
1	8
2	6
3	4
4	4
5	9
6	6
7	7
8	3
9	5
10	5
11	1
12	9
13	10
14	8
15	1
16	2
17	2
18	3
19	7
20	10
Class Times	10
Rooms	5
1	223
2	28
3	733
4	574
5	658
Classes	20
Teachers	10
1	5
2	5
3	8
4	1
5	3
6	8
7	4
8	2
9	2
10	4
11	3
12	1
13	9
14	6
15	7
16	7
17	10
18	10
19	6
20	9
Class Times	10
Rooms	5
1	807
2	887
3	531
4	997
5	485
Classes	20
Teachers	10
1	7
2	5
3	2
4	2
5	9
6	9
7	8
8	10
9	3
10	10
11	3
12	6
13	7
14	6
15	8
16	1
17	1
18	4
19	4
20	5
Class Times	10
Rooms	5
1	199
2	361
3	637
4	596
5	701
Classes	20
Teachers	10
1	7
2	4
3	2
4	4
5	5
6	9
7	9
8	7
9	3
10	8
11	8
12	5
13	1
14	6
15	3
16	6
17	2
18	10
19	10
20	1
Class Times	10
Rooms	5
1	721
2	683
3	402
4	546
5	97
Classes	20
Teachers	10
1	2
2	2
3	1
4	3
5	4
6	4
7	10
8	5
9	3
10	7
11	8
12	5
13	8
14	1
15	10
16	7
17	6
18	9
19	9
20	6
Class Times	10
Rooms	5
1	686
2	383
3	230
4	409
5	268
Classes	20
Teachers	10
1	7
2	9
3	7
4	9
5	3
6	2
7	4
8	1
9	6
10	8
11	3
12	2
13	10
14	6
15	4
16	10
17	5
18	8
19	1
20	5
Class Times	10
Rooms	5
1	638
2	17
3	626
4	724
5	735
Classes	20
Teachers	10
1	6
2	10
3	7
4	9
5	5
6	3
7	8
8	9
9	1
10	10
11	6
12	1
13	3
14	2
15	4
16	7
17	5
18	8
19	2
20	4
Class Times	10
Rooms	5
1	493
2	980
3	979
4	691
5	532
Classes	20
Teachers	10
1	5
2	8
3	7
4	4
5	1
6	10
7	9
8	7
9	3
10	6
11	2
12	2
13	6
14	4
15	8
16	10
17	9
18	3
19	5
20	1
Class Times	10
Rooms	5
1	734
2	600
3	300
4	222
5	368
Classes	20
Teachers	10
1	1
2	2
3	1
4	2
5	8
6	3
7	5
8	8
9	6
10	5
11	10
12	7
13	3
14	10
15	7
16	4
17	9
18	6
19	9
20	4
Class Times	10
Rooms	5
1	470
2	318
3	216
4	128
5	361
Classes	20
Teachers	10
1	9
2	2
3	10
4	6
5	9
6	1
7	3
8	2
9	3
10	8
11	4
12	6
13	4
14	5
15	1
16	8
17	5
18	10
19	7
20	7
Class Times	10
Rooms	5
1	173
2	905
3	839
4	394
5	99
Classes	20
Teachers	10
1	5
2	3
3	4
4	2
5	2
6	10
7	6
8	6
9	4
10	10
11	3
12	9
13	5
14	9
15	8
16	8
17	7
18	7
19	1
20	1
Class Times	10
Rooms	5
1	189
2	209
3	345
4	562
5	232
Classes	20
Teachers	10
1	8
2	4
3	3
4	2
5	6
6	2
7	1
8	7
9	6
10	5
11	10
12	5
13	3
14	7
15	9
16	1
17	8
18	10
19	4
20	9
Class Times	10
Rooms	5
1	851
2	787
3	11
4	756
5	724
Classes	20
Teachers	10
1	4
2	3
3	2
4	5
5	9
6	8
7	7
8	10
9	5
10	10
11	8
12	9
13	2
14	7
15	6
16	6
17	1
18	3
19	1
20	4
