Class Times	10
Rooms	5
1	273
2	622
3	512
4	300
5	378
Classes	20
Teachers	10
1	8
2	4
3	8
4	9
5	9
6	6
7	2
8	10
9	1
10	10
11	2
12	6
13	7
14	1
15	3
16	4
17	7
18	3
19	5
20	5
Class Times	10
Rooms	5
1	963
2	46
3	477
4	519
5	106
Classes	20
Teachers	10
1	2
2	7
3	7
4	2
5	6
6	3
7	5
8	3
9	6
10	9
11	1
12	4
13	1
14	9
15	8
16	5
17	8
18	4
19	10
20	10
Class Times	10
Rooms	5
1	842
2	650
3	297
4	772
5	163
Classes	20
Teachers	10
1	5
2	7
3	8
4	6
5	6
6	10
7	4
8	2
9	5
10	2
11	10
12	1
13	9
14	7
15	3
16	1
17	3
18	8
19	9
20	4
Class Times	10
Rooms	5
1	619
2	42
3	172
4	601
5	85
Classes	20
Teachers	10
1	9
2	1
3	5
4	3
5	8
6	7
7	1
8	6
9	2
10	4
11	9
12	6
13	2
14	10
15	5
16	4
17	3
18	10
19	8
20	7
Class Times	10
Rooms	5
1	738
2	49
3	858
4	402
5	977
Classes	20
Teachers	10
1	5
2	1
3	5
4	3
5	1
6	10
7	7
8	9
9	9
10	10
11	3
12	6
13	7
14	6
15	8
16	4
17	8
18	4
19	2
20	2
Class Times	10
Rooms	5
1	307
2	465
3	137
4	784
5	959
Classes	20
Teachers	10
1	6
2	10
3	5
4	10
5	1
6	9
7	2
8	3
9	9
10	6
11	5
12	4
13	7
14	2
15	3
16	4
17	7
18	1
19	8
20	8
Class Times	10
Rooms	5
1	99
2	489
3	839
4	875
5	824
Classes	20
Teachers	10
1	10
2	7
3	6
4	6
5	7
6	3
7	5
8	5
9	9
10	4
11	4
12	10
13	8
14	2
15	2
16	9
17	3
18	8
19	1
20	1
Class Times	10
Rooms	5
1	198
2	624
3	30
4	358
5	235
Classes	20
Teachers	10
1	1
2	8
3	8
4	2
5	1
6	3
7	4
8	5
9	6
10	3
11	2
12	5
13	9
14	6
15	7
16	9
17	4
18	7
19	10
20	10
Class Times	10
Rooms	5
1	350
2	318
3	717
4	459
5	728
Classes	20
Teachers	10
1	4
2	2
3	6
4	5
5	1
6	2
7	6
8	5
9	7
10	10
11	3
12	4
13	8
14	9
15	8
16	10
17	3
18	9
19	1
20	7
Class Times	10
Rooms	5
1	524
2	35
3	212
4	573
5	207
Classes	20
Teachers	10
1	2
2	6
3	4
4	10
5	1
6	2
7	3
8	1
9	3
10	10
11	8
12	9
13	7
14	9
15	6
16	8
17	7
18	5
19	4
20	5
Class Times	10
Rooms	5
1	435
2	830
3	644
4	133
5	920
Classes	20
Teachers	10
1	2
2	2
3	1
4	1
5	5
6	6
7	7
8	4
9	6
10	4
11	9
12	7
13	3
14	3
15	5
16	8
17	8
18	9
19	10
20	10
Class Times	10
Rooms	5
1	523
2	636
3	219
4	947
5	86
Classes	20
Teachers	10
1	2
2	2
3	8
4	10
5	6
6	7
7	1
8	1
9	8
10	5
11	7
12	6
13	10
14	9
15	4
16	9
17	5
18	4
19	3
20	3
Class Times	10
Rooms	5
1	685
2	617
3	432
4	940
5	751
Classes	20
Teachers	10
1	3
2	6
3	7
4	5
5	7
6	2
7	6
8	4
9	8
10	2
11	5
12	1
13	3
14	1
15	8
16	4
17	9
18	9
19	10
20	10
Class Times	10
Rooms	5
1	956
2	751
3	540
4	209
5	630
Classes	20
Teachers	10
1	7
2	5
3	1
4	5
5	8
6	7
7	6
8	1
9	4
10	10
11	3
12	3
13	8
14	2
15	6
16	10
17	2
18	4
19	9
20	9
