Class Times	10
Rooms	5
1	376
2	671
3	400
4	69
5	161
Classes	20
Teachers	10
1	2
2	1
3	3
4	8
5	10
6	1
7	2
8	4
9	9
10	9
11	10
12	4
13	7
14	7
15	5
16	3
17	8
18	5
19	6
20	6
Class Times	10
Rooms	5
1	408
2	258
3	525
4	839
5	119
Classes	20
Teachers	10
1	5
2	9
3	9
4	4
5	8
6	6
7	8
8	5
9	6
10	2
11	1
12	2
13	1
14	3
15	4
16	7
17	3
18	10
19	7
20	10
Class Times	10
Rooms	5
1	117
2	721
3	462
4	410
5	634
Classes	20
Teachers	10
1	5
2	7
3	9
4	8
5	10
6	9
7	5
8	2
9	10
10	1
11	3
12	6
13	6
14	2
15	1
16	3
17	8
18	7
19	4
20	4
Class Times	10
Rooms	5
1	537
2	384
3	894
4	523
5	774
Classes	20
Teachers	10
1	5
2	1
3	9
4	6
5	6
6	5
7	2
8	7
9	7
10	2
11	4
12	10
13	1
14	4
15	8
16	3
17	10
18	8
19	3
20	9
Class Times	10
Rooms	5
1	230
2	863
3	818
4	331
5	724
Classes	20
Teachers	10
1	10
2	4
3	1
4	9
5	6
6	8
7	2
8	9
9	4
10	2
11	10
12	6
13	5
14	3
15	1
16	5
17	7
18	3
19	7
20	8
Class Times	10
Rooms	5
1	404
2	640
3	883
4	748
5	750
Classes	20
Teachers	10
1	10
2	5
3	5
4	6
5	2
6	7
7	8
8	1
9	6
10	1
11	10
12	4
13	2
14	8
15	7
16	4
17	9
18	9
19	3
20	3
Class Times	10
Rooms	5
1	778
2	993
3	26
4	277
5	692
Classes	20
Teachers	10
1	3
2	9
3	3
4	6
5	1
6	10
7	8
8	5
9	1
10	6
11	4
12	2
13	5
14	8
15	7
16	2
17	7
18	9
19	4
20	10
Class Times	10
Rooms	5
1	606
2	798
3	998
4	854
5	812
Classes	20
Teachers	10
1	9
2	8
3	10
4	10
5	4
6	2
7	5
8	9
9	8
10	7
11	4
12	5
13	6
14	7
15	3
16	3
17	6
18	2
19	1
20	1
Class Times	10
Rooms	5
1	683
2	954
3	239
4	811
5	538
Classes	20
Teachers	10
1	2
2	4
3	8
4	3
5	9
6	5
7	10
8	3
9	1
10	2
11	8
12	10
13	7
14	1
15	5
16	9
17	4
18	6
19	6
20	7
Class Times	10
Rooms	5
1	596
2	716
3	800
4	778
5	731
Classes	20
Teachers	10
1	10
2	7
3	7
4	6
5	5
6	2
7	2
8	4
9	3
10	9
11	4
12	10
13	8
14	9
15	3
16	1
17	8
18	5
19	6
20	1
Class Times	10
Rooms	5
1	794
2	59
3	58
4	562
5	217
Classes	20
Teachers	10
1	8
2	3
3	2
4	4
5	8
6	4
7	5
8	5
9	3
10	7
11	10
12	2
13	10
14	7
15	6
16	6
17	1
18	1
19	9
20	9
Class Times	10
Rooms	5
1	144
2	441
3	237
4	768
5	181
Classes	20
Teachers	10
1	4
2	7
3	8
4	3
5	8
6	7
7	1
8	6
9	3
10	2
11	1
12	9
13	10
14	5
15	10
16	5
17	4
18	9
19	6
20	2
Class Times	10
Rooms	5
1	975
2	306
3	38
4	452
5	473
Classes	20
Teachers	10
1	8
2	3
3	8
4	4
5	5
6	10
7	6
8	3
9	9
10	7
11	2
12	6
13	10
14	4
15	2
16	5
17	1
18	1
19	7
20	9
Class Times	10
Rooms	5
1	803
2	270
3	406
4	368
5	230
Classes	20
Teachers	10
1	2
2	3
3	5
4	5
5	6
6	2
7	9
8	3
9	1
10	1
11	4
12	4
13	9
14	10
15	8
16	6
17	7
18	8
19	10
20	7
