Class Times	10
Rooms	5
1	654
2	875
3	761
4	750
5	140
Classes	20
Teachers	10
1	3
2	2
3	2
4	6
5	3
6	6
7	4
8	9
9	4
10	9
11	5
12	7
13	8
14	7
15	10
16	1
17	10
18	1
19	8
20	5
Class Times	10
Rooms	5
1	349
2	34
3	900
4	68
5	418
Classes	20
Teachers	10
1	2
2	6
3	1
4	2
5	10
6	7
7	10
8	6
9	1
10	7
11	8
12	3
13	3
14	8
15	5
16	4
17	5
18	4
19	9
20	9
Class Times	10
Rooms	5
1	373
2	431
3	912
4	187
5	622
Classes	20
Teachers	10
1	8
2	8
3	4
4	6
5	6
6	9
7	4
8	2
9	7
10	2
11	3
12	9
13	10
14	5
15	10
16	7
17	1
18	5
19	1
20	3
Class Times	10
Rooms	5
1	899
2	168
3	923
4	391
5	465
Classes	20
Teachers	10
1	5
2	7
3	5
4	7
5	9
6	6
7	6
8	4
9	4
10	3
11	8
12	9
13	3
14	2
15	2
16	8
17	1
18	1
19	10
20	10
Class Times	10
Rooms	5
1	74
2	469
3	238
4	35
5	754
Classes	20
Teachers	10
1	4
2	3
3	3
4	2
5	6
6	2
7	7
8	4
9	10
10	5
11	1
12	6
13	9
14	9
15	1
16	7
17	8
18	8
19	10
20	5
Class Times	10
Rooms	5
1	957
2	674
3	73
4	639
5	52
Classes	20
Teachers	10
1	2
2	4
3	6
4	1
5	9
6	9
7	7
8	1
9	5
10	3
11	4
12	5
13	3
14	7
15	8
16	6
17	2
18	8
19	10
20	10
Class Times	10
Rooms	5
1	715
2	552
3	569
4	312
5	248
Classes	20
Teachers	10
1	7
2	3
3	6
4	9
5	5
6	10
7	4
8	10
9	4
10	9
11	6
12	5
13	2
14	7
15	8
16	1
17	1
18	8
19	3
20	2
Class Times	10
Rooms	5
1	440
2	339
3	150
4	746
5	277
Classes	20
Teachers	10
1	4
2	6
3	10
4	6
5	7
6	4
7	8
8	1
9	1
10	2
11	10
12	2
13	3
14	8
15	9
16	7
17	5
18	3
19	9
20	5
Class Times	10
Rooms	5
1	823
2	484
3	272
4	357
5	722
Classes	20
Teachers	10
1	2
2	5
3	9
4	10
5	1
6	3
7	8
8	10
9	1
10	6
11	9
12	5
13	6
14	2
15	7
16	4
17	8
18	7
19	3
20	4
Class Times	10
Rooms	5
1	491
2	914
3	833
4	554
5	998
Classes	20
Teachers	10
1	2
2	8
3	4
4	5
5	8
6	5
7	3
8	10
9	4
10	10
11	9
12	1
13	3
14	6
15	2
16	6
17	9
18	1
19	7
20	7
Class Times	10
Rooms	5
1	897
2	296
3	813
4	500
5	924
Classes	20
Teachers	10
1	10
2	10
3	4
4	2
5	2
6	8
7	6
8	4
9	8
10	9
11	9
12	6
13	3
14	1
15	3
16	1
17	5
18	7
19	5
20	7
Class Times	10
Rooms	5
1	51
2	302
3	503
4	450
5	835
Classes	20
Teachers	10
1	10
2	1
3	4
4	3
5	9
6	5
7	2
8	1
9	4
10	5
11	9
12	3
13	8
14	6
15	2
16	7
17	6
18	8
19	10
20	7
Class Times	10
Rooms	5
1	955
2	944
3	421
4	53
5	730
Classes	20
Teachers	10
1	3
2	1
3	3
4	1
5	2
6	7
7	9
8	9
9	2
10	8
11	7
12	4
13	5
14	5
15	6
16	4
17	6
18	10
19	10
20	8
Class Times	10
Rooms	5
1	404
2	47
3	466
4	216
5	346
Classes	20
Teachers	10
1	7
2	3
3	9
4	10
5	3
6	5
7	10
8	4
9	1
10	8
11	8
12	1
13	7
14	4
15	6
16	9
17	6
18	5
19	2
20	2
