Students	2500
1	8 17 11 16
2	5 13 12 6
3	20 9 18 13
4	8 10 20 7
5	3 13 17 15
6	15 3 12 10
7	16 13 9 8
8	3 10 8 19
9	17 9 7 19
10	17 4 1 13
11	11 19 15 13
12	6 13 12 4
13	9 19 20 1
14	15 10 1 17
15	11 16 4 19
16	13 15 18 6
17	3 20 18 16
18	1 13 18 6
19	12 17 4 2
20	2 17 13 6
21	1 15 9 11
22	5 15 19 16
23	17 6 5 12
24	4 17 13 6
25	18 1 10 20
26	8 6 1 16
27	16 2 11 17
28	15 12 6 19
29	11 16 5 7
30	11 7 15 5
31	4 11 1 10
32	1 4 20 19
33	16 8 12 17
34	6 10 11 12
35	9 7 17 6
36	4 12 9 14
37	14 7 19 16
38	6 9 16 2
39	9 15 18 3
40	4 11 12 2
41	12 14 17 2
42	4 5 8 3
43	4 5 14 16
44	14 15 10 13
45	10 13 4 6
46	19 2 3 9
47	14 9 6 2
48	18 15 16 14
49	17 19 3 14
50	10 7 6 13
51	14 3 20 13
52	11 18 6 12
53	18 13 1 19
54	20 3 19 15
55	18 6 16 4
56	16 7 12 8
57	10 20 15 7
58	7 17 1 9
59	11 10 5 20
60	15 11 13 1
61	8 17 20 13
62	4 2 15 14
63	14 16 19 1
64	15 2 6 11
65	17 20 16 13
66	17 18 3 5
67	11 16 15 2
68	14 15 2 16
69	2 3 4 11
70	16 8 18 1
71	3 8 17 7
72	8 7 17 5
73	3 10 12 13
74	13 1 17 11
75	16 3 18 5
76	12 9 10 18
77	20 12 16 3
78	8 16 11 10
79	18 4 5 6
80	19 14 9 16
81	4 12 10 13
82	5 12 11 16
83	18 12 4 2
84	5 7 2 8
85	5 6 8 20
86	14 18 13 4
87	5 15 8 14
88	5 16 7 19
89	1 11 12 3
90	6 15 8 7
91	13 12 4 19
92	17 4 7 9
93	10 14 1 9
94	18 5 10 11
95	11 15 13 2
96	8 19 11 9
97	14 12 16 2
98	17 19 15 1
99	15 3 14 2
100	17 16 5 10
101	6 20 18 9
102	12 9 14 17
103	15 1 9 2
104	10 9 5 18
105	20 15 7 18
106	12 19 2 16
107	16 13 2 11
108	8 7 14 10
109	2 17 6 12
110	20 14 4 17
111	6 10 9 13
112	7 18 12 3
113	4 10 17 15
114	8 10 17 11
115	4 18 2 12
116	15 6 10 5
117	9 5 4 20
118	7 20 17 4
119	11 1 18 17
120	3 1 20 9
121	13 4 5 3
122	8 16 6 11
123	10 6 18 15
124	17 7 5 4
125	4 18 3 1
126	13 8 10 9
127	16 4 19 1
128	12 17 8 2
129	2 10 5 20
130	14 19 13 10
131	10 7 13 15
132	14 17 19 6
133	5 17 4 15
134	19 6 14 2
135	2 3 1 12
136	12 8 1 20
137	17 20 8 14
138	14 16 4 6
139	12 8 9 20
140	20 1 8 17
141	14 11 17 20
142	5 1 14 8
143	15 3 8 14
144	12 20 6 7
145	11 8 20 16
146	4 16 6 20
147	3 11 20 12
148	11 14 16 17
149	13 11 17 6
150	10 18 11 6
151	10 16 4 17
152	11 3 14 15
153	12 1 13 6
154	6 14 1 15
155	7 17 16 5
156	20 9 15 14
157	14 15 6 2
158	2 11 12 19
159	17 1 16 7
160	3 16 4 13
161	15 7 10 14
162	3 4 5 11
163	20 19 10 9
164	10 7 11 17
165	3 6 10 16
166	8 7 18 1
167	15 11 1 6
