Students	1000
1	812 746 161 988
2	107 11 998 203
3	701 12 507 272
4	681 521 46 447
5	928 781 733 776
6	488 724 205 549
7	931 68 350 804
8	288 46 194 877
9	389 520 570 325
10	831 905 118 327
11	944 832 413 471
12	959 235 533 487
13	361 897 33 927
14	415 508 506 715
15	72 486 742 388
16	523 874 720 126
17	289 302 442 366
18	835 525 328 189
19	788 439 558 168
20	97 533 477 196
21	261 651 857 767
22	385 257 168 409
23	636 330 983 647
24	75 828 390 79
25	91 788 885 430
26	376 382 275 861
27	586 219 834 223
28	534 490 357 350
29	595 754 142 217
30	426 628 885 637
31	408 111 234 977
32	231 681 530 760
33	775 668 265 269
34	13 162 788 936
35	914 216 36 10
36	593 278 794 236
37	892 270 568 125
38	813 6 309 183
39	166 579 328 664
40	357 68 117 379
41	650 370 765 529
42	628 69 163 843
43	1000 984 515 555
44	780 76 328 208
45	955 735 350 484
46	910 629 861 333
47	457 267 725 597
48	567 472 141 123
49	983 181 537 352
50	205 345 616 606
51	976 440 562 438
52	944 771 490 340
53	521 890 877 44
54	8 133 945 305
55	442 268 439 991
56	514 274 501 280
57	809 219 944 620
58	858 477 389 570
59	440 191 8 970
60	828 970 651 646
61	355 526 696 818
62	671 29 75 889
63	308 744 440 633
64	816 345 944 191
65	440 775 417 350
66	618 561 22 580
67	842 858 549 131
68	494 808 163 393
69	295 946 348 983
70	82 602 416 790
71	747 690 28 152
72	609 697 523 544
73	162 517 395 729
74	466 360 279 113
75	182 887 291 788
76	126 59 278 989
77	725 536 545 678
78	900 734 224 183
79	998 414 677 796
80	726 677 109 488
81	621 58 865 292
82	128 525 243 877
83	520 348 25 674
84	714 41 359 961
85	6 954 205 192
86	110 156 712 968
87	959 279 859 244
88	10 217 423 86
89	408 384 7 753
90	121 499 64 357
91	816 219 716 643
92	118 834 872 504
93	331 426 823 52
94	388 628 811 240
95	865 160 330 926
96	251 632 114 601
97	329 651 432 968
98	550 593 867 824
99	570 666 719 686
100	5 288 666 123
101	538 660 696 496
102	464 536 351 461
103	28 161 395 370
104	256 471 362 106
105	867 838 512 553
106	165 739 325 300
107	789 798 218 229
108	175 335 35 849
109	348 872 500 855
110	989 427 147 839
111	150 51 648 62
112	544 914 527 939
113	337 770 317 643
114	166 421 388 975
115	769 429 386 188
116	755 106 63 543
117	562 428 702 317
118	406 958 499 419
119	699 956 679 327
120	175 230 324 477
121	232 999 648 291
122	264 276 675 592
123	190 310 768 300
124	778 341 768 774
125	681 591 331 590
126	328 778 600 371
127	850 771 257 739
128	201 772 39 750
129	263 55 660 22
130	499 877 23 278
131	29 361 388 226
132	642 606 510 793
133	483 893 594 959
134	917 835 352 999
135	496 830 485 536
136	254 34 278 385
137	581 550 592 22
138	304 190 702 335
139	792 384 76 914
140	945 810 200 71
141	33 609 835 241
142	767 604 99 943
143	822 294 427 561
144	754 254 749 381
145	707 657 90 472
146	335 202 778 494
147	559 774 520 744
148	197 519 792 934
149	637 852 349 129
150	791 749 760 98
151	946 796 706 228
152	255 68 583 216
153	636 444 627 535
154	542 234 154 119
155	344 705 543 931
156	915 576 551 772
157	233 781 536 435
158	613 704 882 736
159	130 810 582 998
160	413 715 689 791
161	640 571 525 479
162	3 421 755 870
163	280 316 94 705
164	599 517 619 335
165	733 413 908 722
166	967 681 100 334
167	54 267 994 881
168	85 293 644 694
169	268 861 66 446
170	5 871 382 324
171	109 377 471 760
172	77 291 355 604
173	799 563 443 841
174	586 604 501 612
175	656 904 76 455
176	59 568 615 314
177	28 217 216 370
178	891 3 722 53
179	495 952 263 466
180	740 778 968 752
181	557 385 784 846
182	119 476 408 275
183	38 856 654 903
184	912 827 821 267
185	263 419 426 534
186	141 556 22 658
187	653 540 513 358
188	149 612 930 684
189	765 32 788 824
190	524 654 67 967
191	944 983 202 576
192	491 291 31 672
193	723 272 50 277
194	228 776 921 260
195	796 211 605 393
196	525 801 676 654
197	911 929 925 100
198	491 573 749 924
199	298 432 785 567
200	535 572 587 746
201	323 628 849 338
202	713 277 940 953
203	889 230 376 473
204	614 650 93 473
205	754 156 14 350
206	348 375 757 842
207	311 949 462 808
208	913 683 478 238
209	595 759 95 354
210	104 83 137 701
211	235 668 947 741
212	432 480 287 793
213	813 451 824 103
214	986 976 847 449
215	651 414 672 191
216	2 98 933 193
217	331 603 776 992
218	958 337 417 210
219	362 499 779 146
220	393 658 139 974
221	291 316 5 137
222	276 58 560 278
223	190 129 83 204
224	683 365 62 547
225	916 371 396 239
226	749 196 7 242
227	738 689 449 773
228	312 415 146 35
229	943 749 879 273
230	499 480 959 163
231	803 331 426 582
232	478 768 25 57
233	855 15 871 319
234	978 392 587 894
235	793 774 653 453
236	784 976 49 184
237	383 75 575 60
238	279 618 282 921
239	742 453 785 490
240	302 540 239 60
241	991 62 26 774
242	49 977 585 329
243	768 418 929 130
244	451 483 743 432
245	338 405 5 856
246	510 139 1 759
247	78 619 877 713
248	361 124 115 565
249	911 308 190 172
250	391 738 128 471
251	868 474 600 507
252	636 223 971 791
253	335 197 201 803
254	801 685 795 877
255	702 876 793 371
256	660 993 843 177
257	47 877 384 970
258	331 789 156 151
259	242 16 445 457
260	870 654 309 548
261	339 435 489 199
262	914 997 926 787
263	399 672 715 657
264	655 510 695 356
265	968 147 610 21
266	234 845 197 212
267	275 874 591 702
268	783 736 932 129
269	824 922 13 762
270	714 956 537 825
271	484 60 109 88
272	526 349 375 499
273	362 33 739 221
274	379 658 300 68
275	696 148 124 270
276	886 58 662 35
277	789 182 108 287
278	114 56 347 389
279	510 149 884 779
280	583 957 903 370
281	209 136 495 801
282	109 146 624 229
283	1000 218 926 210
284	724 267 810 373
285	217 482 22 202
286	533 796 267 367
287	533 295 28 234
288	296 577 529 341
289	650 255 33 771
290	713 682 201 270
291	698 729 237 84
292	912 303 295 456
293	475 461 483 514
294	353 503 416 281
295	457 521 218 163
296	458 312 185 987
297	40 767 624 996
298	584 70 344 772
299	863 85 433 728
300	552 924 555 993
301	149 876 613 655
302	878 81 59 636
303	929 683 899 808
304	979 746 976 494
305	698 359 925 430
306	111 691 220 704
307	515 907 534 781
308	519 44 732 361
309	830 957 693 716
310	304 181 946 978
311	316 872 338 300
312	802 615 197 413
313	847 635 361 982
314	841 329 89 774
315	307 2 927 480
316	138 361 658 454
317	335 885 274 578
318	185 303 562 153
319	237 557 149 526
320	450 26 397 239
321	244 80 90 539
322	385 165 696 236
323	29 303 819 232
324	734 796 111 616
325	874 868 134 444
326	907 316 792 283
327	168 957 792 22
328	710 731 966 320
329	6 891 79 621
330	578 457 326 644
331	440 309 909 454
332	560 224 869 163
333	650 347 585 253
334	668 913 492 936
335	612 164 545 382
336	932 948 766 608
337	117 164 767 188
338	404 387 20 76
339	900 504 782 173
340	604 8 37 972
341	412 802 628 499
342	454 486 472 16
343	330 496 446 687
344	472 233 295 730
345	142 955 833 95
346	156 592 447 308
347	328 272 526 910
348	782 840 170 672
349	442 677 453 941
350	531 924 389 852
351	148 590 712 456
352	749 906 882 899
353	617 693 558 679
354	370 860 943 445
355	979 798 75 322
356	996 373 673 895
357	484 920 788 706
358	927 848 47 995
359	826 732 125 612
360	443 525 422 155
361	639 468 283 4
362	998 514 204 509
363	528 450 769 121
364	587 162 992 128
365	114 634 597 287
366	431 758 616 225
367	487 933 899 975
368	313 912 147 437
369	148 671 473 243
370	342 963 141 490
371	978 165 642 755
372	653 401 86 637
373	55 337 623 942
374	585 614 246 264
375	124 229 507 762
376	153 228 925 986
377	394 505 866 704
378	241 932 400 345
379	884 306 931 368
380	757 961 685 973
381	932 345 281 973
382	188 342 610 694
383	664 735 995 621
384	369 601 604 586
385	104 857 231 6
386	10 867 30 460
387	384 519 302 524
388	503 232 839 565
389	965 761 400 417
390	800 766 839 582
391	105 925 260 676
392	685 805 882 127
393	832 31 218 895
394	634 18 827 67
395	564 73 309 195
396	503 265 240 892
397	109 576 305 619
398	749 462 383 317
399	214 657 800 92
400	488 487 218 13
401	5 849 806 204
402	717 694 825 119
403	620 191 570 534
404	212 710 842 736
405	127 393 757 202
406	145 40 267 148
407	296 433 442 662
408	286 446 275 887
409	160 609 849 465
410	686 196 455 120
411	352 868 162 899
412	147 58 256 18
413	117 250 233 937
414	398 356 273 931
415	525 403 536 911
416	811 466 404 202
417	873 415 224 652
418	740 927 859 417
419	464 674 746 662
420	989 691 439 719
421	967 70 59 3
422	732 142 516 586
423	345 596 131 223
424	238 194 651 115
425	878 358 67 582
426	68 174 868 441
427	186 55 910 278
428	52 216 161 377
429	263 217 886 139
430	219 567 945 755
431	437 901 614 484
432	42 573 815 214
433	875 76 615 454
434	807 73 141 411
435	712 610 235 129
436	644 619 759 673
437	128 663 14 195
438	796 225 243 173
439	749 283 328 747
440	978 326 26 586
441	538 162 144 32
442	262 237 957 997
443	950 864 589 632
444	800 702 681 591
445	510 277 70 581
446	807 41 642 246
447	98 728 657 413
448	691 986 370 701
449	201 944 504 975
450	877 574 175 431
451	95 28 133 123
452	893 338 307 670
453	410 720 526 98
454	533 613 151 326
455	832 445 91 438
456	460 983 43 644
457	751 126 748 810
458	458 773 852 584
459	513 248 560 6
460	628 9 562 828
461	547 452 567 677
462	232 472 686 209
463	64 786 757 52
464	564 279 539 168
465	198 795 367 51
466	159 966 19 499
467	443 836 52 673
468	912 163 810 274
469	971 362 812 505
470	187 772 618 327
471	971 419 929 504
472	781 51 380 85
473	448 286 611 961
474	706 69 119 871
475	18 2 457 690
476	105 852 536 2
477	110 500 369 45
478	249 905 229 152
479	654 229 1 320
480	513 930 873 487
481	758 414 421 460
482	393 294 602 1000
483	98 559 199 764
484	145 193 311 362
485	768 430 758 458
486	390 538 572 309
487	76 471 445 588
488	44 288 407 297
489	388 566 449 675
490	315 342 189 689
491	424 128 395 963
492	62 109 543 222
493	554 692 161 911
494	760 582 253 890
495	551 641 231 757
496	423 75 787 658
497	946 166 678 636
498	369 769 283 601
499	584 326 709 719
500	359 884 515 201
501	260 880 533 283
502	743 583 613 485
503	316 607 225 456
504	478 707 95 646
505	916 987 142 620
506	500 26 54 579
507	297 445 421 93
508	778 14 203 494
509	676 830 58 766
510	525 41 824 406
511	655 461 62 835
512	458 509 594 824
513	888 841 239 633
514	704 681 670 417
515	515 115 220 814
516	947 861 384 773
517	348 427 446 861
518	657 150 394 632
519	97 620 982 927
520	804 204 167 117
521	972 123 150 540
522	284 308 202 587
523	844 458 221 583
524	402 603 529 672
525	782 517 590 266
526	128 468 588 952
527	183 660 152 521
528	552 950 784 531
529	905 726 845 342
530	865 561 679 432
531	768 235 704 151
532	488 989 979 352
533	576 441 58 162
534	440 15 246 819
535	290 393 946 64
536	857 438 513 196
537	351 811 193 91
538	649 915 807 304
539	211 469 74 665
540	641 398 906 653
541	12 678 940 387
542	185 290 527 410
543	28 672 713 80
544	156 532 559 243
545	892 946 670 958
546	445 591 849 168
547	892 70 546 782
548	550 689 559 325
549	574 96 542 18
550	631 718 51 392
551	705 449 505 603
552	451 962 843 14
553	210 108 165 936
554	931 149 165 162
555	18 941 53 54
556	689 360 300 835
557	913 330 425 828
558	807 26 958 896
559	353 562 284 140
560	228 570 613 103
561	958 43 375 695
562	687 265 907 605
563	776 69 872 82
564	745 505 919 271
565	755 758 294 156
566	591 35 372 202
567	825 758 100 640
568	499 603 594 730
569	828 499 314 80
570	471 174 385 979
571	151 115 482 939
572	406 73 738 810
573	252 604 234 662
574	310 388 781 619
575	452 462 742 998
576	477 560 168 947
577	304 811 401 751
578	256 300 580 347
579	561 982 131 367
580	39 923 994 284
581	265 640 792 475
582	335 699 825 89
583	778 781 362 565
584	379 88 90 173
585	614 356 663 468
586	517 552 327 751
587	801 874 640 233
588	747 188 20 318
589	98 15 411 244
590	183 627 987 983
591	846 242 570 183
592	856 433 249 565
593	364 375 520 525
594	269 799 656 43
595	810 349 920 768
596	301 435 696 552
597	171 689 708 573
598	624 378 708 614
599	566 777 507 246
600	555 931 947 723
601	369 646 681 820
602	369 28 789 697
603	753 854 714 67
604	449 121 695 447
605	134 982 96 360
606	292 132 401 949
607	638 438 378 264
608	305 64 226 217
609	179 531 629 82
610	561 661 302 56
611	918 245 65 357
612	114 861 11 175
613	917 737 266 524
614	298 895 878 36
615	546 355 977 466
616	442 556 728 457
617	788 886 207 726
618	783 568 947 554
619	931 810 2 542
620	957 987 274 83
621	235 597 2 632
622	348 278 689 635
623	117 431 663 907
624	746 24 587 391
625	41 323 802 869
626	219 239 627 381
627	782 261 952 511
628	829 913 345 248
629	15 893 856 913
630	865 703 871 550
631	151 273 330 604
632	527 680 857 531
633	226 354 625 981
634	617 644 43 117
635	181 232 371 721
636	602 799 705 608
637	285 648 158 174
638	615 528 605 179
639	609 869 829 188
640	324 584 976 819
641	369 879 588 682
642	349 258 492 814
643	711 751 103 543
644	871 14 119 180
645	989 192 890 106
646	337 610 284 762
647	873 492 383 573
648	738 944 769 818
649	703 548 283 184
650	732 770 325 38
651	316 208 957 881
652	40 906 92 854
653	251 890 488 876
654	778 495 841 577
655	350 455 152 899
656	972 474 740 846
657	490 553 880 103
658	968 575 371 593
659	314 8 565 292
660	365 610 274 578
661	488 917 783 319
662	749 400 425 490
663	475 604 3 55
664	790 322 799 161
665	892 168 572 141
666	290 231 867 406
667	538 121 4 925
668	690 662 300 503
669	563 57 627 639
670	955 46 361 980
671	344 807 622 794
672	879 130 409 805
673	951 86 851 955
674	563 686 960 313
675	540 200 618 581
676	261 51 549 176
677	599 979 716 341
678	806 62 418 538
679	743 752 674 389
680	593 452 699 979
681	691 828 114 409
682	411 833 345 314
683	96 653 532 843
684	503 988 524 385
685	163 537 589 606
686	871 288 567 869
687	370 610 258 783
688	209 744 867 858
689	135 439 731 222
690	837 331 295 413
