Class Times	10
Rooms	5
1	458
2	793
3	835
4	132
5	73
Classes	20
Teachers	10
1	3
2	7
3	7
4	3
5	4
6	8
7	2
8	8
9	10
10	1
11	5
12	6
13	10
14	2
15	4
16	6
17	5
18	9
19	9
20	1
Class Times	10
Rooms	5
1	509
2	752
3	668
4	159
5	776
Classes	20
Teachers	10
1	9
2	9
3	5
4	2
5	1
6	10
7	1
8	6
9	2
10	8
11	10
12	6
13	7
14	7
15	8
16	3
17	4
18	4
19	5
20	3
Class Times	10
Rooms	5
1	537
2	736
3	659
4	997
5	987
Classes	20
Teachers	10
1	8
2	6
3	7
4	7
5	2
6	9
7	6
8	9
9	2
10	3
11	5
12	3
13	4
14	5
15	1
16	10
17	8
18	1
19	10
20	4
Class Times	10
Rooms	5
1	986
2	288
3	608
4	714
5	825
Classes	20
Teachers	10
1	1
2	1
3	7
4	6
5	8
6	6
7	3
8	4
9	4
10	10
11	10
12	7
13	8
14	5
15	9
16	5
17	2
18	3
19	9
20	2
Class Times	10
Rooms	5
1	698
2	993
3	450
4	396
5	184
Classes	20
Teachers	10
1	8
2	9
3	10
4	8
5	7
6	9
7	6
8	5
9	5
10	6
11	4
12	2
13	1
14	10
15	1
16	3
17	4
18	7
19	3
20	2
Class Times	10
Rooms	5
1	250
2	681
3	225
4	767
5	462
Classes	20
Teachers	10
1	7
2	10
3	7
4	3
5	3
6	6
7	8
8	10
9	4
10	5
11	6
12	9
13	2
14	2
15	5
16	1
17	8
18	9
19	1
20	4
Class Times	10
Rooms	5
1	865
2	873
3	644
4	914
5	558
Classes	20
Teachers	10
1	3
2	5
3	4
4	4
5	7
6	7
7	3
8	10
9	5
10	8
11	6
12	1
13	6
14	2
15	8
16	9
17	2
18	9
19	1
20	10
Class Times	10
Rooms	5
1	994
2	98
3	21
4	784
5	78
Classes	20
Teachers	10
1	1
2	2
3	8
4	7
5	3
6	9
7	4
8	5
9	4
10	6
11	9
12	8
13	3
14	10
15	7
16	5
17	6
18	10
19	2
20	1
Class Times	10
Rooms	5
1	740
2	979
3	341
4	249
5	987
Classes	20
Teachers	10
1	7
2	7
3	4
4	8
5	4
6	8
7	6
8	9
9	9
10	1
11	3
12	10
13	3
14	2
15	10
16	6
17	2
18	5
19	5
20	1
Class Times	10
Rooms	5
1	693
2	989
3	113
4	326
5	700
Classes	20
Teachers	10
1	7
2	4
3	10
4	6
5	1
6	6
7	1
8	9
9	4
10	3
11	9
12	7
13	8
14	10
15	8
16	5
17	5
18	3
19	2
20	2
Class Times	10
Rooms	5
1	90
2	319
3	900
4	365
5	805
Classes	20
Teachers	10
1	3
2	2
3	8
4	5
5	8
6	2
7	1
8	3
9	10
10	1
11	5
12	4
13	7
14	7
15	4
16	6
17	10
18	9
19	6
20	9
Class Times	10
Rooms	5
1	445
2	181
3	231
4	165
5	917
Classes	20
Teachers	10
1	9
2	5
3	6
4	3
5	3
6	5
7	6
8	1
9	1
10	10
11	8
12	7
13	2
14	9
15	2
16	4
17	4
18	10
19	8
20	7
Class Times	10
Rooms	5
1	467
2	202
3	611
4	321
5	574
Classes	20
Teachers	10
1	4
2	7
3	6
4	10
5	3
6	4
7	10
8	7
9	9
10	5
11	5
12	9
13	8
14	6
15	3
16	1
17	2
18	8
19	2
20	1
Class Times	10
Rooms	5
1	871
2	694
3	400
4	416
5	72
Classes	20
Teachers	10
1	2
2	8
3	5
4	10
5	4
6	6
7	3
8	10
9	4
10	5
11	7
12	6
13	9
14	3
15	9
16	7
17	1
18	1
19	8
20	2
