Students	4500
1	9 13 7 19
2	14 11 7 3
3	14 20 18 7
4	2 7 17 5
5	4 5 11 9
6	12 6 13 18
7	20 7 11 16
8	12 15 1 9
9	1 19 6 14
10	16 19 10 4
11	3 9 1 11
12	20 6 10 4
13	4 16 19 20
14	15 19 9 14
15	13 9 3 8
16	7 1 10 12
17	9 6 5 12
18	7 16 18 12
19	6 16 9 8
20	12 1 10 20
21	4 16 15 19
22	12 17 15 14
23	4 20 1 19
24	12 19 10 7
25	4 6 11 20
26	13 16 20 10
27	9 1 6 7
28	19 3 2 12
29	14 1 18 4
30	15 20 2 10
31	1 14 13 17
32	6 1 10 13
33	14 11 2 5
34	20 1 14 5
35	13 11 20 8
36	7 2 15 16
37	17 10 12 3
38	5 15 9 17
39	1 14 4 8
40	8 19 10 9
41	19 1 8 18
42	11 9 20 8
43	14 8 10 7
44	12 20 7 17
45	7 2 11 4
46	17 7 18 2
47	7 9 12 13
48	20 10 16 6
49	17 3 8 12
50	11 2 8 7
51	7 11 18 15
52	3 1 7 16
53	16 14 3 1
54	14 2 1 4
55	6 16 9 11
56	16 2 9 8
57	11 20 13 14
58	5 16 7 19
59	7 19 17 8
60	6 17 8 14
61	12 8 1 6
62	8 12 19 2
63	17 10 20 12
64	9 15 1 20
65	17 6 4 16
66	19 9 8 12
67	10 8 3 1
68	19 7 17 16
69	15 12 9 5
70	15 2 4 8
71	19 3 8 2
72	18 7 12 20
73	8 9 15 3
74	17 5 15 9
75	12 10 8 2
76	9 16 17 19
77	4 15 8 11
78	20 17 19 11
79	10 6 3 4
80	4 13 14 2
81	7 4 17 2
82	1 16 20 15
83	4 7 10 9
84	10 20 3 18
85	16 6 18 2
86	8 17 11 16
87	6 15 3 16
88	1 15 6 19
89	8 10 2 20
90	5 15 13 17
91	5 6 11 9
92	10 13 5 7
93	16 6 2 13
94	9 2 18 12
95	19 9 1 8
96	12 16 15 9
97	20 11 14 12
98	12 20 3 7
99	10 3 20 8
100	13 6 20 3
101	14 16 4 18
102	7 8 15 12
103	16 3 6 13
104	19 2 15 14
105	12 2 3 11
106	16 1 8 13
107	9 16 19 10
108	11 9 14 20
109	3 11 7 17
110	16 17 4 13
111	8 18 2 3
112	15 17 8 9
113	15 10 3 5
114	9 14 19 18
115	13 7 11 9
116	4 12 9 5
117	20 15 1 11
118	14 17 13 1
119	20 2 16 8
120	15 14 11 18
121	8 15 3 16
122	14 8 19 10
123	16 17 3 10
124	17 12 18 20
125	9 19 17 6
126	19 11 9 7
127	11 18 19 2
128	18 6 10 11
129	1 12 5 7
130	13 11 4 6
131	13 16 5 8
132	16 17 4 2
133	16 2 8 13
134	16 1 14 19
135	1 20 10 7
136	20 2 15 18
137	20 17 8 7
138	17 1 13 18
139	12 19 9 1
140	15 14 5 12
141	13 8 19 15
142	13 8 10 16
143	20 1 15 11
144	11 18 19 6
145	2 7 8 13
146	8 16 3 17
147	9 17 14 13
148	7 12 9 19
149	19 10 5 4
150	10 7 3 20
151	5 17 16 20
152	12 6 9 5
153	4 5 10 9
154	6 20 11 18
155	8 2 17 3
156	3 12 16 7
157	2 1 17 6
158	19 8 12 1
159	11 3 13 10
160	18 19 14 10
161	5 4 6 17
162	7 1 8 13
163	19 5 8 17
164	15 12 10 3
165	9 17 7 11
166	3 7 14 6
167	12 8 5 10
168	3 13 16 4
169	9 1 20 5
170	3 20 17 13
171	5 10 9 13
172	7 10 8 3
173	12 6 1 2
174	1 12 2 6
175	13 20 11 6
176	12 10 14 7
177	13 11 4 15
178	4 14 11 16
179	17 2 8 3
180	17 7 6 3
181	9 5 6 10
182	11 13 10 3
183	2 9 11 4
184	12 11 6 9
185	9 17 1 4
186	18 8 14 11
187	6 18 7 5
188	17 5 13 20
189	5 13 4 7
190	6 1 14 8
191	11 17 2 10
192	12 11 6 19
193	5 14 12 7
194	1 10 13 9
195	9 1 10 2
196	1 2 8 10
197	6 3 4 2
198	17 2 1 9
199	17 8 5 2
200	8 18 14 17
201	11 4 17 10
202	12 7 8 18
203	9 5 16 18
204	1 18 8 7
205	19 17 16 14
206	20 1 6 2
207	13 19 18 6
208	16 20 11 18
209	18 16 1 2
210	2 13 6 15
211	17 2 15 19
212	17 6 2 20
213	13 16 18 1
214	18 15 12 4
215	6 16 9 8
216	13 20 4 11
217	12 6 2 11
218	8 10 4 15
219	16 3 11 1
220	10 17 18 1
221	5 14 7 4
222	14 18 16 12
223	2 4 1 20
224	7 13 15 2
225	12 14 10 4
226	14 12 4 20
227	5 13 17 4
228	20 9 8 16
229	8 7 20 3
230	19 17 5 14
231	18 13 12 11
232	13 12 4 3
233	15 17 2 9
234	8 18 15 1
235	10 2 11 5
236	19 12 13 15
237	5 17 1 12
238	15 2 1 20
239	17 5 13 6
240	6 11 17 8
241	6 8 10 13
242	1 4 18 6
243	12 7 10 3
244	19 17 18 6
245	17 12 5 1
246	15 10 2 3
247	14 7 20 13
248	3 11 1 7
249	18 15 5 11
250	15 7 8 12
251	19 4 15 16
252	6 1 18 2
253	7 13 17 9
254	1 17 4 16
255	9 17 3 11
256	19 16 10 11
257	17 18 10 6
258	15 3 20 4
259	5 15 11 2
260	4 12 5 9
261	14 7 3 18
262	1 3 20 5
263	7 11 13 2
264	19 16 20 9
265	5 7 19 9
266	11 14 1 2
267	8 20 1 17
268	16 12 4 1
269	16 20 18 5
270	9 4 15 6
271	7 12 18 4
272	19 16 5 8
273	9 13 3 15
274	18 5 15 4
275	5 7 3 1
276	7 15 6 10
277	9 7 6 4
278	10 16 2 12
279	3 10 19 8
280	18 11 8 20
281	12 4 1 3
282	14 8 10 6
283	8 6 11 18
284	17 14 20 12
285	12 7 5 9
286	20 10 7 19
287	6 2 9 3
288	18 14 3 4
289	7 19 3 13
290	3 1 6 13
291	6 17 4 3
292	11 19 18 9
293	18 15 8 4
294	3 7 10 4
295	1 4 5 17
296	4 10 16 8
297	14 18 16 9
298	5 7 1 14
299	16 1 13 7
300	8 19 13 11
301	16 11 1 15
302	18 13 20 17
303	15 9 10 12
304	10 4 18 19
305	20 7 6 8
306	17 10 5 4
307	14 9 3 10
308	8 7 14 4
309	8 14 4 1
310	12 3 2 5
311	8 6 11 5
312	13 3 8 12
313	16 13 2 9
314	3 18 7 16
315	10 5 19 14
316	1 3 12 4
317	6 10 17 8
318	10 17 14 4
319	7 17 15 2
320	20 10 1 14
321	17 3 2 7
322	16 17 10 19
323	18 3 2 15
324	1 2 4 3
325	12 5 3 9
326	15 12 14 17
327	14 1 9 7
328	6 1 3 11
329	14 2 16 8
330	10 2 4 14
331	7 15 12 14
332	19 4 5 20
333	3 15 20 16
334	19 3 14 7
335	15 20 19 4
336	20 17 15 5
337	6 9 2 20
338	16 19 6 1
339	16 19 3 12
340	14 1 10 16
341	8 2 14 17
342	4 6 20 3
343	1 10 12 20
344	6 11 10 15
345	10 18 14 8
346	20 13 19 3
347	7 9 11 12
348	12 20 2 13
349	1 13 17 15
350	13 16 20 6
351	19 20 5 15
352	13 7 16 12
353	16 11 10 1
354	16 11 1 9
355	20 5 19 7
356	3 5 10 9
357	4 12 9 10
358	5 4 18 14
359	7 19 12 3
360	17 1 15 19
361	17 9 4 3
362	13 11 5 9
363	15 12 8 2
364	19 12 20 16
365	8 19 1 4
366	20 14 9 11
367	10 8 4 1
368	19 14 6 13
369	7 13 2 5
370	13 14 1 15
371	17 2 3 19
372	17 2 14 20
373	5 17 18 8
374	7 16 10 20
375	13 12 10 16
376	8 9 15 11
377	4 11 9 8
378	13 20 3 6
379	14 19 7 5
380	7 13 8 5
381	19 11 12 18
382	7 19 10 14
383	2 5 15 10
384	12 8 3 11
385	6 16 12 7
386	17 15 3 14
387	11 10 2 14
388	9 14 18 1
389	17 3 19 12
390	17 8 16 20
391	1 8 12 6
392	2 17 7 12
393	16 11 1 17
394	5 4 17 18
395	2 10 19 11
396	12 19 10 5
397	8 14 20 1
398	12 10 4 19
399	7 12 16 5
400	10 13 2 14
401	11 8 17 15
402	12 11 2 4
403	13 18 17 12
404	6 8 1 2
405	14 4 11 6
406	19 14 3 2
407	10 1 18 16
408	18 16 12 7
409	14 17 6 19
410	2 13 5 8
411	13 16 17 20
412	11 18 4 12
413	13 1 16 4
414	14 1 20 12
415	17 20 10 13
416	6 13 2 11
417	1 12 18 16
418	1 4 18 6
419	18 2 13 4
420	1 17 14 2
421	10 12 16 13
422	5 9 11 17
423	6 16 12 4
424	1 12 15 17
425	13 11 3 8
426	8 11 12 2
427	4 7 9 14
428	1 9 5 14
429	5 9 4 15
430	6 18 3 14
431	11 14 12 6
432	2 16 3 6
433	12 4 20 15
434	10 9 3 17
435	18 1 13 15
436	5 18 3 4
437	14 3 7 2
438	10 8 12 3
439	9 1 12 13
440	4 7 16 10
441	4 1 9 7
442	18 10 13 9
443	8 18 3 20
444	17 19 9 16
445	12 13 4 10
446	9 4 6 19
447	6 12 18 14
448	17 9 11 14
449	7 17 18 3
450	16 1 4 7
451	6 7 16 1
452	11 15 2 5
453	16 18 4 9
454	6 19 8 18
455	4 12 18 20
456	9 11 14 1
457	9 18 8 20
458	3 13 16 17
459	3 11 4 15
460	10 17 3 14
461	7 20 13 9
462	15 14 10 2
463	6 16 1 2
464	1 19 7 15
465	11 10 4 6
466	11 5 13 2
467	6 12 7 14
468	18 13 11 17
469	12 1 7 14
470	13 9 11 14
471	2 16 4 6
472	7 19 13 18
473	11 9 20 2
474	12 20 19 5
475	18 20 1 3
476	19 13 18 15
477	14 18 4 9
478	19 7 18 10
479	12 19 6 5
480	7 11 4 13
481	19 8 12 5
482	11 10 7 5
483	7 5 16 6
484	19 5 2 9
485	11 7 2 3
486	6 2 16 11
487	11 10 9 4
488	8 16 11 4
489	5 13 19 9
490	11 1 19 3
491	16 15 19 3
492	5 10 13 1
493	7 15 9 20
494	14 9 3 15
495	8 5 11 19
496	1 2 9 5
497	19 4 16 17
498	4 6 13 16
499	14 2 13 10
500	9 5 17 6
501	14 16 10 11
502	14 1 3 17
503	11 14 6 10
504	9 2 7 5
505	4 20 14 15
506	13 7 20 15
507	3 13 19 10
508	18 14 10 20
509	10 7 11 8
510	1 8 6 3
511	20 2 13 15
512	4 13 11 10
513	13 16 6 3
514	18 3 2 17
515	10 15 5 3
516	19 13 10 4
517	20 13 18 7
518	20 16 13 2
519	5 12 8 20
520	6 5 1 2
521	10 6 18 5
522	10 17 9 16
523	16 8 2 14
524	18 20 7 9
525	6 16 5 13
526	9 5 13 6
527	13 19 10 2
528	12 9 6 13
529	13 3 17 2
530	17 4 9 10
531	5 15 18 3
532	4 15 13 1
533	7 16 17 8
534	13 1 16 14
535	6 11 9 15
536	20 5 1 9
537	16 5 3 9
538	5 14 4 7
539	7 20 14 13
540	12 14 7 8
541	13 20 9 10
542	4 19 1 16
543	4 16 11 10
544	4 17 10 11
545	6 20 2 10
546	5 17 6 15
547	14 8 11 15
548	4 8 7 17
549	14 17 20 13
550	1 13 8 20
551	20 15 17 7
552	17 13 8 1
553	13 14 12 8
554	9 5 10 16
555	16 4 13 7
556	2 1 4 15
557	14 3 16 9
558	20 15 3 12
559	7 2 4 13
560	7 15 17 12
561	9 18 10 2
562	5 10 6 20
563	6 7 12 4
564	17 14 13 10
565	4 12 6 16
566	11 5 15 2
567	7 9 10 5
568	5 10 16 2
569	8 1 16 18
570	16 1 3 7
571	13 16 15 18
572	16 2 13 10
573	18 14 19 13
574	10 5 3 1
575	18 19 11 7
576	7 4 5 16
577	14 8 4 13
578	4 13 3 19
579	19 7 3 20
580	19 3 10 20
581	8 20 7 3
582	9 16 15 14
583	3 17 7 13
584	7 11 3 8
585	4 14 2 9
586	12 8 11 4
587	18 6 19 1
588	8 1 2 11
589	16 10 3 1
590	20 18 17 16
591	13 11 17 14
592	3 5 9 8
593	6 17 11 5
594	19 6 14 10
595	9 6 12 19
596	4 16 1 5
597	14 5 3 10
598	18 19 8 13
599	2 9 15 7
600	12 14 20 2
601	2 1 19 10
602	15 18 5 7
603	4 17 6 20
604	18 12 2 4
605	19 6 20 9
606	16 19 7 13
607	13 10 5 6
608	20 14 5 1
609	5 13 19 15
610	12 1 9 14
611	9 19 15 2
612	9 5 6 3
613	1 20 8 9
614	20 19 2 13
615	19 15 4 16
616	11 15 17 18
617	5 4 18 12
618	7 5 19 14
619	10 9 4 14
620	2 11 4 18
621	6 12 19 18
622	2 8 19 4
623	3 7 14 20
624	14 15 20 16
625	3 19 13 17
626	19 6 11 12
627	17 9 6 18
628	2 1 7 9
629	20 2 6 5
630	4 13 6 14
631	11 6 3 10
632	19 7 5 11
633	14 4 5 2
634	6 4 16 18
635	11 10 15 16
636	11 19 18 6
637	11 7 3 2
638	3 14 7 20
639	13 14 10 18
640	10 1 14 12
641	13 5 17 10
642	14 20 3 2
643	9 13 10 5
644	19 5 4 16
645	2 17 20 19
646	6 17 13 15
647	18 7 1 12
648	5 2 6 8
649	19 7 1 4
650	9 5 2 12
651	19 13 12 9
652	16 15 7 18
653	19 16 20 11
654	9 16 2 3
655	19 8 1 4
656	4 14 6 8
657	18 15 3 2
658	16 19 20 3
659	4 10 17 6
660	20 12 2 10
661	3 18 11 9
662	5 12 16 6
663	14 4 7 15
664	12 18 1 2
665	5 18 13 11
666	12 9 7 8
667	15 20 5 16
668	12 20 15 17
669	13 7 18 16
670	7 9 20 5
671	17 20 6 1
672	13 2 10 16
673	4 8 11 19
674	17 9 13 20
675	17 3 13 11
676	4 17 14 19
677	17 2 15 14
678	3 4 1 7
679	20 1 6 4
680	1 2 10 9
681	20 15 16 14
682	20 19 16 1
683	7 8 3 6
684	11 6 3 18
685	8 17 5 16
686	9 1 12 2
687	4 16 17 5
688	1 19 6 3
689	13 2 12 4
690	15 16 13 19
691	13 20 4 1
692	5 4 3 17
693	20 7 11 5
694	18 14 8 13
695	14 4 5 6
696	7 18 14 8
697	7 5 13 18
698	9 14 13 17
699	17 15 5 9
700	19 4 15 16
701	19 13 14 17
702	20 4 12 10
703	17 14 13 10
704	16 18 2 10
705	11 20 12 2
706	13 20 10 14
707	4 17 16 20
708	12 18 4 8
709	17 10 14 3
710	6 11 20 15
711	9 17 20 8
712	5 7 19 20
713	10 20 19 15
714	20 10 13 14
715	16 3 9 1
716	5 20 17 3
717	7 1 2 17
718	18 11 19 2
719	14 13 2 16
720	15 1 17 2
721	15 17 9 10
722	20 13 14 4
723	1 14 19 6
724	5 17 4 20
725	8 11 5 9
726	7 14 20 18
