Class Times	10
Rooms	5
1	742
2	873
3	739
4	840
5	314
Classes	20
Teachers	10
1	1
2	6
3	3
4	4
5	1
6	5
7	7
8	8
9	10
10	4
11	3
12	9
13	2
14	6
15	2
16	7
17	5
18	8
19	9
20	10
Class Times	10
Rooms	5
1	17
2	799
3	120
4	642
5	527
Classes	20
Teachers	10
1	8
2	6
3	1
4	4
5	6
6	4
7	7
8	10
9	5
10	2
11	9
12	5
13	7
14	9
15	8
16	10
17	2
18	1
19	3
20	3
Class Times	10
Rooms	5
1	572
2	913
3	563
4	640
5	112
Classes	20
Teachers	10
1	2
2	8
3	8
4	10
5	2
6	7
7	5
8	3
9	4
10	10
11	7
12	1
13	1
14	6
15	5
16	4
17	3
18	9
19	9
20	6
Class Times	10
Rooms	5
1	343
2	741
3	978
4	254
5	247
Classes	20
Teachers	10
1	9
2	6
3	1
4	10
5	3
6	8
7	8
8	1
9	6
10	7
11	5
12	5
13	3
14	10
15	2
16	4
17	2
18	7
19	9
20	4
Class Times	10
Rooms	5
1	125
2	121
3	222
4	105
5	967
Classes	20
Teachers	10
1	9
2	3
3	4
4	4
5	8
6	6
7	3
8	7
9	2
10	1
11	5
12	5
13	10
14	7
15	10
16	8
17	9
18	2
19	1
20	6
Class Times	10
Rooms	5
1	654
2	794
3	547
4	678
5	516
Classes	20
Teachers	10
1	1
2	6
3	6
4	9
5	5
6	4
7	1
8	10
9	10
10	3
11	8
12	9
13	7
14	5
15	8
16	2
17	3
18	4
19	7
20	2
Class Times	10
Rooms	5
1	579
2	703
3	278
4	55
5	512
Classes	20
Teachers	10
1	10
2	7
3	8
4	1
5	5
6	6
7	10
8	8
9	2
10	5
11	2
12	6
13	4
14	9
15	7
16	3
17	3
18	1
19	9
20	4
Class Times	10
Rooms	5
1	309
2	895
3	558
4	851
5	894
Classes	20
Teachers	10
1	5
2	6
3	9
4	6
5	3
6	2
7	4
8	2
9	4
10	8
11	9
12	1
13	5
14	10
15	8
16	1
17	10
18	3
19	7
20	7
Class Times	10
Rooms	5
1	474
2	728
3	734
4	548
5	616
Classes	20
Teachers	10
1	8
2	3
3	10
4	8
5	2
6	7
7	1
8	5
9	10
10	9
11	9
12	7
13	4
14	6
15	1
16	6
17	5
18	3
19	2
20	4
Class Times	10
Rooms	5
1	377
2	893
3	722
4	786
5	705
Classes	20
Teachers	10
1	7
2	7
3	2
4	2
5	9
6	10
7	8
8	10
9	6
10	8
11	3
12	6
13	9
14	5
15	4
16	1
17	3
18	1
19	4
20	5
Class Times	10
Rooms	5
1	506
2	905
3	30
4	388
5	170
Classes	20
Teachers	10
1	4
2	10
3	1
4	3
5	3
6	4
7	10
8	8
9	6
10	7
11	7
12	5
13	8
14	6
15	9
16	2
17	9
18	1
19	5
20	2
Class Times	10
Rooms	5
1	524
2	246
3	657
4	491
5	854
Classes	20
Teachers	10
1	2
2	1
3	7
4	8
5	3
6	1
7	7
8	6
9	2
10	10
11	8
12	6
13	4
14	10
15	9
16	3
17	4
18	9
19	5
20	5
Class Times	10
Rooms	5
1	498
2	751
3	220
4	397
5	405
Classes	20
Teachers	10
1	7
2	9
3	1
4	2
5	5
6	6
7	5
8	10
9	1
10	9
11	8
12	6
13	3
14	8
15	4
16	7
17	4
18	3
19	10
20	2
Class Times	10
Rooms	5
1	850
2	364
3	360
4	376
5	625
Classes	20
Teachers	10
1	6
2	5
3	8
4	10
5	9
6	2
7	6
8	5
9	1
10	4
11	9
12	10
13	3
14	3
15	7
16	7
17	4
18	2
19	8
20	1
