Students	1000
1	506 217 1606 140
2	893 401 523 1987
3	1449 727 2437 1938
4	2322 2414 838 1385
5	485 1248 659 1021
6	156 952 895 29
7	21 454 1137 360
8	2389 686 450 300
9	873 1168 1809 68
10	2475 1125 2171 678
11	563 2229 858 322
12	1842 1675 2472 2261
13	2051 591 2291 2316
14	449 1527 1900 1713
15	1648 560 1498 654
16	396 825 81 578
17	248 839 2253 410
18	279 545 291 2013
19	225 1416 61 63
20	2402 845 1105 1508
21	1469 1244 1142 256
22	918 1311 2171 695
23	1563 1683 1808 232
24	1654 1493 568 295
25	1996 2244 1946 1421
26	1145 1448 825 2144
27	2111 1850 1279 977
28	851 2140 654 1123
29	181 556 585 2079
30	71 2012 556 627
31	1565 1009 2041 70
32	316 1354 1489 2458
33	2397 799 895 1388
34	2232 185 442 1284
35	1078 1358 2182 935
36	1156 863 1769 2427
37	1642 1085 1284 331
38	1535 867 2382 2443
39	156 35 666 2047
40	1205 1854 1402 1954
41	394 702 2228 173
42	1436 473 2155 2303
43	410 1720 304 6
44	207 2242 1445 1535
45	2466 1164 1938 799
46	1889 1840 334 1172
47	2473 1096 1225 1374
48	1309 1606 2242 642
49	1704 2497 627 1844
50	1693 2291 528 1063
51	491 2346 1836 1475
52	1572 1168 1291 1875
53	1043 2279 1951 138
54	502 25 544 92
55	1751 1016 2405 1523
56	2345 1790 509 109
57	1004 572 801 111
58	411 2110 203 2214
59	2118 1703 2028 1001
60	927 1077 673 2500
61	2380 1996 2278 1942
62	113 519 128 1000
63	1065 617 334 423
64	634 1338 1447 847
65	981 1838 2265 344
66	276 717 1513 1740
67	740 235 955 158
68	1938 740 1018 934
69	405 1203 694 16
70	1924 504 2429 1828
71	1607 1359 1872 1665
72	542 640 18 1585
73	1965 1837 1660 1912
74	181 2368 1923 2464
75	338 1024 890 614
76	1324 202 2496 1815
77	1498 1898 233 96
78	1438 791 1224 364
79	1253 339 134 1959
80	235 22 2368 52
81	916 2033 1376 2095
82	40 1536 2053 1292
83	730 1946 1540 193
84	1865 2117 1854 76
85	494 1797 2057 1263
86	1303 580 120 327
87	2150 2420 1003 1113
88	995 1756 1584 1391
89	1000 2035 728 315
90	722 995 26 1938
91	2018 575 1897 2066
92	2097 2238 138 2419
93	401 1987 1496 805
94	2405 1680 924 1045
95	1098 717 1877 758
96	1359 1842 1446 501
97	516 505 921 1442
98	368 2491 405 1865
99	2454 577 2443 838
100	1444 305 1558 828
101	2092 1391 1008 1278
102	1963 943 2203 1988
103	1462 1711 1401 600
104	2311 312 1967 2039
105	2417 989 74 1918
106	828 1251 1448 2220
107	964 848 1475 1762
108	2046 86 2248 1872
109	217 1790 1320 1014
110	2379 2162 1802 903
111	362 1229 1440 913
112	2301 1322 436 1837
113	675 1440 2033 2463
114	483 580 1956 1985
115	572 1152 1784 1836
116	1021 2313 165 556
117	1587 2150 1989 1823
118	2087 1182 2078 1803
119	2400 42 30 54
120	816 1748 1735 990
121	2242 1162 244 1092
122	2187 297 1441 113
123	1492 492 1450 1545
124	1915 1777 2385 2451
125	2277 1004 135 147
126	2156 471 1572 1560
127	1177 339 1577 736
128	1779 2082 1676 1356
129	862 1446 414 212
130	86 258 2382 1892
131	120 1990 2493 974
132	1600 2311 1035 379
133	2202 646 1102 411
134	2391 1905 1899 1349
135	2328 1806 532 1308
136	494 833 2094 1221
137	1470 1133 728 1535
138	1576 216 800 784
139	192 495 1145 1568
140	1352 940 1627 1876
141	907 1878 2290 1813
142	693 1518 1092 1700
143	1856 1090 2308 794
144	428 1214 1476 2387
145	1444 852 861 71
146	616 2269 1428 1999
147	2343 1700 971 2268
148	874 2413 24 1207
149	840 560 1411 2324
150	1912 2465 2138 2399
151	985 871 179 1447
152	1039 1354 2339 2417
153	2447 2204 1041 935
154	1192 2152 1198 1540
155	828 1491 112 1291
156	1505 401 1808 2163
157	1832 2226 422 1126
158	2464 2444 491 996
159	1311 2311 1922 57
160	425 1781 1638 804
161	1622 616 2410 234
162	2137 603 2317 1979
163	1151 1799 1381 2280
164	2373 1586 283 404
165	559 998 1374 750
166	1933 1832 1768 1166
167	1472 2115 2439 1772
168	1542 1435 435 296
169	873 629 2436 1270
170	2097 1083 1164 1219
171	2354 1691 1479 1107
172	734 1403 1876 1595
173	1215 1562 447 162
174	443 1291 917 2169
175	1610 463 1117 180
176	730 950 1591 2152
177	502 2373 1618 2318
178	854 73 1779 471
179	206 2458 563 2047
180	247 185 179 1574
181	1167 446 1395 46
182	519 73 1580 670
183	1866 1067 174 2395
184	2303 1971 1720 1546
185	931 466 245 2227
186	794 1213 170 221
187	62 443 933 2090
188	951 952 2380 2325
189	318 360 2179 1533
190	2207 1303 1914 1159
191	1152 2093 249 409
192	462 1239 1163 1905
193	1283 1599 1453 91
194	2243 2025 710 417
195	622 1371 1074 2145
196	2164 110 1842 2475
197	449 1338 1009 2129
198	192 465 621 1225
199	2461 1694 1961 2452
200	2261 701 732 1898
201	1043 2056 1832 246
202	1429 1985 855 1145
203	2350 2413 1316 1367
204	2088 2289 575 1099
205	784 2439 572 89
206	1670 852 1923 433
207	963 1930 2224 610
208	395 2399 1467 1349
209	1079 1404 826 1333
210	2324 665 452 20
211	1804 751 2350 877
212	341 590 340 1055
213	1014 255 1681 989
214	1221 2234 755 1557
215	1127 2291 1536 953
216	2053 1888 1166 2317
217	248 1129 188 692
218	1111 2230 1867 68
219	619 2388 357 616
220	2186 983 1163 610
221	554 472 90 246
222	1436 1484 1903 411
223	1631 1596 1004 2424
224	78 1415 1423 1585
225	1356 1944 2233 320
226	2035 14 2201 1829
227	403 2447 2498 581
228	695 2094 974 2116
229	265 1247 243 331
230	542 1417 1852 544
231	1804 2014 366 740
232	202 1642 1449 824
233	207 1032 637 653
234	867 2434 1332 940
235	2290 717 1520 194
236	608 1657 150 1467
237	397 2126 2194 1435
238	783 1596 2088 1522
239	851 1445 736 1046
240	583 630 2394 665
241	1502 470 34 927
242	2257 1495 2039 2448
243	2398 1192 711 2066
244	123 859 2198 2102
245	1002 2284 445 1833
246	1299 2345 102 2082
247	1113 529 845 586
248	2422 1356 947 2439
249	332 583 672 2353
250	2211 129 951 603
251	1952 1858 483 1381
252	1884 333 1829 2300
253	1072 1814 967 1683
254	1764 733 1858 1877
