Students	25
1	18 10 7 15
2	10 15 18 1
3	3 19 12 20
4	2 5 1 10
5	13 14 6 5
6	17 20 12 13
7	7 2 11 3
8	14 2 4 3
9	5 7 3 17
10	2 1 18 19
11	19 20 1 4
12	14 17 1 18
13	1 8 11 2
14	20 11 16 15
15	18 1 13 10
16	7 1 6 17
17	10 12 16 17
18	20 6 7 3
19	4 6 16 14
20	17 12 3 16
21	13 8 12 5
22	17 7 16 1
23	3 4 2 7
24	20 9 6 5
25	10 8 2 20
Students	25
1	7 1 15 11
2	8 9 17 7
3	16 12 3 10
4	11 16 7 20
5	9 13 15 10
6	17 7 3 12
7	3 10 16 15
8	5 12 6 4
9	18 1 14 6
10	19 3 2 16
11	17 6 2 7
12	11 7 10 16
13	19 12 17 4
14	18 17 19 4
15	20 4 11 14
16	8 2 3 4
17	12 2 9 16
18	11 5 20 6
19	14 7 19 3
20	10 9 1 13
21	2 3 12 6
22	1 20 13 15
23	1 16 3 2
24	14 13 4 8
25	15 9 2 4
