Students	25
1	10 8 9 19
2	2 4 15 10
3	6 9 16 3
4	11 7 9 15
5	12 16 2 14
6	2 9 15 16
7	3 9 4 1
8	10 12 6 1
9	10 9 18 3
10	7 18 13 6
11	1 10 20 19
12	3 8 20 11
13	18 6 5 20
14	10 7 3 6
15	10 13 16 4
16	13 14 15 8
17	18 9 7 19
18	19 4 3 20
19	9 19 3 20
20	5 2 9 11
21	13 7 19 3
22	7 1 15 4
23	1 20 16 7
24	11 4 14 1
25	12 8 19 5
Students	25
1	3 18 10 15
2	7 19 12 2
3	10 18 15 11
4	12 20 18 2
5	17 7 14 2
6	6 9 14 16
7	12 8 5 14
8	17 9 3 8
9	9 12 20 3
10	8 16 18 11
11	4 19 1 9
12	20 19 15 7
13	10 16 3 2
14	20 12 4 3
15	11 16 12 14
16	2 7 14 19
17	9 17 16 7
18	7 1 10 9
19	12 8 19 4
20	11 15 13 12
21	5 10 20 14
22	4 12 1 3
23	17 20 1 2
24	1 3 9 10
25	1 3 15 13
