Students	50
1	5 10 3 17
2	17 19 7 1
3	3 1 19 12
4	8 9 10 17
5	15 20 4 2
6	13 15 10 17
7	15 3 18 5
8	6 14 3 4
9	19 15 3 20
10	16 13 7 14
11	9 13 18 6
12	16 3 7 2
13	16 3 14 13
14	17 6 2 19
15	17 9 18 11
16	7 5 18 17
17	10 8 6 11
18	15 8 3 13
19	2 20 16 8
20	10 17 20 8
21	1 10 2 11
22	20 19 18 4
23	15 2 4 6
24	8 7 15 16
25	17 20 11 8
26	9 19 20 5
27	7 16 13 15
28	18 19 3 11
29	20 4 11 19
30	18 13 7 8
31	3 16 7 13
32	14 3 13 1
33	18 3 15 16
34	2 9 18 3
35	2 6 18 15
36	19 4 20 6
37	7 8 15 10
38	9 16 8 4
39	17 20 16 3
40	3 1 5 11
41	20 11 9 17
42	2 20 8 12
43	12 16 5 8
44	11 18 13 5
45	8 15 17 12
46	1 2 11 4
47	20 10 6 15
48	11 3 7 6
49	3 17 9 7
50	17 14 3 11
Students	50
1	10 18 16 13
2	2 14 16 3
3	4 17 5 8
4	6 3 20 18
5	14 17 10 19
6	14 15 3 20
7	8 6 4 17
8	2 14 15 10
9	20 18 9 14
10	16 7 3 13
11	15 11 2 3
12	2 20 3 17
13	18 3 2 10
14	2 16 4 20
15	5 7 15 10
16	11 10 18 8
17	8 4 7 17
18	16 8 13 14
19	12 1 14 4
20	10 6 5 15
21	6 3 13 19
22	11 12 17 3
23	6 8 12 1
24	2 1 14 3
25	10 11 13 3
26	3 13 9 4
27	14 3 4 2
28	9 20 16 15
29	5 12 2 16
30	13 12 4 17
31	19 12 15 18
32	2 6 8 18
33	14 17 10 3
34	9 20 4 6
35	10 9 7 14
36	10 7 6 5
37	5 2 11 14
38	18 14 17 4
39	17 7 4 12
40	12 3 1 16
41	7 20 1 5
42	20 16 5 12
43	3 15 9 8
44	11 10 1 2
45	14 18 11 5
46	20 18 12 5
47	6 9 4 13
48	15 17 1 4
49	2 18 19 6
50	1 10 13 6
Students	50
1	9 15 3 2
2	13 17 8 6
3	7 1 8 6
4	3 7 5 17
5	11 5 3 10
6	8 12 13 20
7	18 9 13 12
8	3 18 1 6
9	3 14 20 16
10	12 19 14 17
11	15 8 3 16
12	4 18 17 3
13	15 10 4 13
14	3 4 5 1
15	4 7 5 6
16	4 16 1 14
17	16 13 8 2
18	15 14 9 16
19	7 3 16 17
20	13 10 4 9
21	20 15 10 1
22	18 11 2 5
23	6 2 19 4
24	7 12 6 5
25	9 15 13 7
26	6 19 16 4
27	17 16 6 20
28	12 16 7 9
29	9 8 11 10
30	11 7 16 17
31	8 17 4 18
32	18 14 7 12
33	9 11 16 17
34	20 19 6 7
35	7 4 6 15
36	4 20 9 5
37	13 11 15 7
38	4 20 6 8
39	17 11 3 7
40	17 10 18 14
41	19 7 15 10
42	5 12 20 7
43	4 3 5 17
44	5 10 12 3
45	16 7 18 6
46	11 16 20 19
47	8 14 12 5
48	10 3 16 8
49	3 18 20 17
50	18 6 14 15
Students	50
1	11 3 6 5
2	14 6 8 13
3	13 5 19 6
4	10 16 20 6
5	11 16 20 9
6	13 14 5 15
7	8 14 1 16
8	9 4 17 2
9	9 13 16 18
10	19 4 8 1
11	6 17 5 9
12	13 18 10 1
13	18 1 8 9
14	13 4 17 10
15	2 16 3 17
16	1 12 19 9
17	15 12 7 1
18	5 15 16 12
19	10 12 4 17
20	12 17 5 16
21	7 4 15 13
22	13 3 7 1
23	5 8 1 15
24	17 3 11 18
25	5 3 19 9
26	15 16 4 6
27	7 15 1 20
28	18 11 7 19
29	5 7 18 9
30	19 1 10 9
31	11 16 20 7
32	12 20 9 5
33	5 10 13 2
34	4 10 9 2
35	16 3 15 11
36	17 4 14 2
37	3 6 12 11
38	10 3 7 2
39	12 17 4 20
40	4 14 2 19
41	20 9 17 19
42	7 18 14 11
43	15 11 12 6
44	3 5 13 19
45	14 18 20 1
46	5 14 11 10
47	10 4 5 6
48	7 16 5 6
49	8 5 1 12
50	8 16 11 1
Students	50
1	7 19 9 18
2	17 10 11 4
3	15 1 14 3
4	12 1 7 17
5	15 19 13 11
6	16 15 11 20
7	18 3 2 14
8	4 12 7 10
9	18 1 3 17
10	4 6 14 9
11	19 14 9 5
12	17 1 18 19
13	3 11 15 8
14	20 4 19 2
15	3 19 1 12
16	18 7 4 10
17	15 20 2 3
18	9 13 20 11
19	13 16 4 2
20	8 5 6 10
21	8 18 6 15
22	1 9 14 10
23	18 5 7 13
24	1 5 18 7
25	18 4 11 9
