Course	Room	Teacher	Time	Students
001213	2 / 27 / 2	DAL212E	0031471	1	0310347 3331180 
001248	16 / 22 / 48	TH224	0031388	1	3340287 3340324 3359596 3405619 3413283 3422289 3424520 3425356 3430944 3431158 3431535 3431740 3434428 3434468 3435161 3438472 
012317	6 / 10 / 7	BYC239	3554385	1	0750570 3413356 3475745 3475941 3480999 3546417 
003277	1 / 6 / 23	TAYE	1061861	1	3437252 
007372	21 / 24 / 41	TAYF	0603646	1	1005720 3198263 3396377 3417908 3420434 3432077 3439437 3439899 3443731 3444536 3453262 3455043 3457935 3459109 3460820 3462516 3463453 3467452 3469615 3484314 3503382 
014112	22 / 26 / 31	TAYG	3452853	1	1057610 3413923 3432595 3445680 3454059 3458972 3483965 3484898 3492392 3514835 3519078 3547282 3552259 3559657 3574563 3576477 3668783 3668811 3668894 3668971 3669002 3669027 
005282	1 / 2 / 14	BYC106	0493856	1	3437365 
008769	23 / 62 / 23	TH102	0428728	1	1086489 3196460 3337463 3438471 3439387 3441004 3448314 3458136 3458957 3460338 3460737 3462416 3465050 3466962 3476899 3478964 3479054 3479085 3479350 3479718 3480069 3480810 3481557 
001161	2 / 18 / 2	DAL212E	0031388	2	1160238 3250131 
002855	12 / 313 / 12	TAYSEM	0031399	1	1160238 3226303 3432357 3460718 3462565 3465332 3470393 3470797 3470846 3471190 3471447 3471450 
004274	42 / 90 / 43	PK100	3092832	1	3415766 3418606 3431750 3433962 3436514 3461975 3462417 3465591 3467781 3474789 3476085 3479885 3480791 3480868 3483546 3485327 3524963 3544262 3555254 3558800 3560649 3561229 3576013 3576351 3576438 3576480 3576555 3576576 3576624 3578921 3579414 3579579 3580217 3580341 3581149 3581207 3581596 3581962 3668812 3668881 3668930 3668974 
003500	13 / 15 / 55	PK243	3194193	1	3435397 3447306 3477580 3483306 3484845 3485642 3518231 3558838 3559815 3576532 3576753 3578488 3580248 
003572	12 / 35 / 12	CARP13	0897399	1	3374470 3374569 3375685 3406406 3413146 3418264 3418441 3420037 3421153 3422414 3424318 3424363 
010844	4 / 7 / 28	TAYD	0824088	1	3418908 3434762 3455341 3576466 
007125	17 / 19 / 29	DAL2	0162976	1	3213028 3421753 3426649 3430298 3432243 3434079 3434124 3435722 3437295 3437827 3438465 3439624 3439917 3453856 3459613 3463353 3463708 
007127	26 / 29 / 29	DAL2	0162976	2	3213028 3359026 3374479 3404196 3416896 3418499 3422964 3423970 3426244 3426654 3428820 3430298 3430953 3431828 3432243 3434079 3435628 3435722 3437089 3437591 3437827 3438442 3438589 3439624 3440024 3463353 
007887	6 / 8 / 10	RCCON	0470839	1	3217247 3441406 3452445 3480401 3576463 3576471 
005271	7 / 14 / 35	DAL119	1137952	1	3219927 3419470 3426654 3438033 3438652 3439670 3576450 
005310	19 / 20 / 48	TH224	1137952	2	3219927 3221418 3366307 3415801 3416286 3416424 3421770 3426556 3426658 3429524 3429706 3429810 3432759 3435734 3438471 3439511 3460766 3462554 3462936 
007107	5 / 11 / 28	DAL300	0031568	1	3405427 3415769 3418499 3426244 3438589 
013205	7 / 8 / 17	TAYC	3426520	1	3414238 3416598 3432040 3464855 3478713 3487732 3576620 
002367	47 / 51 / 57	TH110	0493725	1	3433539 3439528 3456820 3465245 3467040 3467983 3475298 3476908 3480166 3481391 3481875 3482445 3483003 3483950 3485170 3485816 3486141 3486311 3486838 3502893 3505185 3506324 3537536 3540190 3540705 3559804 3559970 3561772 3576321 3576330 3576343 3576373 3576390 3576429 3576501 3576507 3576558 3576763 3577741 3580095 3580389 3581080 3581250 3581605 3650956 3668827 3669051 
004009	18 / 51 / 18	TH104	3442425	1	3374194 3412549 3426858 3429566 3440687 3456660 3457777 3473086 3479534 3480728 3481102 3482194 3485812 3485970 3503865 3508682 3521265 3529298 
001894	1 / 5 / 5	PK10	3483424	1	3426735 
013192	11 / 21 / 142	PK20	3459335	1	3250131 3428042 3430152 3433760 3434130 3435384 3436119 3436930 3448679 3456228 3458451 
001839	3 / 30 / 3	PK231	0898918	1	3250227 3375389 3375544 
001898	2 / 6 / 23	PK259	0168763	1	3331277 3438374 
006559	2 / 6 / 13	TH251	0031478	1	3443283 3458853 
002164	9 / 15 / 47	PK180	0180723	1	3250683 3381050 3459522 3463022 3463675 3463745 3464027 3483467 3485288 
011826	7 / 8 / 47	PK180	0180723	2	3250683 3430152 3453352 3459522 3462270 3463675 3463745 
002878	1 / 3 / 25	TAYB	3470325	1	3420884 
012886	4 / 5 / 38	CARP21	1084458	1	3254734 3423839 3436710 3438287 
001836	47 / 143 / 47	PK25	3452118	1	3264539 3426020 3430401 3441310 3451168 3455908 3456089 3459523 3460569 3461063 3462817 3464850 3474140 3474620 3475198 3476797 3478506 3479311 3479976 3480668 3481203 3481532 3481805 3481813 3481943 3482323 3482739 3483234 3483511 3483929 3485169 3485912 3486379 3486782 3487087 3487621 3503630 3514964 3516634 3538202 3559870 3560167 3560199 3561074 3565637 3569865 3574137 
002151	30 / 141 / 30	PK229	1037239	1	3433686 3451724 3454625 3457988 3459972 3461197 3463776 3465036 3466014 3467093 3468070 3469520 3475573 3475933 3477425 3480714 3481690 3481702 3482144 3483298 3483587 3483638 3484619 3484752 3485228 3485548 3485550 3486571 3486617 3486852 
006846	31 / 80 / 45	PK336	0031347	1	3415870 3417108 3420437 3421500 3422964 3427674 3428608 3431651 3438084 3438232 3446832 3455625 3455915 3456677 3456722 3457039 3457873 3458295 3462270 3462297 3462639 3462647 3463526 3463589 3480375 3480732 3481419 3487035 3487041 3487266 3579949 
002472	23 / 23 / 41	TAYF	0493725	2	3322585 3374569 3375629 3413356 3415125 3415769 3415870 3420380 3420940 3424594 3429602 3429834 3431226 3431651 3432796 3433501 3433539 3435366 3436683 3438020 3438084 3438100 3439356 
004021	10 / 14 / 12	TH121	0854975	1	3416891 3428820 3436158 3439206 3462237 3465442 3468749 3477004 3576328 3576569 
014121	20 / 27 / 34	EHI	3555101	1	3322585 3339315 3429524 3429810 3431155 3431294 3435628 3438442 3446670 3454182 3458452 3460766 3462872 3462936 3463919 3464100 3467199 3476930 3478343 3487505 
002460	1 / 2 / 28	DAL300	0031568	2	3322886 
002992	11 / 69 / 11	DAL1	3646856	1	3322886 3421044 3429733 3441226 3457932 3458176 3458949 3459980 3460701 3463879 3464638 
003001	11 / 16 / 11	DAL10	3473854	1	3374479 3437341 3461937 3480836 3481031 3482263 3484216 3485727 3485800 3576329 3576515 
008500	12 / 19 / 15	DAL212A	0132890	1	3343387 3378849 3418117 3420837 3421604 3431260 3431448 3431939 3438441 3439475 3439564 3483155 
012325	17 / 21 / 19	DAL25	3420576	1	3331179 3339814 3375629 3413022 3415407 3418907 3423970 3431226 3431828 3432782 3442991 3456994 3462292 3464263 3480423 3483560 3486858 
014204	29 / 29 / 35	DAL119	3420576	2	3331179 3381050 3419002 3431155 3433788 3438652 3459647 3460737 3460820 3461057 3462115 3466962 3467199 3474463 3476797 3481557 3481967 3483467 3483640 3485537 3486858 3510665 3555254 3559843 3574866 3576346 3577146 3579028 3581232 
014099	19 / 23 / 19	PK126	0409956	1	3375120 3404828 3405604 3411059 3412825 3414273 3415849 3430383 3431672 3432223 3435070 3436588 3437240 3438113 3439820 3445081 3463602 3463993 3464279 
008479	14 / 23 / 14	BYC106	0893542	2	3337463 3343387 3411186 3421604 3431260 3431448 3431939 3432782 3433929 3438441 3439387 3439475 3456290 3457979 
001844	7 / 16 / 7	PK128	3577231	1	3420380 3423723 3436683 3438878 3477014 3486182 3576336 
005239	12 / 15 / 12	TH121	0493856	2	3339814 3425356 3430131 3435384 3436119 3437756 3443522 3446353 3454625 3561402 3576357 3576366 
007391	13 / 18 / 30	BYC127	0031631	1	3363735 3425347 3426213 3430131 3433881 3434539 3439636 3440419 3447681 3449400 3459032 3462235 3463936 
012895	7 / 12 / 8	BYC100	0428011	1	3420025 3426638 3433788 3437146 3437756 3438443 3439283 
008801	9 / 14 / 18	CARP25	3194197	1	3340003 3411158 3418120 3458932 3475327 3479804 3483567 3510665 3576334 
008824	4 / 6 / 7	BYC239	0031572	2	3340003 3415407 3433251 3435161 
010950	2 / 4 / 23	TH102	1168489	2	3462872 3576551 
008485	6 / 7 / 23	TAYE	0031553	2	3340287 3378849 3421700 3456994 3462416 3485550 
008488	6 / 7 / 29	DAL2	0031553	3	3340287 3378849 3421700 3431448 3456994 3485550 
007026	15 / 29 / 15	DAL212A	3198619	2	3340324 3413283 3433881 3437589 3438342 3454439 3457932 3459032 3461962 3462956 3463919 3465327 3478419 3481690 3482194 
007070	7 / 12 / 38	CARP21	0316015	2	3405604 3438102 3462235 3474207 3481562 3485970 3581031 
014201	7 / 9 / 47	PK25	3647209	2	3359596 3431158 3437011 3438033 3459645 3484216 3576410 
014202	2 / 6 / 2	DAL212E	3647209	3	3359596 3425437 
009342	1 / 5 / 30	BYC127	0031522	2	3426213 
012665	7 / 11 / 11	DAL1	3332662	2	3363735 3423723 3431078 3438473 3439528 3439701 3440075 
013713	4 / 8 / 57	TH110	0031631	2	3430142 3453262 3455093 3474216 
014117	1 / 5 / 11	DAL10	3473854	2	3455049 
013170	10 / 17 / 15	EHIII	3092941	1	3412881 3426718 3429832 3434210 3439147 3442335 3451551 3484202 3486050 3581249 
014119	9 / 14 / 10	CARP17	3555100	1	3416374 3428844 3435183 3447322 3482989 3533093 3544254 3576324 3579687 
014120	14 / 41 / 14	CARP15	3461286	1	3366307 3417819 3431449 3435734 3441016 3454439 3454476 3459823 3465244 3467932 3475445 3478309 3481894 3482101 
003454	7 / 13 / 35	EHLEC	3393009	1	3374040 3438999 3455808 3459584 3464848 3478102 3480937 
003552	5 / 13 / 13	EHII	0897706	1	3425114 3425401 3435380 3462293 3462606 
001473	5 / 6 / 18	CARP25	0031632	2	3425095 3429532 3432398 3436206 3436216 
004739	0 / 2 / 14	CARP15	0004955	2	
005845	8 / 10 / 8	BYC100	3470325	2	3374194 3423839 3463327 3483036 3539996 3544945 3547282 3576011 
009335	2 / 4 / 35	DAL119	0031522	3	3374479 3438465 
002413	11 / 31 / 11	ROSTUD	3452082	1	3416286 3432027 3438102 3439280 3458049 3460235 3463883 3464398 3469119 3478050 3479355 
014125	2 / 5 / 17	TAYC	3555417	2	3375120 3484898 
004014	8 / 18 / 14	GOB	0031578	1	3444537 3452988 3474409 3474598 3485549 3485756 3510971 3576248 
006023	6 / 97 / 6	PK328	0031454	1	3375323 3418145 3426556 3436227 3438455 3443421 
011865	2 / 4 / 43	PK100	0802802	2	3375323 3455690 
013621	16 / 42 / 39	PK349	3427120	1	3435187 3436216 3439356 3462262 3463439 3477824 3480710 3481562 3482288 3485290 3540124 3558543 3579181 3579291 3581077 3581192 
001847	5 / 19 / 5	PK10	3483424	2	3375389 3404693 3411059 3419470 3420437 
006047	8 / 15 / 12	PK337	3646603	1	3404693 3429761 3433961 3436260 3438254 3441166 3460867 3462512 
001765	7 / 10 / 15	EHIII	3473979	2	3375685 3443092 3443731 3450546 3475327 3484202 3669030 
012730	2 / 3 / 55	PK243	3194193	2	3421153 3438119 
004725	8 / 10 / 12	CARP13	0058557	2	3377851 3412881 3437574 3457935 3480423 3484361 3559537 3576230 
006540	20 / 23 / 58	PK338	3554648	1	3377851 3430697 3432384 3433501 3435771 3439409 3454115 3456016 3457692 3463188 3482198 3484324 3484763 3485361 3486133 3576230 3576306 3576359 3576379 3579116 
006573	4 / 6 / 13	TH251	0031399	2	3425239 3438287 3450069 3459584 
006587	3 / 5 / 10	TH223	0777265	1	3431060 3437329 3439818 
002571	4 / 7 / 4	PK230	0564741	1	3379786 3416398 3432301 3435931 
004817	15 / 16 / 48	TH224	0031473	3	3379786 3415801 3425095 3426169 3426735 3433962 3442991 3464327 3480382 3482198 3551641 3559815 3574967 3581596 3668858 
011230	3 / 8 / 3	PK231	0564741	2	3379786 3435931 3440409 
011864	6 / 8 / 30	PK229	1037239	2	3414273 3417172 3430401 3435039 3435313 3439328 
007381	38 / 38 / 41	TAYF	0031611	3	3396377 3405422 3417819 3419470 3425347 3426020 3427674 3430142 3433788 3436930 3439147 3439564 3447681 3454115 3456722 3458451 3461962 3463589 3463602 3463936 3464379 3464848 3464985 3467093 3479976 3481813 3483587 3484314 3485549 3487621 3576333 3576345 3576397 3576439 3576531 3576533 3576583 3576631 
001774	10 / 12 / 13	EHII	3474420	2	3412725 3416374 3426717 3426718 3436212 3464263 3475445 3479838 3487243 3576565 
002463	0 / 1 / 11	ROSTUD	0031373	2	
013203	10 / 29 / 10	CARP17	3098022	2	3397856 3440687 3455625 3458049 3463560 3468504 3479085 3481221 3508682 3516442 
014115	6 / 8 / 18	CARP25	3555417	3	3397856 3431655 3440508 3446353 3485361 3576313 
006059	15 / 18 / 15	PK354	0207327	1	3404179 3405422 3412644 3418106 3423676 3425150 3425755 3431080 3431629 3433829 3433849 3436311 3437141 3437379 3437511 
007010	14 / 28 / 14	BYC106	0162976	3	3404196 3433961 3436206 3458136 3462517 3464638 3469560 3475950 3479054 3480836 3480935 3481607 3483085 3486187 
