Course	Room	Teacher	Time	Students
004355	DAL25	0847593	1	3572330 3582182 3759024 3693241 3914814 3695282 3816832 3903861 3227350 4096251 3671929 3822201 3893220 3915099 3928826 4062047 
015865	BYC127	3476032	1	3417643 3581265 3693224 3693253 3695784 3817682 3818746 3931929 3901669 3818762 3830308 3631101 3606350 3693565 3797877 3910500 3910525 3910707 4086222 3558739 3574483 
005847	DAL6	0031582	1	3816992 3581315 3758075 3824908 3635012 3905460 3904389 3931451 4000862 4002909 4003534 4037591 4090730 3559872 
007010	DAL119	0162976	1	3464954 3814239 3821687 3852520 3902759 3910179 3913210 3908117 3912597 3846234 3930083 3817427 3930967 3834370 3905885 3913862 3930026 4086457 3768620 3821273 4086499 
013613	DAL10	0492580	1	3819177 3820588 3914813 3930034 3851913 3930168 3823271 3823402 3797767 3910561 3910740 4086332 
007380	TH224	0987494	1	3480592 3904320 3797429 3823755 3576460 3789573 3821766 4175290 
014534	BYC127	0031631	2	3480592 3629467 3818746 3774116 3797429 3645720 3816970 3821088 3693185 3928966 3559464 3595163 3663306 3689328 3851846 3930302 3797681 3910464 3910474 3910506 3910583 3910680 4086307 4086355 4002075 3619216 3821766 4086272 
001844	PK259	3926311	1	3481664 3768625 3858042 3788897 3913863 3930070 3913164 3930841 3813457 4086305 4086471 
001894	PK10	3483424	2	3481664 3651487 3953805 3596713 3581967 
013918	TH102	3392421	1	3694415 3651033 3650874 3669016 3797653 3910617 3910646 3690789 4175491 3819542 
001753	GOCOM	3896859	1	3483042 3903896 3930763 4000980 3857764 3851907 
001767	EHII	3474008	1	3819304 3796974 3904620 3910544 3910589 3995827 4095047 3797598 
008770	TAYSEM	3194197	1	3483059 3900952 3823405 3914875 3579867 3690806 3799593 3914724 3817261 3589576 3930831 4086314 3901936 3914552 3969012 4014851 4091163 3917445 3903833 
015246	TH224	0820103	2	3483059 3559319 3667453 3695027 3717137 3722992 3788743 3860357 3902905 3904411 3929812 3930547 3823405 3796148 3931959 3693813 3819613 3839352 3901004 3691983 3692761 3930469 3807883 3911048 3788616 3905868 3914371 3929235 3930891 3591844 3694780 3814296 3818807 3823151 3904620 3910848 3930220 3903986 3797719 4086474 4090844 3467384 3929894 
002472	TAYE	0493725	1	3483977 3580798 3591436 3595071 3606293 3668623 3694481 3575071 3226303 3693280 3689919 3639772 3598090 3498974 3653119 3690346 3691514 3692380 3666161 3668826 3668831 3797645 3797692 3797744 3797829 3797849 3797856 3797819 3668849 
014969	PK259	0493725	2	3483977 3821006 3931474 3598090 3797645 3797752 3797849 3910563 3671929 
015501	TH118	1168592	3	3483977 3595071 3929241 3931474 3820756 3716057 3596713 3694039 3797692 3797745 3797829 4086301 
002160	PK243	1083806	1	3489089 3491953 3521001 3608097 3610120 3638301 3693084 3694712 3695145 3716140 3717137 3789529 3821231 3843290 3852791 3901691 3914344 3914515 3929812 3929815 3930547 3930608 3693712 3764208 3818025 3930678 3995730 3694428 3799474 3817969 3818024 3722764 3808480 3833378 3852207 3929679 3789283 3915029 3930544 3458065 3773692 3796247 3929704 3797164 3902440 3903994 3914251 3929849 3774808 3801768 3817487 3818807 3819393 3820768 3861195 3929586 3929954 3930302 3910582 4086300 3994876 4097018 3691794 3790244 3789175 
008427	DAL10	4177943	2	3489089 3638301 3843290 3915044 3819353 3929644 3823262 3930614 3902404 3695022 3817419 3817487 3823402 3814107 3910462 3910582 4096358 3652339 
008500	BYC127	0031619	3	3489089 3575259 3581497 3602816 3652396 3668366 3693253 3692786 3559903 3488858 3689329 3597215 3691140 3666207 3797676 3797720 3797784 
001473	TH102	3555417	2	3491953 3582182 3650256 3666175 3668386 3608602 3650736 3639603 
011865	PK200	3646542	1	3651365 3651439 3675467 3631042 3693557 3579645 3822912 3694810 3816993 3820885 3694039 3910595 3454433 
005310	TAYC	1020104	1	3493764 3580671 3667381 3667677 3690516 3693092 3695542 3581247 3581981 
004279	TH110	3818521	2	3675467 3693557 3579645 3823391 3910870 3579867 3816993 3823094 3789439 3929864 3910595 4086216 4086249 
001899	PK354	0409956	2	3560256 3608097 3694432 3817668 3692440 3652276 3689375 3694428 3591211 
015830	TAYSEM	3646540	2	3497993 3652273 3668420 3705083 3725997 3631215 3768515 3796237 3907037 3930817 3768356 3905715 3819393 3861195 3816466 
001839	PK259	0898918	3	3521001 3606536 3608097 3611135 3652353 3666570 3680751 3694432 3695145 3708949 3785953 3789529 3820732 3843290 3854723 3930547 3693712 3764208 3818025 3821097 3818024 3821254 3693813 3493748 3833378 3796247 3797164 3801768 3818064 3818807 3419024 
006846	PK337	4171980	1	3580211 3652353 3710991 3715444 3789806 3816483 3821166 3846717 3860357 3906818 3666801 3692440 3821097 3915088 3930674 3930864 3699567 3854016 3845742 3913671 3722926 3591211 3930220 3930865 3797587 3797708 3797718 3797786 3910575 3910588 3910647 3910666 3910742 4086280 3910501 4093315 4093806 3662757 3869959 3915043 3930025 4086285 3910640 
008778	EHII	3996107	2	3521001 3823130 3910343 3823438 3913862 4086229 3910634 4092894 
003469	EHLEC	3092941	1	3544262 3699561 3797324 3914968 3762625 3790792 3929635 3678350 3694101 3818675 3910687 4043326 4090975 
003474	EHLEC	3318436	2	3544262 3789507 3581274 3581389 3652373 3797749 3851907 
003572	EHII	0897399	3	3544262 3557742 3629970 3652473 3667404 3690020 3692519 3692766 3694980 3821729 3592325 3581389 3690733 3634695 3768555 3560234 3694813 3600785 3691983 3692761 3693612 3694798 3630915 3694101 3616872 3652373 3689402 3695292 3602435 3619323 3650874 3455037 3797640 3851907 
002878	CARP13	3470325	1	3557742 3650997 3656490 3667311 3606418 3669280 3797586 3797755 3797794 3652177 
014125	TH224	3555417	3	3667311 3816554 3789493 3797737 3797755 3973360 
001248	GOB	0135660	1	3558796 3560256 3651293 3692756 3693473 3599090 3695539 3580586 
014785	GOB	3814283	2	3558796 3694791 3668763 4096769 3652177 
015837	CARP25	3577228	3	3558796 3560256 3929165 3820397 
015840	DAL315	3577228	4	3558796 3630526 3692756 3931971 3576990 3797666 3797711 
008824	TAYSEM	0031572	3	3559225 3691981 3691962 3693856 3797642 
008812	TH118	0576472	4	3559319 3692766 3692786 3561430 3790792 3690204 3693856 3820961 3652350 3797616 3797684 3797719 3797862 4086478 3797665 3692018 3797642 
013192	PK259	0428815	4	3560256 3611135 3629467 3652353 3668196 3817668 3820732 3846717 3930864 3581967 
006573	BYC239	0031399	1	3692285 3694433 3819676 3797640 
006042	PK338	3818520	1	3574519 3602816 3629951 3632881 3649880 3651465 3651487 3651499 3667273 3691748 3691981 3692098 3692862 3694432 3695368 3817637 3821044 3821077 3821179 3824188 3915267 3929979 3574349 3576002 3651243 3693789 3820965 3581375 3774021 3821047 3821439 3710476 3796906 3492361 3821643 3928890 3492423 3651605 3667464 3691783 3693902 3769368 3578392 3768303 3956133 4086346 4170471 3797830 3820963 
011310	PK338	0207327	2	3574519 3632881 3667273 3690799 3691981 3692098 3694236 3695368 3695543 3475959 3576002 3651243 3693789 3629518 3691575 3581375 3715155 3695285 3639772 3821643 3462565 3628726 3693612 3492423 3651605 3691783 3578252 3797727 3797740 3691416 3694006 3797830 3797872 3695373 
008479	DAL10	0031619	4	3575259 3579092 3668366 3690020 3709927 3821048 3929167 3689329 3816463 3597215 3691140 3666207 3668130 3790492 3817419 3818771 3668845 3797676 3797720 
003275	PK336	1061861	3	3902439 3931323 3692294 3929810 3903092 3903986 3797662 3797684 3910506 3910712 3910769 4086484 3576431 3580586 
006044	PK338	0554585	3	3578240 3610120 3692862 3788990 3817507 3818480 3821077 3903896 3930303 3820965 3579864 3616918 3694428 3710476 3695285 3929679 3694289 3789283 3818773 3667464 3668378 3820038 3797628 3797649 3797740 3797871 3929468 
006059	PK338	0031526	4	3578240 3581282 3694236 3694417 3694432 3695543 3475959 3574349 3579864 3616918 3629518 3581375 3595641 3492361 3694289 3462565 3492423 3651605 3578252 3695554 3797830 3789055 
