Course	Room	Teacher	Time	Students
006034	16 / 26 / 16	PK336	0213446	1	0197361 3281059 3331071 3404534 3405422 3412644 3413923 3420437 3421753 3426649 3426719 3429761 3430401 3431629 3433849 3436311 
008469	16 / 23 / 16	DAL2	3420576	1	0700408 3249725 3329409 3331179 3341634 3344218 3352040 3389674 3390102 3395942 3397334 3405144 3415407 3416750 3421604 3430953 
008770	27 / 72 / 27	TAYF	0431786	2	0750570 3241275 3330300 3334029 3343615 3359026 3374569 3396377 3405451 3420434 3426213 3430131 3431257 3432238 3432344 3433760 3435161 3435384 3436588 3438441 3438443 3439283 3439328 3439820 3451551 3455915 3459584 
013274	6 / 14 / 16	DAL2	3443571	2	0825970 3295955 3414238 3435183 3435397 3438471 
008784	9 / 9 / 27	TAYF	0031572	3	1005451 3229135 3258482 3340558 3374470 3396312 3435187 3444491 3458121 
009225	11 / 12 / 16	EHI	1061058	3	1086489 3254239 3354609 3429732 3431257 3432798 3436311 3444537 3455519 3455808 3462647 
004356	10 / 10 / 15	TAYB	0847593	4	1089147 3118476 3358339 3374194 3412866 3435922 3439387 3441306 3452964 3461936 
002569	15 / 15 / 15	PK337	1168490	4	1170820 3223213 3324397 3329719 3364991 3396313 3411108 3412864 3416398 3417055 3420434 3432301 3436260 3440075 3440409 
006504	8 / 27 / 8	TH121	0031399	6	1170820 3119160 3275705 3322549 3339160 3415125 3416750 3417370 
013170	15 / 19 / 15	TAYB	3092941	5	1170820 3112960 3250514 3339156 3340558 3340716 3413598 3418117 3418441 3425356 3425679 3429733 3430131 3434130 3437701 
003424	16 / 24 / 16	DAL2	3393009	5	3069495 3099325 3212089 3227669 3311775 3313406 3314570 3365419 3372100 3374569 3381424 3396036 3397012 3412755 3416073 3422289 
008484	15 / 15 / 16	DAL2	3420576	7	3069495 3329409 3331179 3347767 3352040 3352660 3362442 3378849 3390220 3395937 3396837 3414298 3416750 3417002 3435922 
011834	4 / 27 / 4	RCSEM	0470839	6	3069495 3119618 3249454 3255904 
001837	11 / 81 / 11	PK127	3452118	8	3073525 3322886 3331180 3334029 3337334 3359188 3375120 3378849 3395299 3405451 3405604 
002161	8 / 39 / 8	PK264	1083806	7	3073525 3224924 3250131 3319602 3331180 3341079 3365824 3375120 
006847	15 / 43 / 15	PK337	3427120	9	3227217 3230522 3291024 3311583 3322523 3323191 3329727 3331270 3331686 3337781 3337851 3338208 3339156 3339567 3340879 
007087	4 / 5 / 7	DAL10	0031573	8	3090066 3330355 3340585 3418479 
007128	7 / 26 / 7	DAL10	3198619	9	3116269 3201565 3224179 3239404 3260429 3263732 3264284 
010968	6 / 7 / 7	DAL10	3473827	10	3226607 3250244 3380697 3389674 3417001 3459730 
011534	3 / 4 / 16	DAL2	3213249	11	3090066 3390102 3433929 
004012	31 / 48 / 31	TH102	0770587	10	3091653 3249123 3251757 3329365 3338668 3363735 3404196 3411186 3422414 3428820 3429761 3435692 3436710 3437781 3439437 3443516 3448679 3449400 3451664 3454100 3454494 3455046 3455120 3455294 3455981 3456677 3459111 3459508 3459522 3459647 3459897 
003270	10 / 15 / 50	PK338	3411208	11	3093424 3357367 3417908 3418120 3437141 3455043 3455341 3457808 3459032 3464379 
007396	17 / 19 / 17	BYC106	0162977	12	3093424 3221877 3254239 3271598 3311902 3314270 3322523 3337673 3339814 3389022 3395299 3398117 3411018 3411258 3418907 3426213 3426638 
008490	7 / 7 / 16	DAL2	0132890	13	3093424 3249725 3283549 3389674 3390102 3390220 3434130 
004394	8 / 8 / 15	TAYB	0847593	12	3094516 3125756 3224132 3224449 3241428 3324812 3337249 3367107 
