Course	Room	Teacher	Time	Students
005728	2 / 5 / 14	CARP15	0031543	1	1028249 1065238 
009283	5 / 7 / 21	TAYG	1084297	1	0145661 0849713 0951991 1039831 1079564 
008501	8 / 10 / 26	TAYE	0031553	1	0534728 0858864 0859719 0861648 0862152 0871788 0903222 1003539 
004804	11 / 15 / 14	CARP17	0348369	1	0672478 0869575 0904719 0947693 1018271 1081939 1085324 1088558 1171297 3072063 3080198 
005310	9 / 11 / 30	GIL210	1020104	1	0819263 0823997 0827772 0861504 0869670 0883015 0890945 0896487 0918277 
002569	3 / 5 / 5	PK232	0564741	1	0700408 0781976 0987613 
001837	16 / 60 / 16	PK227	0409956	1	0710449 0860257 0884876 0992796 1004225 1006744 1017444 1020150 1021867 1025533 1029566 1034405 1035148 1038420 1041559 1055290 
002992	26 / 38 / 26	DAL105	3093799	1	0849245 0849379 0852945 0860532 0899316 0902217 0909240 0989590 0991672 0999195 1034578 1065271 1065732 1066431 1067502 1094134 1096152 1101031 1101350 1102723 1131602 1143265 1143717 3065039 3067556 3068353 
007405	2 / 5 / 29	TH224	0031611	1	1002047 1067377 
004016	12 / 16 / 17	TAYC	0215359	1	0746210 0852148 0889210 0989432 1007952 1081952 1085106 1141220 1143639 1169402 3072208 3076896 
002402	9 / 13 / 9	ROSTUD	3090482	1	0746213 0807750 0859186 0869484 0882728 0887467 0906085 0915622 0918064 
004275	3 / 34 / 3	PK259	0031577	1	0747519 0904680 0909216 
005161	5 / 11 / 29	CARP21	0031582	1	0909693 1018183 1046086 1056857 1122784 
001249	9 / 16 / 16	DAL112	0031471	1	0748765 0773014 0830197 0858752 0871255 0900409 0904540 0911706 0914260 
001887	6 / 11 / 60	PK25	0898918	1	0751788 0820055 0873557 0885444 0899636 0954240 
008434	12 / 16 / 26	TAYE	0031553	2	0751788 0785336 0858034 0886011 0903222 0967042 0991672 1002706 1073544 1086489 1145578 3076576 
008496	4 / 9 / 16	TH251	0031619	1	0860298 0867153 1053105 1073544 
006862	6 / 11 / 6	PK154	0031335	1	0754161 0830862 0886011 0909585 0957333 0958186 
004362	8 / 9 / 17	TAYB	0989327	1	0755872 0847790 1005068 1047339 1066308 1077482 1083431 1100899 
004889	9 / 10 / 14	CARP17	0348369	2	0755872 0856959 0859310 0871309 0899292 0901481 0911347 0914599 1003476 
002856	31 / 223 / 31	EHII	0056990	1	0756739 0897931 0901262 0906447 0918549 0987347 0988263 0988603 0988826 0998351 1000750 1001351 1001394 1005059 1005315 1005427 1006105 1006444 1008967 1009559 1010741 1010750 1011104 1013071 1013197 1017492 1018174 1020083 1020370 1020478 1020727 
004276	14 / 21 / 43	PK243	1165566	1	1003644 1018857 1040045 1058180 1058242 1065945 1067726 1067933 1080149 1086867 1098099 1117264 3076618 3080592 
001842	36 / 39 / 39	PK229	0031557	1	0757188 0757321 0773385 0819816 0850382 0853988 0862176 0892236 0904516 0907155 0907897 0908164 0909837 0911936 0912695 0912781 0914509 0915885 0918118 0920095 0959200 0967532 0985094 0989520 0992744 0993506 1002248 1003020 1004733 1007882 1016462 1058058 1067483 1078921 1083594 1088180 
010845	4 / 9 / 14	EHSEM	3092941	1	0822518 0833266 0859066 0998323 
002161	14 / 26 / 21	PK354	1083806	1	0828017 0906963 1009729 1025629 1029787 1036442 1038671 1040874 1049299 1067460 1068371 1076009 1078680 3070406 
006847	16 / 24 / 18	PK337	0824244	1	0900429 0901688 0903917 0917334 0966077 0966094 0972660 0972861 0988271 0988625 1002364 1036225 1045379 1056738 1080648 1172397 
007017	12 / 16 / 17	GIL101	0031568	1	0917040 0919283 0960068 1001905 1008925 1018252 1077416 1081006 1082799 1083626 1169341 3075745 
007026	27 / 30 / 31	TAYF	1075274	1	0769851 0848773 0850607 0860204 0897091 0905351 0906206 0911775 0915652 0958492 0999712 1007134 1020695 1024315 1026650 1027597 1038303 1056970 1078390 1078896 1080757 1081250 1087938 1099662 1105086 1145146 1172030 
007106	4 / 5 / 21	TAYG	0031568	2	0769851 0832608 1007882 3085403 
003029	0 / 4 / 22	CARP25	0492580	1	
004036	10 / 13 / 19	TH102	0163316	1	0859409 0904301 0911856 0913466 0920237 1017832 1019006 1037413 1076923 1170479 
006043	20 / 27 / 27	PK336	0368960	1	0770854 0812824 0850327 0853970 0858850 0861690 0865750 0889858 0890043 0890665 0907914 0910436 0910884 0945449 0945959 0958879 0991769 0993169 1001039 1086916 
005850	8 / 14 / 8	CAN314	0031416	1	0773276 1025379 1039868 1042335 1044157 1057779 1076877 1077257 
001851	9 / 13 / 16	PK227	0409956	2	0773385 0900429 0901688 0908164 0908998 0912781 0918118 0959200 1084909 
001891	4 / 8 / 60	PK25	0031557	2	0862176 0865894 0907897 0909837 
003278	3 / 4 / 79	PK338	3094764	1	0774062 0908375 0912333 
002562	5 / 19 / 5	PK232	0564741	2	0774831 0851545 0858527 0871788 0899419 
009335	6 / 7 / 17	GIL101	0031568	4	0774831 0901703 0967793 0988100 0993790 1083431 
001152	17 / 59 / 17	DAL100A	0827357	1	0779081 0987937 0989395 1009104 1025569 1055078 1055348 1059572 1059654 1059677 1065142 1065781 1076989 1077417 1077874 1079085 1080303 
001460	4 / 10 / 35	TH104	3098022	1	0851545 0900240 0901732 0912439 
010872	8 / 8 / 14	CARP15	3098022	2	0779081 0912439 1007196 1010741 1025845 1044157 1056281 1057779 
010869	14 / 19 / 14	EHI	0667845	1	0779276 0789284 0828394 0830280 0861815 0862049 0901409 0905540 0909675 0909692 0976318 1005112 1041140 1066335 
001840	39 / 50 / 39	PK229	0168763	2	0780450 0789284 0819118 0830280 0847304 0862049 0862152 0868541 0896476 0902371 0904516 0905540 0907248 0909692 0912695 0917040 0970262 0992189 0992744 1002248 1003020 1003389 1004225 1006405 1006438 1006899 1018252 1021867 1029737 1029787 1049299 1055290 1064605 1068371 1076234 1077413 1083594 1095814 1105842 
006035	11 / 30 / 11	PK328	0409737	1	0780450 0828036 0848719 0851310 0899767 0910421 0912081 0946010 0967988 0986262 1000355 
001565	12 / 12 / 12	ARNST	3093377	1	0781472 0827963 0899135 0908998 0912699 0919825 1066309 1079366 1085631 1170033 3070438 3077472 
002174	4 / 7 / 46	PK180	0004950	1	0851403 0866299 0886763 0904506 
010842	1 / 1 / 21	PK354	1167856	2	0781976 
002952	5 / 9 / 9	CARP13	1168430	1	0829808 0847254 0860497 0907151 0915226 
009264	10 / 12 / 22	TAYD	1167917	1	0785336 0860663 0899241 0907248 0959092 0999733 1005199 1017412 1077963 1160158 
001847	3 / 15 / 16	PK227	0205229	3	0868541 1029737 1056980 
007396	13 / 17 / 15	DAL318	0851717	1	0786916 0832137 0848680 0852608 0887586 0900541 0906635 0911807 0919158 0963413 0988100 1003100 1015706 
