Course	Room	Teacher	Time	Students
005119	4 / 4 / 9	TAYSEM	0031560	1	0032258 0976318 1020370 1041559 
002469	4 / 4 / 8	ROSTUD	0697660	1	0032765 0852945 0914290 0914299 
001444	13 / 13 / 14	CARP13	0031403	2	0145931 0780528 0834343 0876307 0896036 0909091 0913880 0917702 0950504 0999195 1005149 1006105 1007196 
005724	15 / 20 / 17	TAYC	0031392	3	0145931 0752553 0825990 0867801 0904918 0913115 0914076 0950811 0967411 0986262 0991668 1002248 1016996 1057004 1065238 
001248	20 / 20 / 32	TAYD	0031388	2	0419327 0768235 0769943 0770471 0771438 0780619 0788562 0809224 0809463 0812628 0813277 0818384 0818599 0827928 0828596 0829796 0831966 0833695 0857087 0915579 
003001	7 / 7 / 39	TAYF	0375562	3	0419327 0825616 0899241 0899419 0907155 0915543 1002729 
003003	21 / 21 / 39	TAYF	0031406	4	0419327 0828705 0853174 0854724 0881793 0890945 0900240 0903229 0904301 0913466 0918074 0918277 0959092 0967988 0971315 0976318 0976421 0986262 0993268 1002729 1007799 
005727	4 / 4 / 17	TAYC	0984701	5	0419327 0741632 0920261 1077003 
001749	8 / 8 / 8	ROSTUD	1064203	4	0556027 0959337 1005199 1013197 1050781 1054176 1064605 1170860 
007375	22 / 22 / 64	DAL204	0031631	5	0556027 0742886 0772032 0787159 0813147 0826670 0828394 0848680 0849245 0858114 0870197 0887586 0896476 0900371 0900541 0901409 0903338 0906362 0906635 0912695 0915226 1086329 
008500	4 / 7 / 24	TAYE	0031619	6	0559777 0657857 0772032 0776956 
003556	11 / 14 / 26	EHII	0599596	6	0603589 0670870 0671451 0746084 0771438 0772504 0810196 0828017 0852994 0873190 0899440 
002951	5 / 5 / 13	GIL101	0088906	7	0634162 0769020 0801247 0854032 0855155 
004065	9 / 9 / 24	TAYE	0854975	8	0634162 0790880 0805926 0809839 0813159 0827928 0831703 0852409 0867494 
006023	46 / 134 / 46	PK336	0301909	9	0634162 0699614 0711336 0770198 0772218 0781976 0787430 0789284 0814822 0827786 0852192 0904347 0904516 0906618 0911775 0976244 0987600 0991213 0993268 0993790 0995269 0998885 1000122 1001806 1001894 1003100 1003539 1003644 1004997 1005082 1006744 1013071 1017444 1017832 1017840 1018301 1018817 1020478 1024283 1025845 1027597 1028249 1029566 1030683 1032769 1032929 
001162	13 / 14 / 32	TAYD	1063511	7	0634284 0680495 0711336 0785917 0827786 0831798 0836898 0976244 0993551 1016793 1076246 1076922 1078819 
007076	10 / 10 / 26	EHII	0031568	8	0634284 0769851 0850690 0859231 0860204 0887130 0905351 0907665 0909693 0999712 
007127	25 / 25 / 26	EHII	0031573	10	0634284 0656863 0671926 0677533 0739031 0748627 0751242 0769686 0781527 0785917 0787430 0814822 0818349 0830141 0830791 0830886 0830911 0831435 0833511 0836471 0846811 0848750 0849243 0851297 0851302 
002935	13 / 15 / 13	GIL101	1167899	9	0656863 0742089 0801247 0825743 0828021 0832718 0834495 0834603 0865894 0991756 0998815 1017412 1085324 
003433	39 / 77 / 39	TAYF	0031477	13	0656863 0742734 0751788 0756739 0769943 0781139 0786698 0788425 0806520 0806886 0812300 0813277 0823997 0824299 0825559 0825743 0826363 0827786 0829872 0830700 0833266 0834472 0836898 0849022 0852358 0854138 0854235 0859319 0859564 0861816 0867801 0873190 0879882 0887398 0889384 0901868 0903064 0903338 0904719 
005248	6 / 10 / 16	TH102	1167853	11	0752318 0783208 0858181 0890945 0918277 0999833 
