Course	Room	Teacher	Time	Students
003520	DAL1	3393009	1	3768625 4000367 3759552 3929237 3984532 3815902 3930190 3711797 4175312 4086368 
003572	CARP17	0897399	1	3699561 3773692 3789507 3790792 3819196 3819304 3819628 3818274 3819309 3768458 3789175 3796237 3797564 3691228 3699593 3819372 3931158 4096358 
013170	TH129	3092941	1	3227350 3717137 3796974 3818675 3819230 3929222 3816860 3883991 3922150 3930721 4093446 3879197 3988502 4175299 3797192 3974846 4000763 4175485 3788919 3789283 3846234 4023528 4037591 4062047 3816104 4092894 4090975 3910596 
002403	DAL300	1137952	1	3792406 
007125	TAYD	0162976	1	3464954 3817427 3930026 3768356 3797084 3816466 3715174 4096251 3815949 3910523 3797683 3821034 3821571 3823278 3910580 3910668 3930054 3910753 3910661 
009270	EHII	0897706	1	3483059 3930303 4095133 4175357 4175330 3822731 3905871 4175436 3886275 3910734 4086376 4093026 4181991 4180309 4175381 
013192	PK10	3459335	1	3521001 3712888 3715444 3789529 3790244 3817969 3818024 3819393 3861195 3930302 3930608 3693712 3995730 3691794 3833378 3821097 
008824	TAYG	0031572	1	3788983 3788990 3816549 3676165 3665300 3820961 
014572	BYC127	0695890	1	3561430 3690445 3816924 3818771 4093136 3579092 3910537 3816463 4093161 3913781 3769368 3674492 4093811 4176080 3789136 4091163 4093324 3581315 3816181 3910515 3910576 
001248	TAYF	0135660	1	3630526 3651465 3817177 3821059 3929165 3931971 3764422 3910738 3611048 3771747 3820397 3774808 3694668 3699567 3714653 3797839 3690845 3797164 3931064 
008769	DAL212E	3996107	2	3581265 4011555 4092928 4094613 4093416 3931836 4035604 3930721 4095424 3913781 4175521 3929739 3904320 4093370 3875914 4096749 4133513 4150743 4174480 4174837 4180434 4180508 4181143 4193260 4231518 4260945 3948045 3793612 
008439	DAL119	3420576	1	3581497 3611135 3764157 3796007 3797206 3816970 3818122 3820992 3821048 3863747 3953819 4000812 4078277 4091443 3678350 3816997 3915044 4095224 3817419 3833424 3902614 3910517 4175354 3822148 4086494 4175358 3915243 3992528 4002846 
004082	TAYB	1167978	1	3584557 3699613 3768034 3818029 3910607 3910684 3795999 3910475 
006865	PK234	3646602	1	3819269 3790857 4095001 
003463	DAL1	0599596	2	3609407 3960504 3819304 3901722 3902196 3797564 3879197 4095876 
001881	PK100	4362789	2	3611135 3652353 3821254 3694712 3819332 3796237 3910555 3913807 4086408 3666570 3910594 3910721 3677885 3774116 
003033	TH224	0492580	1	3823402 3910516 4086332 
004065	TAYD	0854975	2	3613455 3816722 3818029 3910607 3910684 
