Course	Room	Teacher	Time	Students
007877	RCCON	0031386	1	0163913 3425204 3451063 
006023	PK338	3452833	1	0496952 3103203 3120788 3136630 3177063 3211393 3215889 3252851 3262890 3306703 3307952 3322722 3329656 3331473 3331638 3332580 3333105 3344691 3348796 3374832 3388630 3390492 3403968 3404051 3404683 3404942 3405863 3409420 3409519 3409736 3409777 3424094 3424723 3425923 3426085 3426271 3426552 3427492 3427819 3428114 3428193 3428541 3428733 3428936 3429933 3430249 3430442 3430796 3430863 3430865 3431580 3431702 3431980 3432092 3432240 3432446 
011321	DAL6	0028980	1	0692830 3108886 3118027 3191210 3193987 3193996 3211155 3213909 3256154 3256706 3316273 3329744 
008763	CARP15	0428728	1	0742992 3084353 3188882 3209232 3209843 3323493 3323539 3329885 3335809 3336037 3344231 3393733 3409424 3410213 3423482 3423870 3424162 3424172 3424462 3424766 3426182 3427583 3430013 3430200 3430894 3430895 3431705 3432242 3450544 
003572	EHII	0024092	1	0854238 0997873 1095145 1162443 3079120 3084075 3092577 3095417 3101150 3104014 3104716 3119630 3125450 3125873 3126883 3149019 3152434 3152788 3153306 3155201 3165225 3175356 3177284 3179026 3191823 3194474 3194873 3194888 3205208 3209949 3210027 3211128 3211478 3212784 3215784 3216840 3218135 3220189 
007372	BYC100	0603646	1	0892947 3091892 3094527 3095765 3097009 3216013 3219633 3238414 3239030 3244203 3246661 3248177 3303921 3330203 3332252 3335184 3343996 3349789 3373846 3380907 3388844 3397566 3401632 3403676 3406817 3409425 3410355 3424361 
008500	DAL212A	0031619	1	1078911 3163183 3173096 3191876 3204830 3208714 3213402 3216244 3216906 3217434 3217439 3218034 
001836	PK227	3452118	1	1069904 1157995 3087141 3197905 3242147 3249531 3299552 3303949 3316614 3316693 3317266 3322777 3324108 3332714 3333260 3356346 3357413 3373119 3375084 3381343 3382098 3387721 3388003 3388734 3388882 3388883 3389687 3390131 3396570 3397575 3403581 3403680 3403953 3405436 3407233 3407265 3407911 3408625 3409419 3423867 3424449 3425017 3426251 3426890 
002151	PK278	0428815	1	0951759 3153713 3204688 3217346 3266721 3323328 3333301 3333501 3342720 3352018 3352587 3358246 3389987 3397567 3397573 3398166 3405092 3405873 3405943 3406150 3408041 3423577 3423716 3424660 3427461 3427735 3427806 3429352 3429563 3429801 3430455 3430709 3431091 3432321 3432497 3432597 
006846	PK243	0402773	1	3087948 3095908 3114701 3115992 3125127 3177873 3185376 3211006 3232650 3232822 3242649 3250904 3260264 3304008 3307517 3308695 3309190 3309285 3310852 3322084 3329812 3364694 3388714 3403576 
006519	TH121	0031478	1	3086995 3094700 3114776 3152571 3322939 3345326 
003277	TAYF	0675005	2	1058218 3082058 3217195 
011962	DAL2	0492451	2	3191428 3306968 
002160	PK259	0301910	2	3158474 3219639 3247055 3261847 3311410 3314945 3329668 3330273 3331578 3331989 3407466 3427670 3431750 3432458 
004304	PK300	3448653	1	
006029	PK349	0213446	1	1073211 1156319 3095612 3204905 3220923 3243105 3245522 3264020 3334056 3335391 3351610 3357841 3373472 3373902 3374627 3381996 3389864 3394688 3396601 3397250 3404522 3405286 3405615 3406004 3406020 3406438 3406889 3407566 3408037 3408274 3409080 3409477 3409557 3409792 3409934 
001547	PEMSTD	1054236	1	1075130 3126731 
002874	CARP15	0031582	2	3112040 3307321 3425181 
011943	EHII	3393009	2	3126639 3205138 3216871 3254879 3305828 
001213	DAL315	0031471	1	1124340 3113753 3123316 3125322 3152623 3155060 3166656 3188793 3209294 3209873 3211360 3215601 3216609 3217778 3221143 3228759 3239494 3265154 3311445 3315776 3316281 3323189 3329836 
001248	DAL315	0254151	2	3122857 3126602 3135241 3160008 3212787 
012666	PK25	0254151	3	3204688 3212787 3323189 
012891	PK259	3453004	3	1124340 3062958 3094527 3152623 3216914 3317266 3322740 3332421 3357061 3385569 3388844 
008824	TH102	0031572	2	1138637 3161390 3191198 3192657 3212165 3212293 3215081 3217415 
001862	PK227	3422398	2	1155748 3092781 3210074 3221922 3248182 3323692 3323699 
006538	TH121	3451414	2	3079887 3111037 3121199 3248179 3332955 
006555	TH251	3451414	3	1155748 3160933 3178019 3232650 3260308 3388648 
003027	TAYE	0375562	1	3204306 3204893 3215759 3217667 3220304 3221557 3223593 3261754 3304723 3316819 3322141 3335255 3389664 3410139 
005181	CARP13	0493855	1	1162423 3068444 3105382 3121966 3190802 3194683 3211396 3254195 3322686 3330926 3333138 3343234 3345082 3354864 3388046 
005247	CARP13	0029475	2	3213840 3252374 3330377 3333635 
009304	TAYG	0493855	3	3068444 3082058 3095391 3126639 3126772 3127044 3153473 3155695 3171506 3211393 3213840 3216013 3217793 
011844	DAL315	0031471	3	1162423 3084353 3089542 3125322 3125808 3126883 3155060 3209294 3256154 3268127 3329836 3351382 3358560 3388735 3389314 3389488 3389987 3407233 
003441	EHII	0897706	3	1162443 3177284 3194474 3197905 3205208 3219920 3220189 3223001 3248326 3295766 3312114 3331989 3333105 3350800 3396626 3396763 3396786 3409422 3418666 3441685 
003485	CARP21	0024092	4	1162443 3153576 3215876 3220189 3224239 3305828 3330926 3331989 3350650 3356399 3366991 3388458 3395005 3407079 3408495 3421946 3422564 3426961 3441685 
008479	TAYF	0031619	3	3061917 3112040 3150738 3163183 3191876 3204830 3210876 3212008 3213909 3216244 3216633 3265450 3276024 3319378 3322204 3332518 3333459 3405177 
008485	DAL300	0031553	4	3061917 3173096 3177388 3208714 3212008 3319378 
012895	BYC100	0428011	2	3061917 3100468 3114251 3120610 3126930 3142378 3177388 3178019 3211593 3232225 3323644 3330095 
002992	DAL6	3332662	2	3062898 3107592 3217724 3242920 3244921 3252673 3309375 3326451 3331483 3331582 3335406 3349875 3356399 3381444 3382524 3395332 3407639 3409422 3409760 3423500 3424073 3424665 3425673 3426367 3426850 3428144 3428156 3429511 3429568 3429717 3430506 3431011 3431809 3431950 3431986 3432123 3432831 
009263	BYC106	3421211	3	3062898 3092411 3099184 3152434 3214899 3220537 3242147 3373119 3374627 3382096 3403427 3403680 
005724	DAL25	0984701	1	3062958 3114139 3321831 3332738 3344462 3356546 3389259 3390020 3394978 3395143 3396763 3406490 
002562	PK232	3393847	1	3063119 3121582 3145694 3185122 3192437 3204495 3210876 3218679 3242666 3388735 3396626 3403530 3404945 3408280 3408820 3410638 3423871 
004355	TAYB	0847593	1	3203991 3242817 3280006 3359167 3398117 3398464 3408797 3431933 3432058 
004660	TH102	3455481	3	3063119 3219436 3242506 3243225 3247887 3330377 3343092 3372887 3375084 3407597 
007920	DAL25	0031386	3	3103203 3121582 
009270	EHII	3310251	4	3068251 3111582 3112040 3152434 3216420 3322236 3323601 3331737 3332738 3336037 3366892 3373846 3410567 3412459 3423580 3423957 3426085 3426632 3430011 
012770	ROSTUD	3448653	3	3068251 3095396 3122857 3153576 3205491 3208714 3211081 3233850 3241045 3306992 3323644 3344462 3368051 3388914 3406546 3407566 3408191 3416145 3423682 3428649 3429105 
005286	DAL212A	0493856	4	3068444 3126639 3217604 3233348 
001444	CARP25	0853792	5	3078987 3213921 3242506 3242817 3251957 3254237 3307321 3332761 3359167 3390539 3409975 
004048	BYC127	0031578	3	3078987 3091169 3136630 3155346 3217439 3398717 
005742	DAL25	0031543	2	3078987 3091169 3114872 3217372 
007381	BYC100	0031611	3	3079120 3114251 3114269 3152571 3209872 3211593 3218679 3241545 3246661 3264020 3275971 3293645 3304324 3306835 3310852 3312024 3321377 3331496 3331578 3332252 3333301 3336037 3357413 3373846 3373902 3374246 3381996 3396570 3403676 3419060 3431091 3431750 
007397	BYC100	0603646	4	3079120 3119048 3120610 3150738 3205329 3211384 3217195 3299552 3316906 3331473 3331474 
007380	CARP21	0987494	5	3079887 3097009 3204153 3209872 3211006 3218679 3248149 3248177 3249531 3249965 3299552 3310852 3312024 3331496 3332236 3333780 
004274	PK300	3092832	2	3081179 3089542 3191340 3211081 3242496 3315613 3330334 3335999 3336686 3344476 3359529 3389434 3398618 3409510 3424806 3426632 3430490 3430522 
004288	PK227	0031577	3	3215889 3218908 3262172 3308669 
