Course	Room	Teacher	Time	Students
006043	9 / 18 / 26	PK349	0554585	1	3482198 3560770 3581077 3581127 3465103 3485228 3483651 3561280 3484887 
006060	14 / 19 / 18	PK336	0031526	1	1057610 3425437 3429761 3455148 3460867 3462356 3451553 3429199 3461826 3441900 3462639 3463587 3445343 3460701 
007128	8 / 26 / 8	DAL6	0028980	1	3239415 3436588 3441413 3443453 3446653 3453472 3454439 3455297 
013997	7 / 18 / 7	PK200	3575049	1	3464638 3467199 3482263 3457979 3463708 3474598 3581249 
014628	8 / 19 / 8	DAL6	3575049	2	3239415 3454439 3464855 3467199 3475950 3462116 3463708 3474598 
001837	0 / 2 / 26	EHLEC	3452118	1	
002161	29 / 46 / 46	PK180	0301910	1	3460338 3470846 3521265 3521461 3559302 3575483 3581605 3457873 3464379 3559149 3581967 3650578 3513947 3581085 3581456 3477425 3487266 3581375 3485550 3574558 3481702 3457988 3483587 3559857 3577187 3694797 3471447 3576411 3668758 
006847	25 / 103 / 25	PK337	3102267	1	3255755 3330330 3433686 3448679 3448687 3455631 3455719 3462270 3462817 3465036 3476797 3481203 3481813 3487055 3514095 3561074 3561084 3580248 3580251 3580269 3581996 3479311 3481690 3486782 3505157 
004293	1 / 7 / 16	PK259	0802802	1	3451724 
004306	6 / 9 / 49	PK100	3092832	1	3375323 3450490 3455690 3459523 3458176 3463022 
011865	0 / 3 / 51	PK25	3646542	1	
001243	0 / 2 / 14	DAL315	3646621	1	
002450	6 / 8 / 16	CARP15	3448653	1	3476908 3484763 3481875 3463525 3458452 3483950 
009386	16 / 17 / 30	TAYF	0031388	1	3405451 3454182 3456820 3576126 3580991 3540124 3485361 3446353 3568636 3479085 3448314 1160238 3463560 3462115 3689348 3487310 
001765	6 / 10 / 13	EHIII	3473979	1	3412725 3447681 3479838 3492361 3576499 3576565 
010965	11 / 14 / 16	EHI	0897706	1	3412881 3454210 3457393 3462293 3467427 3414205 3483278 3438999 3450546 3576579 3668958 
001249	17 / 21 / 17	DAL25	0254151	1	3418606 3432223 3439912 3443283 3451663 3459645 3459980 3462417 3462849 3463776 3452964 3461933 3462964 3451496 3462297 3475198 3463126 
002872	5 / 7 / 22	CARP25	1084458	1	3461020 3480937 3655393 3797607 3797722 
001235	18 / 27 / 18	DAL1	0031471	1	3425347 3435187 3455291 3474207 3475745 3475950 3480935 3575735 3465591 3484898 3478747 3455058 3462647 3466011 3462416 3461962 3574866 3574563 
008764	10 / 34 / 10	TAYSEM	3554385	1	3426943 3540714 3631215 3689329 3691834 3692514 3694813 3694828 3695345 3576002 
001857	4 / 8 / 8	PK229	0123161	1	3428608 3462514 3486379 3463993 
011219	10 / 11 / 11	PK10	0564741	1	3484894 3559624 3576792 3581227 3560373 3451331 3463439 3452445 3576574 3668947 
003270	19 / 22 / 36	BYC127	0695890	1	3430131 3446670 3480217 3486141 3487316 3520100 3559534 3577682 3580586 3476899 3487623 3437341 3438102 3458932 3597215 3438652 3576333 3668894 3668902 
010845	12 / 15 / 25	TAYB	3092941	1	3439147 3442335 3443731 3474789 3483546 3443092 3465442 3481102 3486083 3440687 3477004 3576629 
006565	7 / 17 / 7	TH251	0031399	1	3463524 3457692 3425239 3445738 3480810 3483996 3482588 
008770	21 / 46 / 21	TH111	0428728	1	3430697 3455227 3483511 3544254 3555254 3558528 3559476 3559903 3561229 3570123 3574483 3575259 3581999 3631101 3632881 3668386 3693813 3694754 3457459 3467781 3559319 
011294	6 / 13 / 26	DAL2	0135660	1	3479054 3485028 3537536 3580256 3576403 3576553 
014786	7 / 11 / 152	PK20	3788276	1	3456677 3487041 3455915 3485548 3445081 3428042 3474620 
003459	7 / 12 / 14	TAYC	1079401	1	3581171 3650874 3692285 3580407 3430527 3485169 3669030 
003548	12 / 15 / 21	TH224	0024092	1	3433275 3464666 3477014 3481354 3581596 3457935 3442991 3484361 3539996 3560687 3460586 3479804 
013616	3 / 5 / 29	TAYE	0375562	1	3456653 3463389 3460134 
007370	9 / 36 / 9	BYC239	0826964	1	3433881 3510665 3525604 3533264 3557742 3559843 3608097 3651573 3694798 
014218	2 / 3 / 21	TH111	0031471	2	3433881 3668852 
002397	6 / 20 / 6	DAL20	0493725	1	3461556 3479534 3486844 3546417 3559970 3576231 
002414	11 / 32 / 11	DAL212E	3452082	1	3433962 3455341 3462720 3463453 3465245 3475298 3540190 3457777 3470797 3533093 3486838 
001861	2 / 3 / 11	PK127	0056992	1	3438113 3487087 
004840	5 / 10 / 16	CARP15	3452082	2	3438113 3453472 3479961 3482101 3576451 
014787	2 / 4 / 27	GOB	3554810	1	3438119 3482989 
007926	3 / 5 / 11	RCCON	0470839	1	3438206 3438455 3462246 
004282	12 / 16 / 42	PK278	1165566	1	3466014 3469520 3474140 3477576 3480714 3480791 3544262 3467040 3467932 3576365 3576425 3576555 
006035	7 / 25 / 7	PK328	0409737	1	3438254 3458250 3463593 3475933 3485416 3486852 3486998 
004015	11 / 12 / 18	DAL10	3460456	1	3438294 3579028 3581469 3582182 3652569 3689500 3598090 3652373 3666570 3692536 3668920 
007923	4 / 5 / 5	RCSEM	0031386	1	3574542 3576463 3576471 3668752 
004885	5 / 7 / 48	TH110	0672202	1	3438842 3579099 3457327 3454100 3478713 
003543	9 / 14 / 19	EHII	3393009	1	3444537 3455220 3457808 3460073 3551641 3427633 3454476 3457932 3576466 
006868	9 / 13 / 53	PK243	0402773	1	3458087 3483929 3463011 3487732 3454059 3458136 3576423 3576437 3576459 
006588	3 / 7 / 26	TAYD	3554648	1	3439409 3462116 3463745 
004360	10 / 14 / 10	TAYSEM	0847593	2	3439636 3464666 3484746 3549052 3581282 3476860 3561772 3574047 3464279 3560193 
010977	9 / 14 / 26	EHLEC	0695890	2	3439912 3442641 3459032 3464379 3457935 3455043 3460820 3462115 3456290 
011187	8 / 11 / 8	CARP13	3194193	1	3440958 3456103 3462298 3478309 3578488 3462019 3463882 3446645 
005263	5 / 16 / 5	TH223	0493855	1	3458957 3463859 3578707 3579579 3452561 
006031	12 / 83 / 12	PK354	0213446	1	3441016 3443421 3457231 3462565 3471450 3478356 3482144 3482288 3487035 3493704 3496439 3503382 
006045	5 / 9 / 83	PK338	0431634	1	3441166 3485288 3455043 3479718 3581980 
010851	18 / 21 / 26	PK349	3764518	2	3441166 3441306 3455148 3483929 3485416 3486998 3577022 3485548 3581952 3438102 3479718 3694426 3455046 3462228 3576323 3576416 3668878 3668940 
002562	16 / 41 / 16	DAL212A	3792642	1	3441226 3484845 3503865 3555932 3576013 3576212 3576879 3668623 3692796 3581201 3692098 3694236 3576020 3694903 3459972 3486571 
