Course	Room	Teacher	Time	Students
007878	5 / 5 / 6	RCCON	0031386	1	0171491 3421700 3426169 3432782 3458641 
012330	15 / 27 / 15	DAL212A	3420576	1	0700408 3102995 3158316 3170761 3218454 3273028 3323851 3341634 3347767 3352660 3362442 3378849 3390102 3395937 3405144 
008764	9 / 52 / 9	DAL212E	0899465	2	0750570 3091931 3196460 3217421 3263080 3322886 3330300 3331071 3337463 
003270	9 / 13 / 52	TAYE	3453358	3	3094516 3133434 3196457 3250683 3266668 3418145 3418907 3431260 3437756 
008501	15 / 15 / 15	DAL212A	0125630	2	0900525 1086489 3075829 3102974 3170761 3180674 3199454 3212408 3216292 3223822 3224484 3225012 3225017 3225612 3323851 
001837	8 / 63 / 8	PK10	3452118	3	0959337 1077482 1165573 3205483 3223467 3224924 3249725 3250131 
002153	52 / 64 / 52	PK180	0168378	4	0959337 3161291 3212266 3224924 3274299 3319602 3322886 3330906 3331180 3340879 3341079 3359596 3360165 3365824 3375120 3397565 3404693 3405145 3405151 3405422 3405744 3411646 3412670 3412825 3413451 3413521 3413728 3415619 3415849 3416232 3416536 3417172 3418120 3420437 3421700 3425578 3429810 3430196 3430383 3430401 3430786 3431294 3431629 3431672 3432238 3432344 3432384 3432595 3433760 3433961 3434130 3435039 
006847	17 / 33 / 17	PK337	3427120	5	0959337 1077482 1165573 3090430 3095526 3103486 3123570 3132705 3185451 3192954 3218584 3240228 3240400 3250227 3253100 3258482 3267842 
003278	5 / 5 / 52	TAYE	0675005	4	1065796 3086698 3089636 3202451 3218971 
003279	5 / 5 / 52	TAYE	0675005	5	1065796 3086698 3089636 3202451 3218971 
002161	41 / 52 / 52	PK180	0301910	6	3166052 3212408 3227217 3253100 3254633 3322523 3323859 3324271 3331686 3337246 3337851 3339156 3339567 3359188 3363924 3381050 3389676 3395581 3396292 3396312 3397709 3411154 3411159 3411258 3411531 3412864 3413014 3413582 3414843 3415044 3415615 3415852 3416203 3416398 3417370 3425437 3431449 3433663 3435248 3439328 3439558 
001842	8 / 36 / 8	PK10	0031557	7	1080789 3099669 3100359 3108046 3128366 3134508 3153098 3160150 
003019	12 / 14 / 40	DAL300	0375562	6	1080789 3105170 3125668 3212089 3217578 3225363 3228721 3342984 3413193 3415627 3432243 3437295 
004290	1 / 2 / 8	PK231	3447501	8	1080789 
012821	9 / 9 / 13	TH104	3448653	9	1080789 3162076 3198788 3201574 3202006 3217605 3225612 3309945 3323345 
002992	37 / 37 / 40	DAL300	1083868	7	1082708 3198788 3213028 3227211 3275705 3319863 3330264 3342762 3350298 3375685 3377851 3381824 3404279 3412520 3413728 3415125 3415801 3418907 3419570 3420434 3421753 3424520 3426020 3426719 3428820 3429894 3431155 3431449 3431672 3432796 3433961 3436311 3437141 3437365 3438442 3438472 3440024 
010845	6 / 10 / 11	EHIII	3092941	8	1102723 3108728 3227767 3231817 3249725 3416374 
001166	15 / 19 / 15	DAL212A	0135660	9	1131918 3091931 3100359 3123570 3180861 3217410 3217451 3217652 3223347 3311586 3323354 3323535 3330767 3338762 3341874 
012996	19 / 19 / 40	DAL300	0408816	10	1131918 3113981 3132900 3196371 3201250 3216872 3217451 3223179 3323859 3329727 3337414 3351574 3351809 3358339 3393147 3413255 3417002 3430944 3440606 
011818	15 / 15 / 15	DAL212A	3453004	10	1146215 3105895 3168968 3212266 3212902 3225121 3326954 3337246 3340838 3396313 3412523 3412874 3417073 3417088 3438442 
012304	9 / 13 / 9	DAL212E	0031572	11	1146215 3198776 3200866 3211826 3212197 3212716 3219871 3224993 3339989 
