Course	Room	Teacher	Time	Students
001837	PK229	3452118	1	
002153	PK264	3415849	1	3105802 3481664 3489089 3497993 3539996 3560256 3579291 3579864 3580211 3611135 3629467 3651605 3652353 3692796 3692862 3693789 3694754 3695368 3722764 3797331 3818029 3818274 3821069 3823130 3559464 3630501 3650277 3652276 3687862 3818773 3821440 3558796 3609553 3715444 3721962 3816483 3651487 3671851 3695543 3710991 3820588 3716638 3789175 3668196 3816722 3581918 3650239 3821197 3694101 3699567 3768197 3680751 3689500 3722926 3821097 3816554 3816104 3693224 3820732 3576212 
006847	PK337	3646602	1	3430298 3461197 3475298 3480714 3481805 3493748 3496673 3516634 3591591 3693813 3483298 3574137 3631215 3496439 3521461 3529298 3650578 3575483 3470846 3481943 3591844 3650956 3691241 3638301 3651017 3482323 3482592 3576311 3576403 3576406 3576410 3576421 3576464 3576496 3576536 3576555 3668790 3668829 3668846 3668855 3668912 3669050 3797616 
012832	CARP15	1168592	1	3397840 3479085 3469520 3487093 3485054 3485361 3486141 3546417 3559970 3580095 3465588 3559804 3446353 3576429 3668923 
015106	TAYD	3896857	1	3668623 3464398 3576231 3433962 3480166 3486838 3576426 3576521 
001851	PK227	0409956	1	3474620 3476797 3576260 3581085 3581920 3694432 3485169 3486379 3467093 3481862 3576386 3576512 3599497 
008770	EHLEC	0428728	1	3426943 3516442 3596713 3651365 3651816 3689893 3690020 3694481 3694813 3728679 3796007 3691983 3693276 3480734 3690800 3796723 3695542 3689919 3611048 3666207 3692756 3579645 3692269 3816336 3620017 3663306 3694289 3695022 3768356 3818024 3689329 3816181 3692514 3694828 3768686 3474395 3910507 3910592 
014984	PK229	3577231	2	3426943 3461197 3475573 3476797 3575928 3581085 3559464 3650277 3487055 3591211 3481862 3576415 3576522 3797828 
009303	TH116	0029475	1	3432357 3445680 3465050 3467427 3561772 3479355 3487055 3433686 3579579 3478309 3581827 3467199 3486782 3457873 3476082 3506165 3575581 3576417 3576465 3576529 
013182	DAL212A	1020104	2	3432357 3474374 3538688 3544254 3774943 3789070 3796732 3817668 3819367 3485628 3667503 3771747 3694810 3789464 3486838 3557478 3768972 3576548 3576563 
015113	DAL300	0820103	1	3443731 3456653 3484750 3558739 3577795 3692766 3487266 3480571 3560234 3464985 3556617 3580159 3467932 3476899 3580912 3484243 3486389 3576382 3576391 3576408 3668761 3910754 
007374	TH116	0987494	2	3444536 3480592 3483567 3578861 3579592 3581609 3606350 3651816 3689893 3693084 3694434 3694754 3695285 3704166 3774116 3818746 3531305 3621523 3574137 3667676 3671851 3483587 3821008 3595163 3620017 3651573 3789136 3480867 3560487 3577806 3612623 3642204 3692915 3692187 3440687 3580912 3651033 3487621 3581247 3576460 3578673 3797605 3797680 3797823 3910628 3910654 
007396	BYC106	0162977	3	3444536 3476927 3483567 3501476 3524963 3579592 3606350 3635008 3651816 3667319 3443522 3579099 3822613 3480939 3544945 3668196 3460569 3483587 3485636 3560234 3575309 
004394	DAL10	0138190	1	
004306	PK278	1165566	1	3451724 3466014 3468070 3474140 3456089 3477576 3482144 3451557 3576365 3576425 3576444 
007087	TAYD	0031573	2	3451724 3581207 3691361 3694318 3542887 3668768 3668919 3692372 
003029	DAL212E	3764395	2	3456653 3481562 3577022 3578811 3480571 3580114 3576248 3694426 3461937 3576879 3580397 3576424 3668782 3668867 3668874 3668880 3668881 3668947 3669006 3669038 3797740 
003031	DAL212E	0375562	3	3456653 3433686 3486569 
003478	EHII	0431946	1	3463560 3508682 3592325 3475941 3460569 3465591 3773692 3477014 3610671 3574558 3851907 3576331 3668917 
004889	TAYF	0031373	2	3458441 3478713 3481221 3484272 3484816 3484361 3480382 3468749 1088365 3464848 3482588 3576465 3576569 
011313	TAYF	0672202	3	3458441 3465050 3481944 3482989 3486653 3521265 3560687 3581830 3609410 3695201 3695643 3712913 3818029 3469520 3484334 3597302 3694741 3619255 3691694 3821180 3540705 3468749 3559612 3820380 3456660 3480069 3818805 3581149 3477580 3474789 3576462 3576499 3576578 3668765 3668801 3668848 3797644 
006043	PK243	0207327	1	3460338 3478356 3478506 3482288 3574873 3575898 3577022 3578811 3581980 3650596 3691575 3692771 3694006 3695373 3464850 3469615 3481643 3486852 3505157 3556970 3577109 3464327 3578804 3580114 3485288 3628726 3694426 3513947 3448314 3477425 3485727 3645471 3475933 3581952 3822535 3694797 3575916 3578252 3576420 3576530 3668782 3797740 
006874	PK234	1167884	1	3558543 3693921 3493704 
014570	PK227	0409956	2	3460338 3489089 3574519 3580251 3608097 3611135 3615055 3692098 3712888 3728679 3764208 3768625 3781152 3797331 3818762 3819332 3820885 3821069 3717137 3722992 3789573 3821231 3693712 3790244 3817427 3725997 3774808 3789507 3649880 3817487 3714653 3577187 3785953 3816722 3667404 3768620 3788897 3816336 3819304 3821166 3694101 3694668 3818807 3819645 3821254 3680751 3693219 3708949 3722926 3789529 3796247 3816486 3818024 3818025 3820768 3821269 3481894 3648970 3694712 3712905 3715174 3797164 3817419 3693286 3660063 3668812 3668912 3669028 3797625 3797643 3910533 3910741 
014571	PK227	3577231	3	3460338 3489089 3574519 3580251 3608097 3611135 3615055 3692098 3712888 3728679 3764208 3768625 3781152 3797331 3818762 3819332 3820885 3821069 3717137 3722992 3789573 3821231 3693712 3790244 3817427 3725997 3774808 3789507 3817487 3714653 3577187 3785953 3816722 3788897 3816336 3819304 3821166 3694101 3694668 3818807 3819645 3821254 3680751 3693219 3708949 3716357 3722926 3789529 3796247 3818024 3818025 3820768 3821269 3481894 3648970 3694712 3712905 3715174 3797164 3817419 3693286 3660063 3668812 3668912 3797625 3910533 3910741 
001749	GOHEP	3460008	1	3462240 3668366 3691140 3816203 3819309 3461937 3475327 3630915 3691783 3576534 3576535 3797634 3797729 3797803 3910518 
001474	TH129	3098022	2	3540662 3485361 3448314 3446353 
001843	PK229	0056992	4	3463768 3480868 3485912 3580326 3579143 3581081 3483640 3689375 3652273 3817962 3576542 3797594 
007128	TAYD	0162976	3	3464638 3464855 3465327 3469560 3481562 3481607 3691361 3452988 3482264 3487266 3474207 3482194 3483385 3478691 3467199 3478951 3486501 3487261 3483085 3474598 3768686 3485803 3576359 
004377	TAYSEM	0847593	2	3464666 3561026 3576360 3576626 
007040	TH104	0162976	4	3666520 3484752 3518231 3478951 3498772 3581981 3576336 3576352 3576362 3576387 3576469 3576527 
014993	DAL212A	3195964	4	3464855 3481607 3568950 3581249 3652396 3655393 3695529 3452988 3484334 3581098 3560199 3478691 3652339 3602435 3642332 3694012 3581851 3576364 3576575 3662757 3668763 3668788 3669033 3797659 3797824 3797859 3910769 
005157	CARP13	3555100	2	3463560 3465036 3497948 3581389 3581907 3608602 3667654 3481203 3486623 3560511 3712286 3473086 3679221 3447322 3667311 3668941 3797710 
005723	TH223	3648007	2	3559225 3655428 3668538 3821162 3774021 3819196 3822122 3773692 3797192 3689500 3821016 3694415 3695145 3816708 3819542 3819676 3576430 3576480 3910510 3910580 3910588 3910590 3910617 3910646 3910653 
002713	RCSEM	0468281	1	3465181 3465442 3480937 3483567 3487732 3480150 3462237 3478419 3576434 3576504 3576510 3576571 
003444	EHLEC	3818518	2	3465442 3575898 3652473 3694813 3819628 3480734 3551641 3619323 3665045 3580340 3796237 3485816 
013170	EHLEC	3092941	3	3465181 3465442 3484746 3544254 3629970 3667654 3689402 3485774 3815902 3821088 3578191 3581846 3768555 3551641 3464306 3665045 3480810 3485327 3487505 3488858 3480382 3576230 3790792 3478102 3464396 3910569 3931398 
015011	RCSEM	0138190	2	3559963 3820729 3474409 3575266 3797764 
004290	PK200	3818521	2	3466014 3468070 3474140 3477824 3581962 3456089 3469520 3477576 3482144 3632720 3581220 3581918 3631042 3458061 3576365 3576425 3627845 3668767 3797728 
011865	PK200	3818521	3	3466014 3468070 3474140 3480714 3491953 3651439 3694039 3581220 3581918 3576365 3576423 3576446 3576483 
002178	PK182	0180723	1	3466364 3477824 3480710 3481419 3582040 3581605 3574543 3487087 
012326	TAYD	3420576	4	3467452 3510665 3578036 3485028 3480423 3483467 3466962 3464306 3823113 3910517 
014204	DAL212E	3420576	5	3467452 3559476 3580248 3652396 3691140 3692285 3695784 3816549 3821006 3816483 3483977 3674492 3764207 3821886 3480791 3663306 3691616 3790306 3821571 3689931 3690845 3790492 3576546 3797653 3797784 3910762 
004282	PK25	1165566	5	3651439 3694039 3576444 3576623 3633806 
004285	PK278	0802802	4	3469119 3476908 3651293 3481798 3618222 3480791 3678357 3505185 3580407 3485504 3603544 3668842 3684090 3797709 3797744 3797768 3910481 3910605 3910763 
013191	BYC127	0492451	2	3469560 3476930 3524963 3559900 3560373 3578240 3693473 3479311 3558800 3502893 3465245 3481557 3480264 3486311 3503630 3595071 3693433 3797564 3486777 3576399 3576477 3797814 
015243	TH116	0031631	3	3476930 3560373 3693473 3479311 3558800 3502893 3481557 3480264 3486311 3503630 3693433 3797564 3797814 
015244	TH111	1167978	2	
002163	PK182	3415849	2	3471447 3471450 3516634 3521265 3559302 3561074 3580269 3505157 3581996 3650578 3581605 3579723 3559149 3574543 3574558 3668829 
002166	PK182	0428815	3	3471447 3471450 3516634 3561074 3580248 3580269 3505157 3581996 3650578 3581605 3579723 3549272 3559149 3559857 3574558 
011827	PK180	0428815	4	3580248 
001757	ROSTUD	3460008	2	3547282 3560687 3481102 3578392 3576299 3576474 3797590 3910744 
003514	EHLEC	0995587	4	3481702 3629970 3653119 3481354 3667821 3690204 3482019 3433275 3576532 
011305	EHI	0029059	5	3568950 3492361 3578842 3477004 3851907 3668801 3910478 
001899	PK227	3459335	4	3462817 3451168 3481690 3457988 
015248	TH129	3786642	3	3475298 3485548 3486834 3693368 3481643 3473086 3462019 
002161	PK278	1083806	5	3430298 3493748 3496673 3514964 3538202 3558739 3591591 3606536 3610287 3648550 3690043 3693813 3694432 3694903 3483298 3579143 3581081 3581232 3656490 3668420 3690806 3692440 3693276 3581038 3631215 3496439 3689375 3591774 3557244 3591844 3650956 3460343 3792350 3820380 3651017 3576513 
014982	CARP13	0899465	3	3475745 3561430 3575259 3667273 3691981 3695285 3540190 3797084 3768972 
002368	ROSTUD	1051497	3	3476864 3596713 3609407 3690346 3693280 3716057 3816203 3816960 3819598 3821116 3821162 3820756 3483977 3705083 3598090 3639772 3692294 3595071 3821008 3668365 3821632 3581469 3485816 3576467 3666161 3797787 3797827 3797829 3817001 3910529 3910636 3910645 3910761 
002403	ROSTUD	1137952	4	
007377	TH116	0031522	4	3476927 3540124 3609410 3677885 3796964 3443522 3816924 3690652 3578191 3674492 3629518 3645720 3575309 3558838 3630474 3692628 3767997 3650228 3797206 3581149 3576557 3576568 3576625 3668806 3668865 3669047 3790863 3797632 3797639 3797656 3797668 3797690 3797691 3797714 3797862 3910463 3910501 3910525 3910537 3910556 3910564 
008764	CARP13	3554385	4	3481075 3635008 3699593 3817637 3820030 3820257 3817682 3821048 3693185 3699536 3816463 3669069 3561280 3768088 3815949 3819433 3797429 
009225	EHIII	1061058	6	3476927 3699593 3781152 3796964 3820992 3715444 3474463 3619323 3678357 3819372 3910564 
006026	PK243	0431634	2	3465050 3478356 3480375 3483511 3485170 3581920 3599090 3606418 3634695 3482264 3485169 3487093 3487266 3667677 3487034 3577054 3581995 3631101 3576753 3596492 3483003 3578443 3419024 3576359 3576373 3576383 3576388 3576410 3576556 3576577 3576586 3668855 3668911 3668949 3668966 3668984 3669010 3669050 3669084 3797608 3797640 3797687 3797712 3797718 3797749 3797765 3797868 
006036	PK243	1141520	3	3477824 3478356 3480668 3480710 3481419 3485228 3559534 3575898 3578811 3650596 3694006 3821439 3574349 3577109 3577485 3492361 3578804 3581282 3821393 3483651 3690361 3482019 3629518 3691416 3820774 3477425 3694289 3578842 3579949 3580397 3581913 3581952 3695554 3789283 3822535 3694797 3575916 3578252 3668782 3797727 
011319	TH129	3393853	5	3486571 3486475 3485327 3668950 
006060	DAL119	0207327	5	3478506 3484990 3485228 3581980 3464850 3469615 3486852 3485288 3483651 3513947 3485727 3475933 3576420 
002412	TAYD	0697660	5	3479085 3716057 3793612 3576231 3821632 3576429 3797692 3797829 3797849 
001551	PEMSTD	0031756	1	3479712 3793612 3821006 3821059 3819645 3820961 3695145 3768303 1084187 3819372 3576579 
001563	PEMSTD	0031756	2	3479712 3483557 
001871	PK227	1167863	5	3485912 3481813 3483638 3485550 
002571	PK247	3792642	1	3480401 3521272 3576013 3581227 3693902 3452445 3484894 3559624 3480867 3690719 3576337 3668787 3668914 3797772 3910737 
013659	DAL2	0254151	6	3695784 3656490 3669069 3464306 3576518 3797593 3797747 
014865	TH116	0031522	5	3480732 3577795 3650225 3690020 3764157 3820378 3486321 3476860 3480939 3544945 3690516 3717144 3479976 3483385 3484202 3581846 3715155 3815949 3457988 3595641 3486617 3689920 3695434 3767997 3792406 3816860 3479054 3484324 3610681 3817087 3478297 3431655 3485092 3576329 3576339 3576355 3576358 3576375 3576391 3576406 3576408 3576432 3576448 3576472 3576579 3576625 3597868 3662232 3662759 3668853 3668985 3700270 3797591 3797592 3797610 3797667 3797669 3797672 3797713 3797750 3821552 3910491 3910556 3910583 3910591 3910624 3910766 
014866	TH116	0031522	6	3475745 3480592 3538688 3577795 3650225 3690020 3694006 3764157 3764208 3818746 3820378 3621523 3480571 3476860 3544945 3725997 3717144 3479976 3484202 3581846 3679221 3715155 3788897 3815949 3457988 3465588 3595641 3486617 3689920 3695434 3767997 3792406 3817419 3695145 3790792 3816860 3484324 3610681 3817087 3478297 3431655 3485092 3576329 3576339 3576355 3576358 3576375 3576391 3576406 3576432 3576448 3576457 3576472 3576625 3597868 3662232 3662759 3668853 3668985 3700270 3797591 3797592 3797610 3797667 3797669 3797672 3797750 3821552 3910491 3910556 3910583 3910591 3910624 3910628 3910766 3692316 
001187	DAL315	0031388	1	3471447 3475745 3480668 3540662 3454182 3466011 3557478 3574483 3479054 
010966	DAL10	0775640	5	3480668 3821197 3691228 3668840 3797773 3910549 
006035	PK243	3839982	4	3577703 3667273 3690043 3691748 3694417 3694738 3694903 3577485 3651243 3581282 3820756 3820032 3691416 3820774 3578842 3475959 3578921 3576396 3576501 3576564 3576633 3668968 3797628 
008467	TAYD	0125630	6	3480728 3559476 3559534 3574047 3575259 3577590 3724014 3482263 3482264 3525604 3487055 3666207 3575309 3663306 3661465 3502364 3576517 3669084 
013641	DAL212E	0893542	7	3480728 3559537 3556594 3597215 
001893	PK227	0898918	6	3480732 3485548 3486379 3576411 
013193	PK229	0898918	7	3480732 3485548 3582040 3462817 3521461 3470846 3481690 3692269 3457988 3487087 3576411 
013997	TH104	3575049	5	3480935 3493931 3601391 3606148 3559624 3560199 3618222 3518231 3486501 3498772 3483085 3576515 3669033 
008821	EHLEC	0031572	5	3480937 3470797 3483640 3478419 3478343 3565637 3576326 3576434 3576470 3603544 3668955 3797684 3797825 
013059	CARP13	3212821	6	3481075 3480791 
003532	EHII	3818982	5	3481520 3484619 3484746 3484845 3524341 3478964 3581870 3485537 3699536 3558838 3576230 3483925 3574866 3446645 
004020	TAYSEM	3646540	6	3481607 3598090 3683644 3652373 3576435 3797654 
013147	DAL25	3332662	6	3516442 3577022 3768686 3668989 
005725	TAYE	3392421	6	3481664 3579094 3634695 3671851 3817048 3481690 3493764 3650256 3651033 3668766 3910577 
012103	EHLEC	3393009	6	3480868 3481520 3481702 3484619 3578963 3592325 3597365 3818274 3486571 3579143 3575769 3651487 3712286 3819230 3465245 3689375 3789464 3558838 3650956 3715174 3475933 3655749 3576312 3576629 
013627	PK227	3459335	7	3463768 3481805 3493748 3497993 3560256 3580211 3591591 3596713 3692796 3579143 3581081 3581232 3652276 3433686 3651487 3483640 3477425 3557244 3457873 3576442 
012818	ROSTUD	3448653	6	3476908 3481875 3559815 3693280 3464327 3768025 3559645 3483003 3574866 3483950 3666161 3797849 3797856 
004874	CARP17	0032827	4	3481944 3581080 3597365 3667749 3695201 3579361 3581469 
012839	CARP17	3555100	6	3481944 
014381	CARP17	0053518	5	3581080 3581596 3693368 3693565 3694741 3816180 3578781 3692294 3820397 1084187 3576002 3519499 3910763 
001860	PK126	0123161	8	3482101 3559963 3591211 3472549 3576319 
001766	EHI	3839985	7	3649568 3693565 3774116 3481354 3471745 3465591 3695292 3576565 3668766 3668956 3797752 
006555	TH251	0916272	1	3482198 3579094 3650636 3485053 3668759 3668812 3669022 3797839 
006588	TH251	0031399	2	3482198 3650636 3461517 3430697 3486844 3480810 3476899 3483996 3485053 3462990 
006045	PK243	0031526	6	3482288 3484990 3692796 3628726 3561280 3694797 
001896	PK229	0987494	8	3482739 3483587 3482592 3576299 3576317 3576433 3576481 3576517 3576531 3576562 3576570 
002569	PK247	3393847	2	3480401 3482739 3576013 3581077 3581171 3651499 3581227 3693902 3484894 3694384 3470393 3463439 3645471 3695024 3559591 3797599 3797845 
005247	BYC239	0493855	3	3484816 3574047 3579579 3577054 3486632 3457873 3477004 3576303 3576343 3576398 3668850 3668971 3797672 
001774	EHI	3474420	8	3483036 3559900 3438999 3600785 3447322 3487310 3576499 3576543 3668917 
011309	PK278	0180723	6	3483036 3667749 3689402 3597302 3692294 3482019 3619718 3797752 
001176	DAL315	0031388	2	3483306 3491953 3574967 3578963 3579687 3582182 3650736 3666175 3639603 3695282 3671929 3695539 3650256 3576313 
004738	CARP13	3764403	7	3483306 3650736 3650997 3666175 3668795 
001164	DAL315	3646621	3	3483511 3516442 3559963 3560858 3486379 3451331 1160238 3820745 3797687 
002564	PK247	3792642	3	3483929 3821554 3483638 3486382 3774021 3576020 3470393 3819143 3689845 3818770 3506165 3576490 3797628 3797767 3910641 
006862	PK234	3102267	2	3483929 3558543 3579094 3579291 3693921 3465332 3441310 3479838 3581192 3506165 3576437 3669000 
004051	TAYD	3646540	7	3484272 3455908 3478297 3576535 3797880 
003270	BYC127	0695890	6	3484746 3580248 3635008 3693230 3693565 3818762 3774021 3796723 3485288 3487321 3818480 3485727 3580346 3691616 3709927 3816181 3816104 3820405 3261773 3820038 3822535 3576374 3576473 3910470 
013146	DAL119	3332662	7	3484750 3574873 3668880 3797604 3797697 
004852	TAYF	3194193	7	3458441 3475298 3484816 3581830 3667749 3597302 3485537 3692852 3818227 3619255 3484361 3465244 3638956 3819433 3579116 3655749 3821047 3676165 3487621 3576584 3584685 3668832 3797690 3797713 3910553 
002397	BYC106	0493725	7	3485170 3591436 3693280 3694481 3470797 3498974 3598090 3568636 3540705 3576763 3483003 3691514 3692380 3666161 3668827 3797645 3797692 3797829 3797849 3797856 
015239	TAYD	3839983	8	3397840 3485170 3540190 3546417 3580389 3559970 3505185 3668923 
004072	TAYG	0031578	8	3485290 3629467 3580095 3478297 3576571 3599497 
015250	PK227	3899727	8	3485548 3451168 3575483 3481943 3638301 
004012	DAL212E	3442425	9	3432357 3485812 3497993 3608097 3694980 3695027 3695529 3774943 3540662 3668420 3690778 3493704 3797576 3610671 3708949 3818686 3695434 3789806 3792406 3817962 3694433 
004806	PK278	0032827	8	3486653 3597365 3695643 3712913 3652276 3820900 3693185 3817427 3820971 3821886 3792406 3796254 3797685 3910618 
