Course	Room	Teacher	Time	Students
001837	0 / 4 / 24	PK126	3452118	1	
002161	44 / 89 / 44	PK179	3926209	1	3539996 3576379 3799593 3822778 3823307 3854723 3858042 3869959 3890005 3902911 3906818 3929235 3964186 3989696 4093315 4095083 4170299 3789493 3845742 3911054 3913863 4000366 4041708 3931666 4015108 4278502 3902905 3928589 4002094 4280706 3915040 4086277 4174206 3816108 3823391 3899772 3902196 3930817 3907037 3913671 4003188 4014851 4095071 3910848 
006847	31 / 44 / 59	PK243	0031347	1	3712888 3817487 3852791 3861195 3914344 3929222 3929812 3930302 4095301 3910738 3796247 3910617 3833378 3774808 3817969 4086222 3789529 3885128 3816104 3821632 4086241 3844962 4086415 3823094 3995730 4086377 4096177 3914552 3910702 3910704 4086364 
007007	22 / 29 / 29	DAL300	0028980	1	3951018 4031284 4164342 4176818 4280591 4282099 4088956 4152983 4175407 3904251 3820858 3905623 4276714 4181991 4278734 4372390 4038907 4180395 4277162 4278454 4279260 3768339 
010725	9 / 23 / 9	DAL212E	3092941	1	3759552 3957394 3676165 4275712 3816181 3227350 3818274 3910496 3797084 
003007	19 / 22 / 45	TH224	3473854	1	3464954 3908117 4043543 4280658 4175389 4280913 3851913 4372023 4279920 3817637 4165503 4175347 4175489 4092819 4175327 4175309 4468375 3910610 3821034 
010944	4 / 11 / 65	PK338	3083296	1	3913138 3616206 3975519 3793534 
007396	20 / 31 / 40	TAYF	0162977	1	3483059 3692316 3722992 3796148 3930547 4092928 3863747 4087169 4096261 3910343 4037708 4280157 3409210 3846234 3821088 3910720 3728679 3821766 4372030 3903986 
007398	7 / 16 / 31	BYC127	0851717	1	3610681 3904965 4094813 3914814 3930469 3929704 4086371 
004889	15 / 18 / 28	TH104	0321808	1	3486653 3717144 3790825 3816180 3820900 3609410 3820380 3821886 3910713 3821180 3910609 3579361 3910630 3820958 3910686 
001899	4 / 11 / 19	PK259	3899727	1	3611135 3768625 3816722 3930864 
013193	9 / 20 / 81	PK25	0898918	1	3521001 3710991 3764208 3708949 3918056 3715444 3914502 3821166 3843290 
003275	13 / 16 / 34	TAYG	0695890	1	3819628 3851838 3814296 4091163 3855583 3910515 3910650 4002204 3820970 3901254 4175287 4073784 4175463 
001249	5 / 23 / 5	DAL315	0254151	1	3581265 3630526 3651465 3820397 3931971 
004306	6 / 8 / 19	PK100	3646542	1	3583596 3675467 3579645 3821269 3910595 3910605 
