Course	Room	Teacher	Time	Students
007888	RCSEM	0470839	1	0171491 3462246 
005271	TAYD	1137952	1	0496921 3350298 3389574 3458451 3458469 3463126 3463993 3482588 3483298 
003406	CARP13	3320456	1	0750570 3334029 3416998 3430527 3441310 3457988 3463022 3476930 3477576 3483084 3483567 3483651 3484314 3484750 3484752 3484763 3485727 3485800 3486133 3486182 3486475 3486569 3486571 3487316 3487321 3487429 
011298	TH224	0058557	2	0825970 3396312 3414205 3419470 3429732 3431672 3433686 3442641 3446645 3461826 3462293 3463526 3463589 3466014 3482198 3484243 3486844 
008764	BYC127	0428728	1	1086489 3337463 3429810 3441004 3448314 3450546 3455227 3458136 3458957 3460737 3461197 3462416 3462639 3464638 3465036 3465050 3466962 3469615 3475745 3475941 3478050 3478964 3479054 3479085 3479350 3479718 3479885 3480069 3480810 3481557 3481967 3483003 3483467 3483546 3484243 3485228 3485288 3485537 3486311 3486389 3486777 3487276 3487640 
007397	TH102	3474098	1	3093424 3342969 3352269 3363735 3396377 3405248 3411158 3411254 3429894 3433788 3433881 3438443 3439283 3439564 
008423	DAL1	0132890	1	3344151 3372100 3377851 3419002 3426638 3439588 3455294 3459647 3478309 
012107	TAYD	0031619	2	3093424 3411186 3420837 3434210 3439588 3456290 3461057 3462115 
013999	SW3	3461401	1	3094516 3340797 3398070 3411018 
005217	TH121	0493856	1	3219927 3340287 3404534 3415217 3437365 3439511 3440024 3460073 3463919 3477580 3482989 
005310	TH121	1020104	2	3103190 3251781 3252368 3330264 3342762 3342814 3344218 3350298 3350812 3355412 3362442 3367107 3395624 3397992 3402266 3411005 3412381 3413574 3417314 3437701 
007028	DAL300	0316015	1	3103190 3236337 3453472 3454476 3456645 3459972 3461937 3468504 3480166 3480734 3481798 3487093 
006872	PK243	0031347	1	3198918 3411108 3425755 3430978 3432344 
004048	TH102	0031578	2	3212483 3331186 3339029 3397442 3406073 3417359 3483929 
006043	PK349	0409737	1	3212483 3331071 3364991 3404179 3413193 3436260 3437778 3439437 3439670 3463587 
006060	PK349	0431634	2	3281059 3331071 3334029 3412100 3415827 3416354 
007043	DAL212A	3481299	2	3217041 3227014 3248623 3331179 3343167 3374470 3396208 3414298 3417000 3419002 3426244 3432027 3447306 3453218 3453467 3454115 3460369 3462872 3465591 3479945 3484334 3485931 
005247	TAYD	3555101	3	3393147 3414811 3417001 3462936 
009304	TH224	0493856	3	3366307 3415801 3416286 3416424 3421770 3426556 3426658 3429524 3429706 3429810 3432759 3435734 3437365 3438471 3439511 3440024 3460766 3462554 
013642	DAL212E	3195964	3	3219927 3343387 3352040 3358228 3379786 3397066 3404364 3405604 3409210 3413441 3417097 3417338 3422964 3426638 3428608 3432798 3437962 3437978 3438342 3455294 3458469 3459584 3459645 3462262 3463919 3474207 3478747 3480423 3481562 3484334 3485970 3486050 
004888	CARP13	0031373	2	3221756 3319863 3340316 3344264 3352904 3401311 3402556 3404243 3404642 3405744 3406042 3413022 3415627 3417097 3418058 
012286	EHIII	1165592	1	3223454 3250498 3372272 3424318 3433275 
004306	PK200	3447501	1	3223467 3369591 
012304	BYC127	0031572	2	3226945 3404204 3411254 3416998 3417003 3417088 3438455 3438550 3440958 3486609 
012726	ROSTUD	0416447	1	3226945 3366138 3433501 3451664 3481518 
013920	EHLEC	0897399	2	3416750 3458441 3458934 3459032 3481520 3576571 
001195	DAL315	0031471	1	3227014 3338762 3358960 3380465 3398117 3413283 3414811 3415615 3417000 3417073 3418907 3420837 3455058 3455291 3457917 3457979 3461498 3461933 
002874	TH104	0031582	3	3227014 3416375 3420884 3426858 3438287 3454439 3455148 3468281 3576509 
001455	DAL315	0020093	2	3227669 3442188 
013638	BYC127	1168489	3	3227669 3241275 3314570 3340838 3381424 3396036 3406406 3417273 3418117 3421604 3438465 3455220 3458932 3462414 3483567 
001165	DAL1	3557246	2	3231046 3337246 3340287 3340324 3404828 3430383 3453445 3456677 3459645 3460488 3461498 3462417 3475198 3485912 
006504	TH121	3554648	3	3231046 3377851 3411108 3412874 3417336 3418094 3421153 3430697 3433945 3439636 3443731 3445738 3459508 3462116 3480810 3482198 3485053 3486133 3486623 3486844 3576306 3576342 3576425 3576569 
006518	TAYF	0031399	5	3231046 3352904 3415125 3417338 3418094 3425239 3427633 3430697 3430953 3431060 3433501 3435628 3439409 3454115 3461517 3463126 3463524 
006588	TAYSEM	0031478	4	3231046 3340533 3352904 3372100 3384120 3406295 3418094 
006049	PK349	0031454	3	3236337 3341634 3359188 3404179 3413193 3413598 3413923 3414201 3414467 3416354 3430978 3431080 3432259 3433829 3436260 3439437 
013919	EHI	0897399	3	3337037 3397598 3429732 3443207 3450546 3455043 3459109 3475327 3475445 3478713 3480150 3484202 3484845 
001768	EHIII	3474420	2	3241275 3342984 3352040 3374569 3381424 3414467 3437781 3438443 3439364 3457979 3459584 3475445 3481354 
008770	TAYF	3554385	4	3241275 3402721 3417108 3429199 3433881 3440606 3447681 3451553 3451663 3452529 3454115 3455093 3455341 3456089 3456290 3456820 3457777 3458049 3458176 3460369 3462228 3462270 3462554 3462849 3463602 3467427 3467983 3474620 3475933 3478691 3480067 3480710 3480732 3481203 3481221 3481354 3481518 3483385 3483925 3484887 3484990 3485169 3486379 3487621 
002395	PK243	1051497	2	3375629 3405427 3412549 3412835 3417075 3436683 3455227 3458452 3463883 3576500 
001166	DAL300	0135660	3	3249454 3331686 3337246 3337334 3340287 3358345 3380697 3405144 3405153 3430944 3432040 3438472 3443283 3448687 3455058 3461933 3462416 3462849 
001187	DAL212E	0031388	5	3255465 3418606 3429532 3435187 3457231 
001249	DAL212A	0031471	5	3249454 3340838 3341874 3351574 3351809 3354445 3358345 3364639 3380465 3393147 3396313 3396422 3396892 3397066 3405153 3412523 3413255 3414811 3415217 3417073 3417355 3440606 
001170	DAL212A	3556528	4	3249725 3319386 3414068 3415217 3416073 3418117 3422414 3431535 3439588 3439912 3458533 3462240 3464100 3484361 3487261 
001763	EHIII	3573269	3	3249725 3412881 3426718 3431740 3437827 3438999 3463327 3479838 3480937 3483996 3576565 
013921	PK126	3483424	1	3249725 3250227 3375120 3433760 3436119 3439558 
001474	TH102	0853792	3	3250074 3250084 3250395 3251757 3255465 3358339 3366745 3397586 3417553 
010933	TH102	0031632	5	3250084 3358339 3374194 3425095 3425356 
001840	PK126	0168763	2	3250227 3319602 3329409 3339567 3404976 3411159 3414843 3415849 3434130 3435384 3435771 3438113 3438442 3443421 3455915 3458295 3460820 3460867 3462297 3462514 3463602 3463776 3463993 3464379 3471745 3479976 3484216 3485548 3576404 
001857	PK126	0123161	3	3250227 3360165 3397265 3436119 
011299	PK126	0058557	5	3250227 3319386 3340316 3421770 3429810 3431445 3432595 3435161 3435384 3435922 3455915 3463776 3475941 3480935 3481690 3481813 
007370	BYC239	0826964	3	3250244 3250803 3337781 3339814 3343615 3362442 3395299 3398117 3416997 3417003 3418106 3418120 3418907 3426020 3430142 3430196 3437756 
011987	CARP17	0004955	4	3250395 3425239 3455148 3461020 3481075 3483965 
013201	TH102	0020093	4	3374194 
003439	CARP13	1165592	5	3250498 3352040 3369702 3374040 3413283 3414205 3416374 3417284 3418264 3423839 3425114 3432759 3440687 3442335 3450069 3455519 3458049 3459584 3477004 3477014 3481702 3483567 3484887 
003489	CARP13	3318436	4	3250498 3358378 3427633 3447306 3449263 3451551 3457393 3459584 3467452 
005743	TH251	3392421	1	3250803 3402721 3413774 3420037 
013640	TAYE	0893542	4	3250803 3390220 3411136 3435628 3438442 3438550 3441166 
005291	TH223	3555100	3	3350812 3413574 3428844 3441838 3448679 
006852	PK337	0031347	2	3251757 3354500 3364124 3366307 3389674 3431155 3431226 3431939 3432782 3434781 3436227 3439912 3455297 3457808 3458641 3459508 3462554 3462936 3463453 3483965 3576328 3576329 3576352 3576360 3576405 3576425 3576569 
013774	TH224	0058557	6	3251757 3359188 3374470 3404204 3406196 3413923 3417097 3435397 3435771 3438472 3446645 3456313 3457393 3457935 3477580 3486050 
003278	TAYD	0675005	6	3251781 3329449 
002876	TH104	1084458	5	3252368 3416375 3436710 3438287 3443522 3446353 3455341 3461020 3463560 3464666 3466014 3468281 3476418 3480937 3484898 3486740 3576374 
005180	TH121	3461286	4	3252368 3415801 3430953 3431303 3443522 3447322 3455808 3462955 3464306 3465591 3479054 3484202 3484216 3486321 3486740 
002868	CARP21	0004955	6	3254408 3384120 3404642 3412523 3415827 3420884 3425347 3438287 3464855 3464954 3483327 3576498 
005853	BYC127	3470325	5	3254408 3420884 3436206 3455148 3458533 3463453 
013645	DAL10	0493725	6	3334029 3438442 3454182 3456994 3458932 
004815	TH102	3092667	6	3254734 3339814 3412381 3412866 3413255 3436206 3436514 3437589 3457327 3457777 3459508 3464848 3465036 3467932 3478713 3480150 3480382 3484334 3484845 3485970 
005161	BYC239	0031582	5	3254734 3457932 3486852 
013839	DAL212A	3447549	6	3422964 3433788 3459730 3475745 3478297 3478747 3479976 3482263 3487321 
009386	TH224	0031388	7	3418606 3459980 3466011 3485028 
013922	PK259	3557246	6	3255465 3374194 3404828 3425095 3576313 
002390	PK243	0316015	3	3274299 3416232 3454100 3463879 3469119 3487266 
007113	TAYSEM	0316015	5	3274299 3340683 3372100 3405604 3405829 3414124 3415175 3415489 3419570 3436588 3437089 3438550 3440024 
002562	PK231	0564741	1	3281059 3337390 3429199 3429706 3431060 3431080 3447478 3451331 3451553 3453663 3454210 3463708 3464263 3464855 3465244 3465591 3476899 3477004 3478102 3478691 3478713 3481354 3481520 3482445 3483557 3485327 3485416 3485636 3485803 3485812 3486632 3486858 3576364 3576512 
006045	PK349	0431634	5	3281059 3405422 3411108 3412100 3412644 3413923 3425150 3425755 3429761 3433849 3441004 3441900 3455046 3456066 3459897 3460701 
011535	DAL212E	3213249	7	3434468 3455151 3462417 3475573 
002713	RCSEM	1167978	2	3311775 3340558 3412874 3418216 
003270	TAYF	0695890	6	3312777 3431257 3437574 3438999 3441310 3455220 3459111 3462228 3462872 3464985 3476930 3482989 3483560 3486311 3576305 3576323 
003541	EHI	0599596	6	3316620 3331071 3375685 3404976 3406406 3416073 3416997 3417002 3418145 3418499 3421604 3426654 3429832 3432238 3432622 3438465 3443092 
009270	CARP13	3554810	7	3312777 3340716 3342814 3375685 3430131 3435397 3443092 3447306 3458441 3460586 3462293 3467932 
005263	TH121	0029475	6	3314570 3330264 3342814 3369702 3397807 3397992 3415801 3416286 3425114 3425219 3426658 3429524 3429706 3437011 3438471 
011305	EHIII	0077135	5	3315530 3353145 3358768 3363977 3412725 3416073 3429832 3434210 3436212 3449263 3460586 3479838 
002569	PK231	3393847	2	3379786 3443453 3455562 3462512 
013775	PK231	0058557	3	3319602 3364991 3396313 3411646 3440409 3484243 3486834 
005258	TH121	3461286	7	3352660 3411005 3442237 3452561 3452988 
013287	TH102	3474664	7	3319863 3339315 3401311 3405393 3415175 3416374 3418145 3425114 3425219 3425356 3425401 3431750 3438842 3456103 
001182	DAL212A	0493725	7	3322886 3462851 
013641	DAL6	0893542	2	3343387 3483155 
005198	TAYD	0853792	8	3330264 3559218 
001550	PEMSTD	0031756	1	3338175 3340316 3397856 3404341 3411531 3411546 3412644 3420434 3424363 3437534 3440454 3454497 3459635 3463226 3464272 3479712 3486250 3486998 
002153	PK278	3415849	1	3330300 3375323 3405451 3417108 3421500 3428042 3428608 3432223 3436216 3436311 3436588 3437240 3438113 3438232 3438254 3440419 3441177 3443421 3445738 3448679 3451168 3453445 3455625 3455690 3455908 3455915 3456089 3457873 3458176 3458972 3459523 3460235 3460338 3460488 3461826 3462297 3462514 3462647 3462817 3462896 3462964 3463071 3463602 3464327 3465103 3466364 3474620 3475198 3476797 3477824 3480375 3480668 3481203 3481805 3481875 3481943 3482739 3484887 3485169 3485912 3486379 3486782 3487087 3576572 
004282	PK200	1165566	2	3330300 3375323 3429532 3435692 3436216 3454433 3455690 3457231 
004066	TAYB	0854975	5	3330355 3414238 3463353 
007041	TAYSEM	0162976	6	3330355 3337463 3353511 3396837 3399606 3412835 3430953 3434079 3437089 3437827 3438589 3453856 
010851	PK349	0621313	4	3331071 3334029 3358756 3404179 3404534 3413598 3417055 3418079 3418908 3437511 3455043 3455046 3482019 
013185	DAL6	0031619	3	3331179 3378849 3431155 3431260 3431939 3432782 3439387 3439475 
006026	PK349	3470402	6	3331180 3338762 3413574 3415615 3419570 3423839 3425578 3429732 3431226 3435183 3435248 3437962 3443522 3452561 3454494 3455151 3455519 3458441 3460867 3463189 3464306 3465245 3466011 3467093 3467781 3469615 3476860 3484763 3486596 3576303 3576310 3576360 3576378 3576407 3576479 3576504 3576525 3576535 
006847	PK337	0402773	3	3331180 3375120 3375389 3375544 3382662 3389676 3396461 3397565 3404693 3411059 3416536 3417135 3419470 3421700 3430152 3430383 3430401 3431294 3431445 3431672 3432223 3432238 3433760 3434130 3435039 3435070 3435248 3435771 3436311 3438113 3439670 3441900 3443421 3456228 3458451 3458972 3460867 3461826 3462514 3463022 3463675 3463745 3463768 3464027 3487035 3487087 3576347 
008782	BYC106	0576472	5	3331186 3414201 3416998 3417003 3453218 3455297 3463587 3479804 
002182	PK278	0428815	2	3331686 3363924 3405153 3411154 3411531 3413582 3414273 3415044 3415615 3415852 3417370 3433663 3435248 3440036 
004803	TH110	0031373	8	3451551 3462298 3467093 3467384 3478951 3486852 
011536	TH111	3213249	10	3337037 3433788 
002396	PK243	0020988	5	3337390 3366138 3415827 
008469	DAL6	0125630	5	3337463 3381050 3411186 3419002 3420837 3432782 3439475 3439564 3456290 3457979 3459647 3460737 3461057 3462115 3462414 
013996	DAL6	0125630	4	3337463 3350812 3405144 3412381 3431260 3439387 3439564 
001843	PK126	0056992	4	3337781 3341079 3341874 3404693 3404828 3405145 3405451 3411059 3414273 3415849 3417359 3428042 3428608 3430697 3431445 3432223 3432238 3433760 3434130 3436588 3436930 3441900 3446832 3448687 3451331 3458972 3460235 3462297 3462514 3462817 3463071 3463188 3481607 3482264 3487055 
004840	TH102	3452082	8	3436514 3442991 3457327 3459823 3461556 3462882 3485970 
001891	PK126	3459335	6	3338208 3388921 
012821	PK243	3448653	4	3338762 3375629 3415125 3420380 3432796 3458122 
012832	PK243	1157682	6	3358960 3415125 3418094 3431651 3456820 
013613	DAL212A	0492580	8	3339029 3413923 3425150 3426719 3431629 3433945 3437341 3438102 3439701 3458250 3460134 3462242 3463389 
002379	PK243	3092832	7	3374569 3416891 3458339 3458452 3463525 3576325 3576352 
011315	DAL212E	3213249	11	3339315 3340324 3422289 3434468 3435161 3435187 3451496 3456066 
013784	TH121	3448653	8	3355412 3416286 
001770	EHIII	3474420	4	3339567 3358228 3404364 3417042 3420037 3444491 3448868 3464193 3464263 3464279 
006024	PK349	3470402	7	3339567 3429532 3433686 3445343 3454226 3456660 3457039 3458087 3463439 3464398 3464850 3467452 3467781 3475933 3476927 3478506 3481031 3481643 3483950 3485550 3486083 3486617 3487055 
009296	TH110	3554810	10	3339814 3467671 3576578 
002992	DAL212E	3473854	9	3405151 3412100 3417336 3432259 3462356 3463453 3467384 3478419 3480217 3480401 3480710 3481221 3484216 3484894 3485642 
001562	PEMSTD	0705542	2	3340838 3352054 3369591 3395581 3404341 3431080 3431445 3438472 3438878 3460737 
013997	TAYSEM	3575049	7	3340324 3351895 3396208 3404196 3412997 3414124 3434079 3435722 3437089 3446653 3461469 
006537	TAYSEM	0031399	8	3340533 3425239 
013439	RCSEM	0468281	3	3340558 3475198 3576382 
004285	PK200	3092832	5	3340716 3396460 3405145 3411154 3412381 3416232 3423676 3426858 3430786 3431740 3432384 3435722 3438254 3438342 3439387 3441273 3451553 3452529 3453472 3457195 3458176 3459888 3459972 3462116 3462849 3463729 3466962 3478309 3480382 3486182 3576626 
013186	DAL6	0031619	6	3340797 3405144 3437781 
003017	TAYD	3332662	9	3340838 3381824 3382662 3389022 3395624 3411186 3412520 3426649 3426719 3431629 3441413 3454433 3459897 3462242 3463883 
001871	PK126	3422398	7	3413728 
001896	PK126	0056992	8	3340879 3397709 3404148 3405151 
002161	PK278	1083806	3	3340879 3426735 3435384 3437534 3445081 3445680 3446832 3455719 3456677 3458295 3459522 3463188 3463526 3463589 3471745 3481419 3483467 3485288 3487041 
013193	PK227	0898918	10	3365824 3378849 3389676 3413521 3416203 3426735 3430383 3433663 3435070 
013627	PK126	3459335	10	3341079 3375389 3396461 3397265 3397709 3411531 3419470 3428042 3430152 3432238 3436311 3436930 3437240 3439558 3448679 3455631 3456228 3456677 3458451 3463188 3463526 
002464	PK243	0910179	8	3341874 3412557 3413356 3417355 3433539 3436683 3439528 3452529 
007396	BYC127	0127558	4	3342833 3352269 3363735 3388921 3389574 3417003 3418106 3418120 3418264 3425347 3426020 3430131 3432027 3437146 3437756 3438443 3439147 3446670 3453262 3458295 3459111 3463589 3474216 3487316 
013647	DAL212A	3555173	10	3342833 3437778 
007007	DAL10	0028980	10	3342969 3375544 3397807 3416640 3431260 3432622 3433275 3439328 3441413 3452988 3458469 3460073 3462458 3463919 3464638 3474207 3480714 3481031 3481607 3482263 3482264 3483171 3483385 3485228 3486382 3487040 
007395	BYC127	0902313	6	3342969 3381424 3426020 3430142 3432027 3437146 3441894 3459032 3462235 
013924	CARP17	3555097	10	3380697 3389674 3439917 3484750 3485327 
005870	BYC127	3212821	7	3343577 3358768 3442188 
013713	TH102	3474098	10	3343615 3357367 
007403	BYC106	0031611	7	3396312 3413014 3413582 3415852 3438669 3440116 3455981 3463882 3464279 
004384	TAYB	0138190	10	3344218 3422146 3441166 3460569 
004391	TH224	0847593	11	3344218 
004872	CARP13	0348369	10	3344264 3402556 3417075 3439528 3439701 3482588 
013290	TH102	3475527	11	3344264 3413022 3415627 3438119 
004276	PK200	1165566	3	3344941 3430786 3443453 3446353 3451168 3451557 3454182 3455046 3456053 3458949 3459635 3460235 3466014 3468070 3468504 3469520 3477580 3478050 3479355 3480401 3480710 3480714 3480732 3480734 3481075 3481202 3481690 3482144 3483241 3483278 3483925 3484272 3484750 3484763 3484894 3485054 3485290 3485361 3486182 3486569 3486787 3487093 3487505 3576319 3576326 3576336 3576395 3576444 3576485 3576494 3576499 3576529 3576558 
005725	TH251	3392421	2	3347973 3397265 3420380 3426638 3428042 3428608 3442991 3443283 3446832 3456210 3459523 3459823 3461962 
007106	DAL212A	3447549	11	3350670 3397807 3439624 
001552	PEMSTD	0129398	3	3351809 3451496 
010977	TAYG	0216539	10	3351895 
004809	TH102	3475527	9	3352040 3404204 3484272 
013286	EHI	3318436	8	3352054 3358378 3415766 3426718 3429732 3438465 3455519 
007377	BYC127	0031522	8	3365419 3416640 3439636 3441894 3460569 3460820 3463936 3465181 3480217 3482382 3487621 
007006	DAL212A	3195964	9	3396837 3411629 3465588 3481562 3482198 3483996 3486187 3487261 
007128	TAYD	0028980	13	3405695 3411136 
006509	TH121	3451414	10	3377851 3396837 3409210 3483085 
012227	TAYD	3447549	12	3426244 3430401 3459613 3460371 3461882 3483084 
009240	RCSEM	0138190	4	3353511 3414238 3414395 3418216 3422146 3480937 3487732 
001837	PK126	0409956	11	3354445 3405422 3417370 3427674 3433686 3434130 3435313 3438669 3446832 3447681 3448687 3455719 3458295 3462270 3462292 3462293 3463526 3464379 3467093 3475573 3475933 3477014 3479804 3480217 3480732 3481031 3481221 3481690 3481702 3482018 3482264 3483385 3483587 3484619 3485290 3485548 3485549 3485550 3486617 3486852 3487034 3487055 3487266 
007378	BYC127	0162977	11	3397709 3415852 3416640 3417042 3418120 3442335 3444536 3450068 3453262 3458988 3460820 3461962 3462235 3463882 3464985 3467384 3467452 3467983 3480935 3480939 3481813 3483085 3484816 3486187 3487621 3576422 
002433	PK243	0697660	10	3355412 3424594 3431651 3432796 3438020 3458122 
003539	EHI	3443571	10	3354609 3358228 3374470 3374569 3404341 3406406 3412755 3421153 3426654 3435183 3435397 3455220 3458121 3459645 3475445 3487243 
013998	BYC127	0987494	9	3357367 3365419 3411159 3414068 3418106 3418120 3453262 3455093 3462235 
012494	DAL315	0853792	10	3417553 3437978 3455625 3457777 3466011 
