Course	Room	Teacher	Time	Students
007125	14 / 18 / 19	TAYC	0162976	1	1074737 1081112 1093453 1097508 1123611 1141987 1163270 3065426 3065806 3067313 3068612 3073034 3077926 3094479 
007127	11 / 36 / 11	CARP17	0028980	1	0362014 1012362 1019072 1049392 1052099 1057570 1058853 1059804 1068660 1070812 1071318 
011321	10 / 11 / 19	TAYC	0028980	2	0362014 1104323 1137568 1163883 3068911 3071694 3081073 3095290 3096229 3097933 
011838	13 / 16 / 36	TAYG	0031619	1	1162892 3061460 3066114 3067056 3077931 3081988 3086192 3208714 3211727 3216244 3218034 3223468 3329656 
002571	4 / 6 / 119	PK338	0564741	1	0692830 3068633 3086709 3097468 
006863	4 / 5 / 7	PK337	0402773	1	0889130 1092551 1153307 3074091 
008427	18 / 18 / 40	BYC106	0125630	1	0892947 1149928 3078602 3081698 3091176 3150738 3178019 3190134 3204830 3213402 3219719 3264020 3308669 3316819 3330334 3330820 3332425 3332580 
010954	3 / 4 / 17	TH102	3401548	1	3101907 3211393 3257376 
001248	19 / 23 / 19	TH224	0031388	1	0898104 0903788 1058203 1070296 1070620 1072725 1073523 1079503 1080204 1084538 1085421 1095813 1107899 1122236 1126437 1130377 1153036 1162493 3064715 
005263	9 / 11 / 27	EHIII	0493855	1	1089244 1118914 1133642 1136656 1162792 3069040 3079829 3081431 3121199 
006044	12 / 25 / 22	PK328	0207327	1	0901284 0950914 1080806 1096920 1143387 3062828 3064630 3078822 3088390 3088433 3089763 3204893 
001213	8 / 19 / 36	PK243	0031471	1	1081304 1136139 1163179 3064485 3082033 3094738 3099745 3160008 
001845	8 / 11 / 26	PK229	0123161	1	0908849 1143121 3077943 3080546 3092091 3211081 3219428 3323692 
002712	1 / 6 / 31	CARP25	0468281	1	1058068 
001166	19 / 21 / 36	TAYE	0135660	1	0910971 1057174 1060971 1071507 1162384 1163245 3065929 3069758 3070184 3083207 3093246 3095867 3100011 3122857 3126602 3135241 3188793 3209232 3217778 
001862	4 / 13 / 4	PK10	0031557	1	1073230 1160418 1161679 3065779 
006559	1 / 3 / 10	TH251	0031478	1	3071694 
001183	8 / 13 / 38	GOB	0406445	1	1138637 3065568 3088010 3091218 3093100 3094700 3096808 3212787 
001473	5 / 7 / 37	CARP21	0031632	1	1079349 1090632 1133031 1162390 1164777 
004869	1 / 6 / 17	TH111	0053518	1	3209936 
004888	20 / 20 / 43	EHLEC	3092667	1	0940115 1000374 1056297 1059105 1068953 1086904 1093047 1096573 1108799 1131900 1134151 1161791 1163424 3060775 3061759 3062413 3063437 3065289 3073014 3306653 
006059	10 / 22 / 60	PK336	0619470	1	1047770 1058218 1073075 1088892 1096638 1138792 3065016 3065591 3066088 3069893 
007396	22 / 23 / 23	BYC127	0825571	1	0979769 1058154 1070105 1071785 1115206 1136145 1139204 1141766 1161804 3057399 3065488 3065560 3066589 3069352 3078150 3080943 3081234 3082073 3087231 3090325 3093411 3097192 
003572	29 / 43 / 29	EHI	0024092	1	0981248 1010605 1029713 1032290 1049279 1052076 1059663 1068656 1073179 1073672 1076785 1079224 1081394 1083355 1084609 1085466 1085971 1087771 1088535 1092760 1114293 1115327 1119061 1122130 1134634 1135650 1142038 1150110 1150448 
011833	1 / 4 / 10	CARP13	1084371	1	3080118 
011943	4 / 9 / 49	EHII	3393009	1	1161753 1161763 3070887 3084075 
008765	6 / 69 / 6	GOA	0428728	1	0994458 1093772 1095145 1098264 3068181 3068444 
002695	2 / 4 / 31	TAYB	0138190	1	3094422 3213968 
010965	8 / 14 / 45	TH110	0897706	1	0997873 3060791 3064906 3069455 3082688 3090316 3092012 3100385 
004876	4 / 8 / 17	TH104	0032827	1	1071986 3064156 3072620 3100388 
004011	20 / 43 / 20	TAYD	3335907	1	1000704 1045484 1135712 3082370 3090312 3092179 3121966 3149019 3166656 3177063 3210877 3214617 3215769 3239030 3248326 3249531 3254195 3254237 3260308 3261697 
003037	2 / 6 / 29	TAYF	0222805	1	1163125 3067352 
006042	42 / 42 / 64	PK25	0031454	1	1001389 1051891 1075264 1086556 1092958 1109564 1131814 1149469 1150429 1153554 1155813 1162725 1163719 3061686 3064899 3067610 3069894 3071798 3072895 3079774 3079866 3079871 3081951 3085421 3085643 3087527 3088264 3089384 3089555 3090752 3091221 3092408 3092532 3092830 3094802 3095021 3096963 3097592 3100728 3203791 3204306 3216580 
009266	3 / 5 / 20	CARP15	1083868	1	1088236 1097091 1150630 
010942	23 / 24 / 119	PK338	0619470	2	1001389 1058218 1073075 1075264 1086556 1092958 1143387 1149469 1153554 3061686 3064630 3065016 3065591 3066088 3069893 3072895 3079866 3079871 3087527 3088264 3089555 3090752 3096963 
004013	11 / 36 / 11	TAYSEM	0031578	1	1003163 1158585 3084494 3095391 3095417 3105219 3109227 3113753 3114139 3123316 3150160 
011957	1 / 4 / 11	CARP17	1168460	2	3089763 
011992	8 / 8 / 40	BYC106	0694784	2	1003163 1079349 3082941 3093100 3093298 3095599 3096355 3153713 
001851	2 / 6 / 26	PK229	0409956	2	1074737 3095337 
006029	7 / 83 / 7	PK337	0031454	2	1009914 1090070 3081951 3088071 3089580 3092411 3092781 
003560	15 / 17 / 29	EHI	0031359	2	1010605 1017457 1049279 1073672 1085466 1092760 3061460 3064906 3065289 3066711 3073216 3080774 3081927 3152434 3306653 
003500	10 / 13 / 43	EHLEC	3194193	2	1012792 1073316 1109564 3084658 3085407 3218335 3254053 3255502 3312113 3322949 
001768	8 / 12 / 8	RCSEM	0027799	1	1017457 1073316 1079912 1157995 3067585 3078232 3095290 3211396 
002182	6 / 9 / 6	PK354	0428815	1	1017882 1093828 1109276 1112411 3062766 3062860 
002637	4 / 6 / 15	CAN314	3393919	2	1019072 3087533 3094479 3239494 
003447	21 / 24 / 29	EHI	0031359	3	1024854 1059663 1070105 1093772 1135650 1150448 1154715 1157995 1162443 1162792 1163242 3080539 3082941 3103203 3104716 3121199 3122181 3152743 3181938 3216420 3329187 
007920	3 / 3 / 7	BYC100	0031386	1	1024854 1092805 3090029 
011834	7 / 20 / 7	BYC100	0470839	2	1024854 1072694 1076479 1079538 1081304 1097508 1115327 
003424	14 / 19 / 49	EHII	3393009	2	1029713 1059663 1073428 1095145 1119061 1157995 1158383 3064819 3070887 3079829 3086455 3089115 3145695 3305222 
003492	17 / 18 / 17	TH102	1084371	2	1029835 1059404 1068656 1087771 1093453 1129252 3061759 3062512 3064869 3066992 3069352 3099676 3205208 3215249 3215601 3216871 3315789 
001843	4 / 19 / 4	PK10	0056992	2	1032290 1073230 1080980 1091600 
008447	9 / 12 / 10	TH223	0132890	1	1080595 1090521 3062862 3081073 3163183 3173096 3211593 3217439 3304723 
003270	9 / 13 / 36	TAYG	0492451	2	1045484 1076785 3097075 3100468 3123316 3194873 3211393 3217195 3316273 
011528	2 / 4 / 45	TH110	3310251	2	3149019 3217615 
005156	21 / 24 / 27	EHIII	0493855	2	1048446 1080360 1126780 3067793 3073483 3081720 3084782 3098380 3103203 3127044 3169335 3179026 3213840 3217793 3233348 3254195 3292462 3317266 3330926 3331638 3332249 
006525	7 / 8 / 24	PK349	0031573	1	1048446 1129252 3085302 3158474 3210027 3214704 3248179 
008800	6 / 11 / 31	CARP25	0031572	2	3067214 3067313 3077943 3161390 3192657 3212293 
010944	2 / 5 / 36	TAYE	0777265	2	3063558 3215241 
001763	6 / 8 / 8	RCSEM	3393848	2	1154382 1154715 3177284 3204688 3214704 3311452 
002375	1 / 2 / 8	ROSTUD	0125630	2	3094744 
002403	3 / 3 / 8	ROSTUD	1137952	1	1049332 1093758 3151195 
006026	22 / 40 / 22	PK328	0213446	2	1049332 1079503 1080542 1081207 1103971 1135650 1162725 3062860 3078066 3082488 3086192 3098243 3098983 3099257 3104777 3126883 3152623 3152743 3160933 3188882 3191191 3212784 
011847	4 / 7 / 17	TH111	3195964	2	1049392 1052099 1139204 3065806 
002643	4 / 4 / 15	CAN314	0827051	1	1051315 1135687 3057461 3070231 
002562	21 / 23 / 36	PK243	3398516	2	1051891 1079289 1090521 1149928 1163242 3062898 3093319 3114701 3121966 3151195 3166656 3211384 3211593 3212165 3215081 3215635 3218908 3220932 3311550 3322108 3331090 
007049	1 / 7 / 10	TH251	0893542	2	1163270 
001836	60 / 64 / 64	PK25	0898918	2	1051994 1096573 1112411 1162423 1162443 3068251 3081234 3085421 3088047 3088571 3089542 3090325 3091169 3091218 3091221 3091870 3097709 3098317 3126930 3142378 3152667 3177388 3183942 3185122 3185376 3189051 3193996 3194683 3204248 3204279 3205337 3209872 3210000 3210074 3211727 3213217 3214617 3215666 3217313 3232822 3260264 3261847 3262890 3265154 3276024 3304359 3307517 3309190 3315613 3315934 3322149 3322939 3322942 3323189 3323699 3331474 3331578 3331618 3332409 3332410 
002175	2 / 6 / 17	PK278	3393271	1	1051994 1126780 
007087	4 / 7 / 23	BYC127	0031573	2	1088574 3078232 3094575 3103193 
002470	4 / 4 / 19	TH224	0697660	2	1056297 1131900 3066423 3188402 
004872	1 / 4 / 10	CARP13	0348369	2	1086904 
005272	6 / 7 / 29	TAYF	1137952	2	1057174 1072725 3069585 3092091 3094738 3098224 
001864	4 / 5 / 26	PK229	0031557	3	1076479 1087579 1091600 1135712 
006846	7 / 21 / 7	PK337	3402332	3	1057570 1060971 1079289 1090070 1109742 1152580 1162384 
