Course	Room	Teacher	Time	Students
002153	31 / 75 / 31	PK243	0428815	1	0252627 3088571 3191285 3214617 3215876 3218908 3219639 3223468 3223593 3232822 3242147 3243105 3243225 3245522 3247055 3250904 3252673 3261847 3262890 3293645 3309285 3311410 3315613 3315934 3323189 3323644 3323699 3324108 3329668 3329756 3330273 
006847	5 / 23 / 5	PK154	3427120	1	1073230 1155110 3093208 3189051 3194683 
011219	3 / 6 / 13	PK337	1168490	1	0692830 3213412 3416251 
001837	5 / 55 / 5	PK122	0409956	1	0828226 3063119 3095908 3121582 3154498 
004276	17 / 19 / 64	PK338	1165566	1	0854238 1078911 3094479 3153576 3215889 3219719 3221557 3266721 3322722 3330431 3352018 3357061 3374832 3389664 3405873 3406546 3406720 
011306	9 / 11 / 12	EHI	3319825	1	1157995 3082688 3170878 3194888 3305199 3334296 3335406 3344462 3350650 
006862	8 / 10 / 31	PK243	0031347	2	0889130 3074091 3087414 3090029 3094263 3099423 3145694 3190685 
011312	6 / 10 / 34	TAYG	0125630	1	0892947 3061686 3093349 3213402 3322151 3398717 
011962	3 / 6 / 21	GOB	0492451	1	3081988 3410901 3422949 
001249	7 / 17 / 20	TH224	0031388	1	0903788 1072178 3082033 3083207 3083717 3087472 3093246 
009270	13 / 13 / 23	EHLEC	3310251	1	0997873 3105292 3217615 3219029 3305828 3306992 3330203 3357841 3388046 3389259 3396626 3397064 3404942 
012104	13 / 31 / 13	PK337	1167884	2	0997873 3088147 3096963 3155201 3192437 3209872 3219367 3244790 3248326 3248478 3256706 3323493 3333260 
001763	8 / 11 / 11	EHIII	0027799	1	3062958 3087757 3179026 3204279 3217724 3329187 3336686 3345567 
003439	9 / 12 / 21	EHII	1165592	1	1017457 1073076 3076209 3097192 3119630 3336573 3345326 3356546 3408495 
012286	9 / 11 / 12	EHI	1165592	2	1017457 1154382 1154715 1157995 3067585 3085407 3194873 3254879 3329964 
003278	6 / 6 / 20	TH104	0675005	1	1045484 1155813 3072284 3081410 3088969 3090375 
003279	6 / 6 / 21	GOB	0675005	2	1045484 1155813 3072284 3081410 3088969 3090375 
006588	6 / 12 / 19	BYC239	3194739	1	1088574 3079829 3085302 3092151 3093319 3098490 
008429	16 / 34 / 16	TH111	3405054	1	1048446 3079769 3079915 3089769 3094575 3112040 3119048 3145695 3153306 3191876 3217413 3309042 3331776 3331989 3332738 3332980 
011207	6 / 11 / 12	CARP15	0031478	1	3084716 3091889 3094700 3121966 3160933 3329964 
002399	3 / 17 / 3	ROSTUD	3422490	1	1049332 1133589 3066736 
003541	6 / 7 / 29	CARP25	0599596	1	3088052 3092012 3101150 3205208 3211478 3212008 
004885	7 / 10 / 12	CARP13	0672202	1	3095417 3210877 3217444 3221785 3223740 3252851 3311808 
009271	5 / 23 / 5	EH103	0058557	1	1059404 1070105 3067793 3079120 3094263 
