Course	Room	Teacher	Time	Students
004014	11 / 11 / 30	TAYE	3996718	1	3432357 3712913 3793612 3653200 3774943 3667453 3762625 3769494 3931001 3816466 3583596 
012354	8 / 8 / 15	PEMSTD	0492321	2	3432357 3581786 3771823 3799593 3481532 3797855 3910508 3910761 
012355	5 / 5 / 15	PEMSTD	3817289	3	3432357 3771823 3668765 3668895 3910741 
015450	3 / 3 / 15	PEMSTD	1083671	4	3432357 3676165 3560199 
004082	9 / 11 / 28	TAYF	1167978	1	3580095 3559657 3559857 3558800 3576248 3599497 3668775 3668816 3668920 
007127	23 / 23 / 28	TAYF	3198619	2	3460718 3516442 3559624 3559645 3568950 3577795 3581038 3570123 3690445 3581207 3487623 3518231 3560199 3561402 3581995 3483954 3581249 3510878 3796230 3542887 3692609 3463919 3581192 
007381	28 / 40 / 28	BYC127	0031611	3	3462240 3575309 3705083 3725997 3789573 3816336 3796237 3767997 3521461 3525604 3797206 3592680 3788983 3819645 3711406 3821231 3610681 3595163 3661465 3677885 3816104 3818762 3822613 3581786 3690652 3693286 3768356 3581149 
015243	15 / 15 / 28	BYC127	0031631	4	3462240 3552259 3577806 3581085 3596492 3694434 3574866 3694433 3556617 3574137 3558838 3693219 3668969 3797650 3797806 
002174	10 / 10 / 46	PK179	3926209	5	3471450 3505157 3580269 3521265 3561074 3581996 3559302 3580251 3574543 3650578 
001765	12 / 12 / 13	EHIII	3927849	5	3474374 3547282 3693565 3699593 3819309 3462019 3581389 3823228 3668801 3797777 3797780 3910677 
003572	31 / 31 / 31	EHLEC	0024092	6	3474374 3483036 3484746 3502893 3524341 3544254 3547282 3559900 3560687 3575769 3581171 3581870 3699536 3818686 3560511 3540714 3561001 3462019 3551641 3480734 3549052 3561318 3581846 3471190 3578177 3581596 3473086 3576230 3580407 3483546 3578488 
005197	18 / 18 / 22	DAL1	1020104	6	3480728 3581247 3591591 3668538 3559903 3560649 3492423 3577054 3579579 3691228 3857764 3914822 3819542 3581981 3668986 3669019 3797808 3797817 
009362	19 / 19 / 27	DAL300	0031619	7	3480728 3560858 3581827 3476927 3816463 3691140 3818676 3818746 3579181 3789136 3816970 3823113 3475959 3816993 3797826 3910470 3910583 3910599 3910628 
014551	16 / 16 / 28	TAYF	0492451	8	3480728 3580796 3667821 3693253 3693565 3816463 3487623 3693224 3694039 3817682 3822535 3695784 3558963 3668858 3797808 3910656 
002568	17 / 17 / 19	PK337	1168490	7	3480867 3576013 3581171 3581952 3650277 3560373 3470393 3695024 3651499 3821393 3503382 3581227 3693902 3559591 3645471 3668914 3669044 
011963	11 / 11 / 13	PK126	0409956	8	3480867 3497993 3529298 3581085 3652276 3581609 3651816 3481894 3574137 3560487 3669028 
013712	10 / 10 / 28	BYC127	0851717	9	3480867 3524963 3559657 3531305 3581228 3525604 3503587 3574137 3822613 3479311 
006026	49 / 49 / 75	PK349	0213446	9	3481391 3493748 3512896 3529298 3544254 3561430 3574967 3580671 3581038 3581870 3582182 3652569 3668195 3712888 3818675 3581274 3516634 3797206 3578714 3560167 3560199 3577187 3610671 3816549 3668130 3816104 3576230 3630915 3904965 3839352 3845742 3902905 3814107 3826470 3851735 3930296 3930967 3561511 3668775 3668790 3668833 3668846 3668882 3668923 3668952 3669029 3797587 3910584 3910630 
004877	11 / 11 / 22	CARP25	0031373	10	3481944 3508682 3575908 3580671 3581907 3576753 3579949 3482101 3619255 3691694 3575969 
004888	5 / 6 / 22	CARP25	0032827	11	3481944 3581080 3581469 3579949 3692294 
001770	12 / 12 / 13	EHIII	3688148	10	3483036 3484746 3568950 3581870 3615055 3557742 3561074 3665045 3549052 3796974 3472140 3668974 
001185	10 / 13 / 22	DAL2	0123161	11	3483511 3502893 3817177 3771747 3651605 3820774 3577485 3796007 3576354 3668886 
