Course	Room	Teacher	Time	Students
007887	1 / 3 / 13	RCSEM	0470839	1	0171491 
008479	17 / 23 / 30	DAL119	0031619	1	0700408 3331179 3340797 3350812 3352040 3362442 3390102 3395942 3397334 3404732 3416750 3418117 3420837 3429733 3435922 3439564 3456994 
003275	5 / 7 / 18	TAYD	0695890	1	0750570 3440023 3455043 3457979 3463859 
003416	11 / 15 / 23	EHI	3443571	1	3418264 3427674 3436212 3437962 3442991 3451551 3456677 3458121 3467093 3479054 3485642 
003572	39 / 39 / 61	TH110	0897399	1	0825970 3218706 3223454 3250498 3312777 3314570 3316620 3329409 3337037 3339567 3340683 3340716 3342814 3352054 3353145 3354609 3358228 3358378 3396036 3396206 3397856 3402583 3404204 3404341 3404364 3404976 3412261 3412755 3413146 3414395 3414467 3414657 3416073 3417042 3417273 3417284 3417338 3449263 3459109 
013632	8 / 14 / 23	EHI	3443571	2	0825970 3412381 3412755 3425219 3426658 3435397 3442335 3457932 
008763	26 / 54 / 26	DAL2	0428728	1	1086489 3429810 3430706 3431939 3441004 3448314 3450546 3451168 3455227 3455625 3458136 3458957 3460338 3461197 3462416 3462639 3464279 3464638 3465036 3465050 3466962 3468749 3469615 3471745 3475745 3475941 
004359	4 / 10 / 4	BYC100	0847593	1	1089147 3412866 3418058 3441306 
003560	3 / 6 / 49	CARP21	0031359	1	3375685 3418441 3463879 
007380	23 / 26 / 31	BYC127	0987494	1	3093424 3094516 3337781 3343615 3357367 3388485 3396377 3405393 3415619 3417819 3429894 3432027 3432077 3434539 3440116 3442335 3449400 3453262 3454115 3455294 3460820 3474216 3483560 
009342	8 / 14 / 23	BYC239	0031522	1	3341358 3365419 3389574 3409210 3414068 3416997 3433788 3433929 
012895	5 / 13 / 40	TAYF	0428011	1	3250244 3344151 3395299 3411254 3411258 
008485	1 / 8 / 23	TAYG	0031553	1	3397012 
008488	6 / 8 / 30	DAL119	0031553	2	3094516 3331179 3381424 3390102 3396206 3404732 
013712	3 / 5 / 26	DAL2	3474098	2	3357367 3381824 3398117 
007125	8 / 16 / 8	DAL10	0162976	1	3099420 3339061 3351895 3374479 3402910 3404473 3406073 3416658 
007127	8 / 26 / 8	DAL10	0162976	2	3099420 3198918 3250803 3255727 3330264 3330355 3339061 3341253 
009304	17 / 21 / 29	TH111	1137952	1	3103190 3252368 3330264 3342762 3344218 3350298 3355412 3367107 3395624 3397992 3402266 3411005 3412381 3413574 3417314 3437701 3462936 
013625	4 / 11 / 42	TH104	0029475	1	3352904 3353511 3389022 3404386 
013633	5 / 9 / 23	CARP25	3555173	1	3255727 3411159 3464985 3481562 3486844 
013646	17 / 21 / 23	DAL25	3481299	1	3198918 3227014 3250803 3377851 3405604 3411136 3414124 3417000 3422964 3431828 3435628 3454210 3455297 3458949 3460073 3463143 3463919 
002464	3 / 5 / 14	CARP15	3208421	1	3414016 3415217 3431226 
002472	14 / 19 / 14	CARP15	3208421	2	3146209 3248623 3261815 3330298 3337390 3338762 3358960 3366138 3396492 3398070 3405829 3411546 3412835 3414016 
003441	12 / 23 / 12	EHIII	0897706	1	3146209 3364639 3412881 3413582 3415852 3417512 3422414 3423839 3432243 3437781 3438999 3443092 
004283	6 / 13 / 11	PK300	1165566	1	3406196 3416374 3452529 3454433 3456645 3576558 
006038	8 / 18 / 8	PK328	0031454	1	3359026 3418908 3429199 3432798 3437591 3440175 3440409 3443453 
006042	24 / 27 / 27	PK336	0554585	1	3212483 3281059 3331071 3341634 3404179 3405422 3412100 3412644 3413193 3413923 3414201 3417717 3420437 3425755 3426719 3430383 3433829 3433849 3436260 3436311 3437778 3439670 3461469 3463587 
009283	12 / 16 / 26	TAYE	0854975	1	3331186 3337246 3339029 3396461 3397442 3401311 3406042 3406295 3418216 3441406 3442432 3458469 
010851	9 / 17 / 59	PK349	3470402	1	3366745 3413598 3417055 3418079 3431629 3437141 3438287 3457932 3461936 
003464	11 / 20 / 39	EHLEC	0599596	1	3328955 3356374 3381424 3399606 3426858 3437252 3441894 3456820 3457808 3457935 3464027 
011321	2 / 10 / 23	DAL212A	0028980	1	3344264 3426717 
011531	2 / 4 / 25	TH224	3475527	1	3404642 3481813 
012731	10 / 14 / 10	CARP13	0032827	1	3221756 3404243 3413022 3417166 3425219 3426666 3429566 3433251 3433539 3436227 
013781	9 / 12 / 9	DAL212E	3557107	1	3319863 3402556 3432796 3446670 3455151 3460737 3462297 3462851 3480150 
001546	9 / 16 / 9	PEMSTD	0031756	1	3221877 3330906 3438472 3441310 3463022 3463071 3464272 3469560 3479712 
007076	9 / 13 / 9	TH121	0031568	1	3350670 3405695 3412997 3413441 3416896 3426654 3438442 3439624 3463353 
001764	5 / 9 / 15	EHII	1061058	1	3413771 3443516 3460586 3462246 3466014 
012730	9 / 11 / 61	TH110	3554810	2	3223454 3227669 3329409 3396036 3397012 3404341 3404386 3422414 3436514 
006059	6 / 8 / 8	PK328	0554585	2	3224158 3236337 3358756 3359188 3413598 3418079 
007877	8 / 13 / 10	RCCON	0031386	1	3224158 3438455 3450069 3463199 3476085 3481102 3481202 3486838 
008810	2 / 8 / 11	BYC106	3571449	1	3431133 3437341 
008824	5 / 10 / 9	CARP17	0031572	1	3226945 3358756 3412874 3416998 3417088 
013643	4 / 6 / 29	TH111	3470325	2	3416375 3436710 3438287 3462270 
006565	5 / 8 / 10	TH223	0031399	1	3231046 3340533 3418094 3422146 3439409 
006587	2 / 8 / 21	TAYC	0031478	1	3384120 3417359 
002562	37 / 37 / 67	PK278	1168490	1	3236337 3274299 3360165 3372100 3412725 3423676 3424594 3429761 3430978 3431303 3432344 3434210 3437511 3439402 3439528 3444811 3452445 3453467 3455220 3455808 3458037 3462417 3462606 3463439 3464954 3465442 3479382 3480166 3480401 3483084 3483587 3484202 3484894 3485305 3485361 3486852 3576542 
006041	6 / 13 / 93	PK338	0213446	1	3359188 3411646 3425150 3455046 3460399 3482019 
002413	7 / 15 / 7	ROSTUD	1051497	1	3248623 3338762 3405427 3405829 3429602 3438100 3438878 
012338	1 / 3 / 11	PK259	3448653	1	3396492 
001767	11 / 12 / 13	RCSEM	3474008	2	3249123 3342984 3358768 3382662 3426717 3431133 3431828 3439206 3453467 3456210 3487261 
009335	0 / 3 / 23	TAYG	0031522	2	
001213	17 / 19 / 38	PK25	0031471	1	3249454 3322886 3340287 3340838 3341874 3358345 3380465 3396892 3397066 3398117 3405619 3413283 3417355 3424520 3430944 3431535 3431740 
001248	11 / 22 / 11	PK259	0031471	2	3249454 3340838 3351574 3351809 3358345 3364639 3380465 3393147 3396313 3396422 3396892 
008420	8 / 30 / 8	DVR	0125630	1	3249725 3339315 3347767 3389674 3415407 3417002 3417791 3421604 
008500	6 / 23 / 28	DAL300	0132890	1	3390220 3395937 3396837 3397807 3405144 3414298 
011045	2 / 7 / 49	CARP21	3213249	2	3249725 3485327 
001453	1 / 2 / 22	TAYSEM	3555417	1	3250074 
001473	10 / 10 / 42	TH104	3555417	2	3250074 3250084 3250395 3251757 3255465 3344941 3358339 3366745 3397586 3417553 
002872	2 / 4 / 26	TAYE	1084458	2	3254734 3458037 
001433	3 / 6 / 23	CARP25	0031632	2	3340449 3441177 3455625 
001442	5 / 10 / 9	CARP17	3098022	2	3413283 3432398 3436216 3454433 3459980 
010872	5 / 5 / 14	CARP15	3098022	3	3250084 3251757 3255465 3432398 3463524 
001847	5 / 11 / 27	PK229	3483424	1	3250227 3396312 3415849 3433760 3439558 
006519	3 / 5 / 10	TH223	0031478	2	3250227 3418145 3425239 
010871	3 / 8 / 62	PK100	0168763	1	3352269 3411186 3462292 
002951	6 / 7 / 18	TAYD	3421211	2	3250244 3330906 3380697 3415858 3417001 3459730 
005734	2 / 5 / 15	TAYB	3556752	1	3429732 3435397 
011986	7 / 7 / 27	TH102	0004955	1	3250395 3417370 3425239 3455148 3461020 3481075 3483965 
003533	11 / 15 / 12	EHIII	0897706	2	3312777 3314570 3337037 3342814 3358228 3363977 3404364 3417284 3424318 3426654 3429832 
011035	26 / 30 / 39	EHLEC	3452853	2	3250498 3316620 3343615 3417908 3428042 3429733 3430944 3434210 3438113 3438206 3441273 3442188 3445680 3455908 3456313 3458972 3461020 3461975 3462606 3474620 3475298 3476418 3482018 3483557 3559218 3576398 
003277	3 / 4 / 18	TAYD	0675005	3	3251781 3329449 3342762 
005156	10 / 28 / 10	DAL6	0493855	1	3251781 3352660 3414811 3417073 3418145 3424318 3428820 3429524 3437365 3441413 
005290	4 / 6 / 21	DAL1	3555100	1	3339814 3426658 3438471 3454625 
004383	1 / 4 / 4	BYC100	0989327	2	3453663 
005216	7 / 10 / 21	TAYC	0493856	2	3252368 3415870 3429810 3440024 3455046 3463939 3486782 
011862	1 / 2 / 23	DAL25	3555097	2	3415801 
002175	3 / 10 / 38	PK180	0168378	1	3253100 3382205 3440036 
006026	27 / 39 / 27	PK336	0431634	2	3254408 3330300 3354445 3364124 3375410 3389676 3395581 3405451 3411154 3411531 3413771 3414467 3423970 3430196 3438878 3439409 3441406 3456053 3459508 3460569 3462416 3466364 3467384 3468504 3476930 3479085 3480939 
013644	1 / 1 / 5	TH251	3470325	1	3254734 
004288	2 / 4 / 13	PK200	0031577	1	3255465 3436158 
002428	4 / 9 / 7	ROSTUD	3452082	2	3367107 3417075 3424594 3463525 
001890	2 / 5 / 10	PK128	3312777	1	3340292 3405145 
001897	2 / 2 / 27	PK229	3448653	2	3274299 3405145 
006044	8 / 24 / 8	PK328	0431634	3	3281059 3358756 3359188 3405422 3411108 3412644 3413923 3415827 
001547	4 / 9 / 9	PEMSTD	1054236	2	3440454 3459635 3487090 3576536 
002702	0 / 1 / 23	DAL212A	0031578	2	
005157	19 / 21 / 27	TH102	3555100	2	3311775 3366307 3395624 3397992 3404642 3424363 3429524 3435734 3437589 3438471 3441838 3442237 3453218 3460488 3461826 3475941 3480069 3485053 3486632 
005179	7 / 11 / 22	TAYSEM	3461286	2	3340683 3344218 3355412 3365419 3411005 3414298 3429706 
001769	9 / 10 / 15	EHII	3099830	2	3315530 3375685 3431257 3433663 3450546 3455915 3458452 3463327 3487243 
002568	10 / 11 / 67	PK278	1168490	2	3319602 3364991 3379786 3397334 3416398 3417055 3432301 3435931 3436260 3459888 
006846	8 / 48 / 8	PK337	1167884	1	3319602 3331180 3375120 3375389 3375544 3382662 3389676 3397565 
004394	3 / 5 / 23	EHI	0989327	3	3319863 3344218 3425679 
004807	15 / 19 / 25	TH224	3092667	2	3319863 3412866 3414657 3433760 3455151 3457327 3463729 3464638 3464848 3480382 3481354 3484334 3484361 3486623 3576393 
002382	1 / 1 / 10	CARP13	3555173	2	3322585 
004036	10 / 12 / 29	TH111	3442425	3	3322585 3417359 3423723 3437962 3441406 3442237 3453467 3454439 3463353 3463593 
012884	4 / 6 / 42	TH104	1167922	3	3406073 3411005 3442432 3483929 
001151	38 / 49 / 38	PK25	0031388	2	3322886 3405619 3417172 3418606 3429761 3430131 3431672 3435187 3438254 3439588 3439912 3441016 3451331 3451496 3452964 3457195 3459505 3460073 3462297 3462514 3462647 3463453 3463776 3464306 3466011 3476908 3478343 3480264 3480668 3481520 3481798 3483965 3483996 3484216 3484243 3484272 3484324 3484845 
001158	10 / 14 / 40	TAYF	1020104	2	3337246 3341079 3363735 3405153 3413255 3415849 3417003 3431740 3461498 3467040 
013648	0 / 4 / 4	SW3	0605187	1	
008470	3 / 5 / 31	BYC127	0695890	2	3440175 3455341 3483155 
002469	1 / 6 / 28	DAL300	1051497	2	3431226 
002675	4 / 6 / 10	RCCON	0468281	2	3344264 3354609 3436158 3439670 
004292	0 / 2 / 11	PK300	3092832	2	
004299	2 / 4 / 13	PK200	1165566	2	3369591 3416232 
010968	2 / 2 / 9	DAL212E	3555097	3	3330906 3342969 
