Class Times	10
Rooms	5
1	144
2	74
3	459
4	975
5	267
Classes	20
Teachers	10
1	5
2	8
3	2
4	2
5	5
6	7
7	8
8	9
9	9
10	1
11	4
12	1
13	4
14	7
15	6
16	6
17	10
18	10
19	3
20	3
Class Times	10
Rooms	5
1	555
2	23
3	772
4	71
5	986
Classes	20
Teachers	10
1	3
2	8
3	2
4	8
5	6
6	7
7	9
8	5
9	1
10	7
11	2
12	10
13	9
14	6
15	5
16	1
17	3
18	10
19	4
20	4
Class Times	10
Rooms	5
1	15
2	157
3	935
4	866
5	301
Classes	20
Teachers	10
1	2
2	10
3	9
4	5
5	8
6	8
7	6
8	9
9	5
10	2
11	4
12	1
13	6
14	4
15	3
16	1
17	3
18	10
19	7
20	7
Class Times	10
Rooms	5
1	485
2	366
3	235
4	48
5	98
Classes	20
Teachers	10
1	4
2	1
3	3
4	6
5	9
6	9
7	8
8	5
9	5
10	4
11	10
12	8
13	7
14	1
15	10
16	2
17	7
18	2
19	6
20	3
Class Times	10
Rooms	5
1	987
2	913
3	462
4	433
5	955
Classes	20
Teachers	10
1	1
2	7
3	3
4	10
5	6
6	2
7	3
8	2
9	1
10	10
11	5
12	6
13	9
14	8
15	8
16	4
17	9
18	5
19	7
20	4
Class Times	10
Rooms	5
1	942
2	199
3	213
4	350
5	508
Classes	20
Teachers	10
1	9
2	9
3	5
4	2
5	4
6	8
7	8
8	3
9	2
10	3
11	7
12	1
13	1
14	7
15	10
16	10
17	4
18	6
19	5
20	6
Class Times	10
Rooms	5
1	687
2	29
3	261
4	675
5	993
Classes	20
Teachers	10
1	3
2	5
3	9
4	2
5	8
6	10
7	10
8	7
9	6
10	5
11	4
12	3
13	7
14	6
15	4
16	8
17	1
18	9
19	1
20	2
Class Times	10
Rooms	5
1	250
2	915
3	905
4	56
5	642
Classes	20
Teachers	10
1	5
2	2
3	3
4	5
5	7
6	10
7	1
8	7
9	1
10	10
11	3
12	6
13	9
14	9
15	4
16	4
17	2
18	6
19	8
20	8
Class Times	10
Rooms	5
1	357
2	811
3	323
4	880
5	769
Classes	20
Teachers	10
1	6
2	3
3	3
4	9
5	10
6	1
7	10
8	4
9	2
10	5
11	9
12	5
13	6
14	2
15	7
16	4
17	1
18	8
19	8
20	7
Class Times	10
Rooms	5
1	73
2	290
3	566
4	313
5	114
Classes	20
Teachers	10
1	1
2	10
3	4
4	9
5	7
6	10
7	2
8	8
9	8
10	6
11	5
12	9
13	3
14	3
15	1
16	7
17	6
18	4
19	5
20	2
Class Times	10
Rooms	5
1	707
2	899
3	909
4	321
5	864
Classes	20
Teachers	10
1	5
2	7
3	9
4	8
5	6
6	6
7	2
8	9
9	5
10	2
11	10
12	1
13	1
14	8
15	7
16	3
17	10
18	3
19	4
20	4
Class Times	10
Rooms	5
1	587
2	347
3	932
4	812
5	961
Classes	20
Teachers	10
1	5
2	9
3	4
4	3
5	9
6	5
7	1
8	1
9	2
10	3
11	8
12	4
13	2
14	6
15	7
16	6
17	7
18	10
19	10
20	8
Class Times	10
Rooms	5
1	446
2	426
3	247
4	645
5	207
Classes	20
Teachers	10
1	3
2	2
3	6
4	2
5	4
6	4
7	9
8	1
9	3
10	5
11	5
12	7
13	7
14	8
15	9
16	8
17	1
18	10
19	6
20	10
Class Times	10
Rooms	5
1	557
2	779
3	178
4	601
5	652
Classes	20
Teachers	10
1	1
2	2
3	2
4	10
5	10
6	5
7	9
8	9
9	1
10	3
11	5
12	6
13	8
14	4
15	3
16	6
17	8
18	4
19	7
20	7
