Students	50
1	5 18 16 1
2	14 9 13 18
3	5 19 1 17
4	6 13 14 8
5	17 14 1 19
6	19 14 6 8
7	4 6 13 10
8	11 9 2 4
9	1 2 6 20
10	15 12 19 5
11	13 19 9 11
12	14 12 9 6
13	14 20 18 19
14	19 3 10 12
15	1 20 8 9
16	1 18 2 11
17	2 16 12 13
18	2 19 16 9
19	11 15 20 19
20	7 17 19 15
21	3 6 18 8
22	17 14 19 13
23	14 17 7 1
24	11 20 5 8
25	9 8 10 12
26	16 17 5 19
27	12 10 15 2
28	13 20 4 8
29	8 16 10 1
30	20 8 11 16
31	7 20 17 11
32	16 12 2 14
33	8 17 13 7
34	7 11 10 8
35	3 2 20 8
36	17 14 18 16
37	20 16 7 10
38	9 5 6 8
39	3 13 15 1
40	17 14 13 6
41	13 16 7 5
42	2 13 10 15
43	5 13 6 15
44	14 4 18 7
45	5 9 14 3
46	1 17 9 16
47	4 15 3 18
48	1 15 10 6
49	3 2 15 8
50	7 13 16 8
Students	50
1	14 7 19 17
2	6 19 16 17
3	16 10 9 12
4	15 17 9 2
5	14 7 17 10
6	15 7 10 14
7	17 9 20 2
8	3 7 1 5
9	3 2 17 1
10	9 20 14 18
11	8 18 6 7
12	3 10 13 2
13	5 13 17 19
14	1 18 10 7
15	7 19 18 9
16	10 4 6 3
17	12 3 6 4
18	7 9 19 11
19	3 17 10 19
20	15 1 5 17
21	17 4 2 6
22	20 14 9 18
23	15 7 9 20
24	14 20 16 17
25	2 5 20 19
26	14 17 13 3
27	14 16 19 18
28	3 4 11 20
29	7 3 8 2
30	18 8 20 10
31	10 18 6 7
32	15 2 4 9
33	7 12 17 11
34	12 6 8 11
35	10 17 19 20
36	14 10 17 4
37	20 19 10 3
38	3 16 18 19
39	7 2 1 19
40	15 3 19 18
41	1 3 12 4
42	17 18 14 7
43	2 11 4 12
44	2 9 1 11
45	6 20 10 8
46	10 9 5 4
47	2 3 16 1
48	14 6 20 8
49	6 16 9 19
50	6 15 17 20
Students	50
1	2 11 12 4
2	15 18 19 14
3	14 1 16 7
4	1 5 17 2
5	9 20 14 5
6	12 1 4 15
7	18 16 6 13
8	1 12 6 19
9	18 9 13 16
10	18 14 10 3
11	10 6 8 19
