Class Times	10
Rooms	5
1	558
2	770
3	631
4	712
5	221
Classes	20
Teachers	10
1	5
2	4
3	9
4	9
5	5
6	6
7	8
8	1
9	8
10	1
11	7
12	6
13	2
14	7
15	2
16	10
17	4
18	3
19	10
20	3
Class Times	10
Rooms	5
1	728
2	478
3	944
4	611
5	877
Classes	20
Teachers	10
1	10
2	2
3	3
4	7
5	4
6	9
7	5
8	6
9	3
10	8
11	5
12	7
13	1
14	8
15	1
16	2
17	9
18	6
19	10
20	4
Class Times	10
Rooms	5
1	456
2	630
3	54
4	518
5	29
Classes	20
Teachers	10
1	9
2	2
3	9
4	5
5	8
6	4
7	3
8	10
9	8
10	7
11	2
12	5
13	4
14	6
15	10
16	1
17	6
18	3
19	7
20	1
Class Times	10
Rooms	5
1	324
2	848
3	965
4	877
5	644
Classes	20
Teachers	10
1	1
2	8
3	5
4	5
5	3
6	10
7	4
8	9
9	7
10	10
11	2
12	9
13	3
14	2
15	4
16	8
17	7
18	6
19	6
20	1
Class Times	10
Rooms	5
1	264
2	554
3	757
4	86
5	839
Classes	20
Teachers	10
1	9
2	2
3	2
4	9
5	6
6	4
7	4
8	10
9	8
10	3
11	3
12	5
13	10
14	1
15	8
16	6
17	1
18	7
19	5
20	7
Class Times	10
Rooms	5
1	503
2	754
3	450
4	909
5	72
Classes	20
Teachers	10
1	9
2	5
3	4
4	3
5	1
6	6
7	1
8	4
9	8
10	7
11	2
12	9
13	6
14	8
15	2
16	3
17	10
18	7
19	10
20	5
Class Times	10
Rooms	5
1	381
2	963
3	590
4	60
5	275
Classes	20
Teachers	10
1	8
2	1
3	7
4	7
5	8
6	9
7	3
8	5
9	5
10	2
11	6
12	6
13	1
14	2
15	4
16	3
17	4
18	10
19	10
20	9
Class Times	10
Rooms	5
1	841
2	932
3	221
4	770
5	394
Classes	20
Teachers	10
1	5
2	5
3	2
4	2
5	4
6	7
7	3
8	4
9	6
10	7
11	8
12	9
13	6
14	10
15	10
16	9
17	1
18	1
19	8
20	3
Class Times	10
Rooms	5
1	768
2	503
3	444
4	998
5	68
Classes	20
Teachers	10
1	10
2	5
3	9
4	5
5	8
6	6
7	2
8	9
9	7
10	1
11	1
12	8
13	6
14	4
15	7
16	10
17	3
18	3
19	4
20	2
Class Times	10
Rooms	5
1	39
2	328
3	333
4	156
5	369
Classes	20
Teachers	10
1	5
2	9
3	1
4	1
5	7
6	3
7	2
8	9
9	10
10	10
11	8
12	2
13	3
14	6
15	5
16	7
17	8
18	6
19	4
20	4
Class Times	10
Rooms	5
1	232
2	526
3	428
4	926
5	94
Classes	20
Teachers	10
1	10
2	4
3	6
4	3
5	9
6	2
7	3
8	7
9	1
10	2
11	7
12	9
13	8
14	4
15	1
16	6
17	8
18	10
19	5
20	5
Class Times	10
Rooms	5
1	735
2	586
3	429
4	284
5	314
Classes	20
Teachers	10
1	5
2	9
3	6
4	1
5	3
6	8
7	3
8	5
9	10
10	4
11	6
12	10
13	9
14	8
15	4
16	2
17	7
18	2
19	1
20	7
Class Times	10
Rooms	5
1	616
2	753
3	62
4	210
5	191
Classes	20
Teachers	10
1	7
2	7
3	10
4	10
5	4
6	4
7	5
8	5
9	3
10	3
11	1
12	9
13	6
14	9
15	2
16	2
17	8
18	8
19	1
20	6
Class Times	10
Rooms	5
1	188
2	258
3	848
4	79
5	928
Classes	20
Teachers	10
1	5
2	5
3	4
4	2
5	2
6	7
7	9
8	9
9	8
10	7
11	10
12	1
13	10
14	1
15	6
16	4
17	6
18	8
19	3
20	3
