Students	50
1	5 4 7 10
2	20 11 4 14
3	3 1 9 5
4	7 18 4 5
5	15 3 5 11
6	7 16 14 18
7	7 4 10 18
8	20 1 2 11
9	10 2 20 18
10	1 3 5 4
11	5 18 1 13
12	18 7 1 6
13	14 20 7 3
14	1 7 10 16
15	19 3 1 6
16	19 15 9 14
17	18 16 19 3
18	14 1 18 9
19	9 14 2 20
20	4 15 7 10
21	8 11 14 9
22	20 7 17 12
23	13 17 2 16
24	18 1 3 19
25	2 19 18 1
26	19 18 15 14
27	8 9 18 5
28	16 8 18 5
29	10 17 6 20
30	14 1 11 4
31	9 18 20 13
32	3 12 4 5
33	19 2 6 3
34	16 17 11 1
35	13 3 12 19
36	20 16 3 10
37	19 1 10 12
38	13 4 5 8
39	12 18 11 8
40	5 7 2 13
41	2 9 6 20
42	14 11 10 1
43	18 8 15 3
44	14 1 15 2
45	10 12 1 16
46	2 8 17 14
47	13 1 14 12
48	9 11 1 7
49	17 3 1 15
50	2 11 15 17
Students	50
1	9 13 6 12
2	19 13 17 1
3	5 12 13 16
4	20 10 16 15
5	17 12 2 1
6	11 5 13 17
7	11 1 6 16
8	6 14 16 20
9	15 2 11 1
10	12 17 5 14
11	19 10 17 9
12	4 13 19 6
13	15 9 18 13
14	8 16 3 15
15	3 12 16 1
16	5 17 3 19
17	3 7 14 17
18	1 20 16 2
19	13 16 17 18
20	19 20 9 13
21	4 1 13 9
22	6 7 15 9
23	12 19 3 11
24	7 5 20 8
25	5 11 19 13
26	9 17 14 13
27	6 13 7 9
28	16 6 4 8
29	15 11 7 12
30	9 19 10 17
31	2 4 18 9
32	4 1 14 20
33	12 13 10 3
34	20 16 5 9
35	15 13 9 1
36	15 1 17 8
37	7 18 1 11
38	6 3 1 11
39	12 17 19 1
40	6 3 12 13
41	17 10 13 15
42	14 18 11 8
43	3 10 15 14
44	7 13 1 14
45	2 3 5 6
46	2 5 4 11
47	18 2 6 19
48	10 20 3 2
49	3 19 20 16
50	18 1 10 20
