Students	50
1	15 19 13 8
2	16 1 19 5
3	15 10 4 13
4	1 4 14 19
5	12 8 2 18
6	1 2 7 9
7	13 20 19 8
8	2 7 8 20
9	20 15 5 6
10	3 10 15 12
11	19 13 18 16
12	15 11 3 13
13	13 1 14 9
14	17 14 9 10
15	15 16 11 10
16	7 6 3 8
17	20 17 2 6
18	16 3 10 2
19	14 3 2 9
20	6 7 17 18
21	3 15 4 14
22	2 8 16 5
23	7 6 16 4
24	7 8 4 20
25	5 13 11 14
26	19 9 4 11
27	6 2 16 13
28	7 9 8 6
29	9 11 18 16
30	16 13 14 4
31	17 20 3 6
32	3 10 15 1
33	1 15 9 7
34	5 14 19 18
35	6 8 11 17
36	20 18 6 7
37	13 7 14 3
38	12 14 2 15
39	14 16 10 8
40	11 4 13 12
41	16 19 7 12
42	4 7 8 15
43	13 19 1 10
44	18 5 15 6
45	15 7 19 3
46	5 17 1 20
47	1 8 17 15
48	7 3 10 2
49	4 11 16 15
50	18 5 1 10
Students	50
1	17 5 4 15
2	20 6 1 16
3	10 9 3 8
4	19 18 9 6
5	13 1 2 3
6	12 7 15 17
7	12 19 16 4
8	2 19 1 12
9	18 2 17 15
10	14 7 5 8
11	4 7 9 12
12	14 7 3 20
13	4 8 1 3
14	18 19 6 1
15	10 19 14 3
16	20 1 5 2
17	13 8 12 15
18	20 15 2 5
19	1 6 7 10
20	4 9 15 17
21	8 5 1 4
22	5 16 15 13
23	10 17 8 9
24	7 13 15 16
25	6 18 2 19
26	14 7 16 8
27	1 16 4 17
28	7 20 6 16
29	11 13 15 8
30	7 19 13 4
31	9 3 4 20
32	17 5 9 13
33	10 1 19 4
34	11 20 9 17
35	10 1 13 8
36	19 12 8 13
37	11 5 20 16
38	8 15 7 12
39	16 7 14 11
40	15 16 6 12
41	12 5 7 13
42	18 2 13 19
43	2 12 10 20
44	13 11 10 8
45	18 8 11 1
46	9 18 3 15
47	3 18 1 6
48	15 14 11 6
49	5 8 10 3
50	16 10 17 12
