Students	1000
1	84 174 52 4
2	169 17 127 64
3	183 10 102 164
4	50 88 95 91
5	57 44 151 136
6	219 232 192 26
7	144 161 116 153
8	225 74 219 177
9	250 169 42 238
10	206 17 19 117
11	228 127 39 206
12	197 103 221 211
13	40 167 107 178
14	7 210 176 211
15	35 175 172 104
16	206 22 198 88
17	170 67 196 53
18	135 155 82 52
19	139 37 135 11
20	143 105 89 243
21	241 136 162 172
22	104 57 228 85
23	228 83 245 237
24	230 3 237 135
25	212 89 220 231
26	42 122 152 25
27	77 136 197 147
28	233 184 205 174
29	119 208 27 232
30	222 150 147 250
31	212 229 104 57
32	51 49 12 225
33	42 201 211 18
34	239 61 9 140
35	201 161 27 22
36	63 249 239 105
37	162 197 141 124
38	133 139 188 98
39	80 56 192 246
40	174 7 20 49
41	65 108 27 180
42	56 98 24 233
43	207 147 143 129
44	84 97 10 205
45	248 105 21 200
46	163 139 44 60
47	184 105 156 61
48	107 159 226 11
49	117 69 32 109
50	197 218 138 105
51	15 30 119 162
52	118 202 132 60
53	152 52 214 71
54	73 216 104 8
55	199 217 123 154
56	32 8 187 5
57	167 84 113 47
58	106 30 81 226
59	118 31 98 247
60	240 185 67 172
61	74 86 111 185
62	44 147 123 112
63	160 5 235 110
64	21 14 205 51
65	161 151 8 41
66	90 124 2 221
67	176 34 249 15
68	10 69 216 197
69	55 223 207 159
70	126 249 83 48
71	214 237 107 2
72	201 68 156 242
73	40 170 143 220
74	49 34 54 35
75	171 49 173 106
76	169 118 171 99
77	186 158 91 246
78	174 182 46 96
79	184 109 88 235
80	200 240 182 121
81	156 26 232 120
82	166 93 32 126
83	121 70 67 84
84	103 137 245 71
85	54 204 163 191
86	50 27 216 217
87	108 31 65 26
88	10 217 96 45
89	63 34 111 86
90	152 77 178 160
91	78 86 109 4
92	54 223 164 75
93	110 131 150 137
94	128 226 102 85
95	156 73 125 247
96	121 87 169 177
97	183 39 59 165
98	66 5 221 196
99	242 126 184 192
100	192 246 229 195
101	166 187 2 155
102	204 148 205 78
103	223 10 123 62
104	79 167 205 96
105	177 16 41 185
106	100 142 230 143
107	60 202 75 129
108	205 182 89 163
109	169 178 27 30
110	195 182 80 100
111	59 74 18 211
112	118 7 39 147
113	144 34 16 158
114	215 74 166 105
115	181 30 228 62
116	247 182 237 184
117	113 235 138 182
118	237 202 158 117
119	87 53 117 95
120	225 175 62 154
121	29 232 165 114
122	240 233 11 3
123	151 162 246 204
124	154 248 107 192
125	213 138 104 85
126	74 59 203 18
127	4 102 85 11
