Students	1000
1	97 68 20 87
2	47 58 80 93
3	38 25 90 91
4	78 89 60 2
5	27 48 18 49
6	92 16 70 94
7	93 35 1 92
8	7 10 35 99
9	93 91 57 51
10	32 45 21 27
11	56 49 98 39
12	59 10 24 18
13	41 66 75 9
14	69 10 79 12
15	77 92 25 85
16	18 57 9 39
17	63 23 43 41
18	72 6 22 18
19	43 72 17 53
20	22 59 41 6
21	36 30 80 71
22	93 43 77 38
23	95 2 60 81
24	62 41 47 15
25	73 62 95 7
26	3 51 12 89
27	65 56 17 26
28	10 33 8 76
29	68 1 47 33
30	12 87 78 29
31	3 75 55 11
32	97 1 68 99
33	86 33 78 10
34	7 27 48 67
35	41 10 47 85
36	87 96 67 23
37	74 97 86 22
38	33 67 86 5
39	66 29 86 36
40	98 53 48 86
41	52 90 47 12
42	79 37 65 33
43	18 53 88 84
44	100 48 41 27
45	73 99 18 98
46	66 41 36 47
47	41 81 99 42
48	81 69 89 38
49	63 18 32 99
50	82 85 58 63
51	3 13 14 62
52	2 50 66 7
53	16 87 27 19
54	4 92 77 95
55	47 41 18 71
56	79 67 39 84
57	62 59 79 13
58	54 95 48 80
59	70 55 32 27
60	20 5 11 9
61	95 56 41 68
62	99 100 25 73
63	31 84 76 45
64	11 100 82 92
65	61 70 92 90
66	72 75 95 41
67	34 45 67 44
68	93 29 90 6
69	46 34 50 82
70	29 31 55 98
71	90 93 26 88
72	69 19 77 16
73	93 58 15 91
74	81 48 40 32
75	66 54 98 94
76	71 47 6 32
77	81 51 69 45
78	35 39 46 16
79	80 1 2 37
80	5 52 47 14
81	94 78 38 48
82	40 65 4 88
83	26 55 38 4
84	47 40 73 84
85	58 31 93 44
86	9 100 66 92
87	29 18 68 44
88	73 66 56 50
89	71 43 14 18
90	77 88 50 14
91	51 12 54 25
92	58 79 84 90
93	78 56 77 98
94	90 51 96 94
95	19 40 79 84
96	19 46 41 90
97	85 30 17 2
98	27 67 97 3
99	20 14 23 66
100	22 61 89 25
101	10 19 16 76
102	25 1 22 28
103	91 93 89 71
104	89 97 9 15
105	69 33 72 65
106	94 31 64 58
107	4 93 5 75
108	98 78 34 80
109	17 47 63 71
110	56 18 59 14
111	45 29 30 31
112	28 80 74 4
113	66 1 14 13
114	5 78 84 27
115	78 5 81 15
116	83 94 50 48
117	85 27 56 62
118	15 78 50 72
119	46 80 61 45
120	51 40 65 84
121	80 29 33 15
122	20 16 26 32
123	25 30 56 11
124	97 61 37 31
125	19 57 88 92
126	26 59 60 42
127	70 33 59 69
128	57 75 31 15
129	41 61 65 32
130	34 94 56 18
131	43 72 53 80
132	77 84 11 83
133	58 20 11 15
134	53 24 5 41
135	82 92 36 23
136	97 44 18 11
137	63 90 73 89
138	10 69 56 92
139	7 24 19 61
140	17 80 65 32
141	19 9 10 26
142	98 9 40 75
143	40 100 36 13
144	89 61 12 16
145	13 37 61 75
146	95 32 75 24
147	20 91 76 48
148	24 67 99 15
149	33 99 36 52
150	37 74 57 95
151	41 31 56 25
152	78 94 75 84
153	53 12 95 36
154	20 5 24 6
155	13 31 91 64
156	2 53 14 19
157	24 30 17 86
158	13 57 14 21
159	27 1 86 4
160	25 53 82 72
