Class Times	10
Rooms	10
1	727
2	172
3	888
4	169
5	782
6	789
7	887
8	40
9	139
10	473
Classes	100
Teachers	50
1	38
2	18
3	15
4	50
5	34
6	47
7	36
8	20
9	28
10	25
11	17
12	41
13	39
14	44
15	26
16	17
17	43
18	44
19	29
20	46
21	41
22	39
23	20
24	23
25	27
26	4
27	11
28	38
29	14
30	37
31	50
32	21
33	14
34	42
35	25
36	45
37	27
38	13
39	37
40	9
41	36
42	18
43	6
44	40
45	32
46	34
47	43
48	5
49	45
50	4
51	48
52	10
53	28
54	24
55	33
56	30
57	11
58	3
59	5
60	6
61	48
62	21
63	24
64	42
65	31
66	32
67	46
68	33
69	10
70	16
71	3
72	19
73	15
74	31
75	7
76	22
77	7
78	8
79	13
80	8
81	35
82	12
83	40
84	29
85	9
86	47
87	49
88	2
89	1
90	23
91	35
92	19
93	1
94	49
95	16
96	22
97	12
98	2
99	30
100	26
Class Times	10
Rooms	10
1	68
2	800
3	828
4	714
5	897
6	560
7	147
8	904
9	754
10	54
Classes	100
Teachers	50
1	27
2	20
3	38
4	45
5	35
6	41
7	46
8	14
9	16
10	27
11	22
12	34
13	34
14	36
15	9
16	17
17	14
18	6
19	15
20	20
21	9
22	2
23	2
24	43
25	44
26	47
27	19
28	22
29	42
30	44
31	23
32	43
33	16
34	47
35	19
36	24
37	45
38	28
39	39
40	5
41	50
42	8
43	50
44	7
45	42
46	25
47	30
48	12
49	31
50	26
51	26
52	11
53	10
54	31
55	13
56	41
57	33
58	37
59	18
60	21
61	36
62	15
63	7
64	1
65	24
66	11
67	37
68	23
69	3
70	49
71	28
72	39
73	46
74	5
75	30
76	4
77	33
78	10
79	8
80	48
81	12
82	1
83	21
84	48
85	40
86	32
87	35
88	13
89	18
90	40
91	49
92	25
93	3
94	32
95	38
96	4
97	6
98	17
99	29
100	29
Class Times	10
Rooms	10
1	80
2	176
3	821
4	139
5	291
6	627
7	107
8	73
9	544
10	487
Classes	100
Teachers	50
1	31
2	30
3	40
4	14
5	16
6	25
7	44
8	4
9	43
10	20
11	14
12	25
13	2
14	3
15	33
16	8
17	29
18	32
19	34
20	30
21	3
22	27
23	2
24	38
25	26
26	32
27	47
28	39
29	50
30	33
31	24
32	26
33	49
34	8
35	41
36	27
37	35
38	12
39	45
40	7
41	29
42	23
43	39
44	24
45	7
46	35
47	34
48	1
49	31
50	38
51	44
52	10
53	45
54	6
55	5
56	11
57	10
58	22
59	20
60	1
61	4
62	19
63	15
64	48
65	50
66	11
67	22
68	18
69	6
70	9
71	19
72	17
73	40
74	23
75	47
76	18
77	28
78	49
79	17
80	48
81	9
82	13
83	5
84	12
85	13
86	28
87	37
88	46
89	46
90	36
91	43
92	15
93	36
94	41
95	21
96	16
97	42
98	42
99	37
100	21
