Class Times	10
Rooms	5
1	293
2	531
3	386
4	668
5	614
Classes	20
Teachers	10
1	8
2	10
3	6
4	2
5	10
6	7
7	7
8	8
9	4
10	9
11	5
12	4
13	9
14	2
15	5
16	6
17	1
18	1
19	3
20	3
Class Times	10
Rooms	5
1	390
2	826
3	695
4	999
5	770
Classes	20
Teachers	10
1	4
2	10
3	5
4	5
5	6
6	8
7	6
8	10
9	7
10	3
11	8
12	7
13	3
14	9
15	2
16	9
17	4
18	2
19	1
20	1
Class Times	10
Rooms	5
1	229
2	977
3	955
4	104
5	402
Classes	20
Teachers	10
1	1
2	3
3	7
4	6
5	10
6	6
7	10
8	4
9	8
10	1
11	8
12	3
13	2
14	9
15	5
16	4
17	2
18	9
19	5
20	7
Class Times	10
Rooms	5
1	360
2	988
3	335
4	796
5	28
Classes	20
Teachers	10
1	6
2	9
3	1
4	5
5	9
6	4
7	6
8	5
9	2
10	1
11	8
12	4
13	7
14	8
15	10
16	2
17	3
18	10
19	3
20	7
Class Times	10
Rooms	5
1	460
2	369
3	626
4	515
5	810
Classes	20
Teachers	10
1	1
2	3
3	8
4	7
5	9
6	2
7	9
8	4
9	5
10	3
11	5
12	8
13	2
14	1
15	7
16	4
17	6
18	10
19	10
20	6
Class Times	10
Rooms	5
1	826
2	239
3	147
4	820
5	634
Classes	20
Teachers	10
1	1
2	2
3	6
4	2
5	6
6	4
7	8
8	4
9	5
10	8
11	5
12	9
13	7
14	1
15	10
16	10
17	7
18	3
19	3
20	9
Class Times	10
Rooms	5
1	293
2	753
3	992
4	82
5	417
Classes	20
Teachers	10
1	4
2	10
3	7
4	4
5	9
6	1
7	3
8	7
9	2
10	10
11	6
12	3
13	8
14	5
15	5
16	2
17	8
18	9
19	1
20	6
Class Times	10
Rooms	5
1	943
2	744
3	720
4	294
5	285
Classes	20
Teachers	10
1	4
2	2
3	4
4	9
5	2
6	10
7	7
8	7
9	9
10	8
11	8
12	10
13	1
14	5
15	5
16	3
17	1
18	6
19	3
20	6
Class Times	10
Rooms	5
1	470
2	292
3	922
4	96
5	404
Classes	20
Teachers	10
1	6
2	2
3	10
4	9
5	2
6	3
7	5
8	3
9	4
10	6
11	5
12	7
13	10
14	4
15	1
16	1
17	8
18	8
19	7
20	9
Class Times	10
Rooms	5
1	721
2	75
3	853
4	667
5	708
Classes	20
Teachers	10
1	6
2	2
3	4
4	6
5	7
6	5
7	8
8	8
9	10
10	2
11	5
12	9
13	3
14	7
15	9
16	1
17	1
18	3
19	4
20	10
Class Times	10
Rooms	5
1	481
2	328
3	688
4	756
5	168
Classes	20
Teachers	10
1	7
2	9
3	1
4	2
5	1
6	2
7	5
8	9
9	10
10	8
11	4
12	5
13	10
14	4
15	6
16	3
17	3
18	7
19	6
20	8
Class Times	10
Rooms	5
1	323
2	90
3	483
4	538
5	871
Classes	20
Teachers	10
1	1
2	10
3	9
4	3
5	2
6	2
7	6
8	10
9	4
10	1
11	5
12	7
13	6
14	7
15	8
16	4
17	8
18	9
19	3
20	5
Class Times	10
Rooms	5
1	370
2	719
3	829
4	595
5	716
Classes	20
Teachers	10
1	8
2	9
3	1
4	1
5	7
6	3
7	2
8	8
9	10
10	2
11	3
12	6
13	4
14	9
15	6
16	7
17	4
18	10
19	5
20	5
Class Times	10
Rooms	5
1	549
2	170
3	923
4	174
5	917
Classes	20
Teachers	10
1	6
2	9
3	6
4	7
5	4
6	10
7	3
8	5
9	2
10	7
11	10
12	1
13	2
14	9
15	8
16	3
17	4
18	5
19	1
20	8
