Students	5000
1	16 20 11 1
2	4 6 9 2
3	7 11 1 17
4	13 1 20 19
5	12 5 14 4
6	2 10 9 15
7	1 5 17 9
8	16 7 19 13
9	18 5 3 8
10	20 16 5 8
11	20 9 10 19
12	10 8 6 12
13	8 18 2 19
14	14 15 11 19
15	7 18 6 3
16	8 18 12 13
17	8 5 10 18
18	3 13 9 4
19	14 13 2 10
20	18 15 9 7
21	1 6 16 12
22	11 18 9 5
23	7 4 2 20
24	15 4 18 12
25	5 14 13 3
26	20 18 14 15
27	6 7 4 18
28	2 12 18 19
29	15 7 16 3
30	2 6 1 20
31	12 19 5 9
32	18 8 20 16
33	16 9 15 3
34	18 4 16 3
35	9 19 18 8
36	11 3 17 14
37	15 1 14 10
38	20 19 3 7
39	19 18 11 3
40	14 13 10 4
41	4 7 12 6
42	12 15 2 3
43	13 10 5 6
44	17 20 18 19
45	5 11 12 7
46	15 18 3 6
47	6 20 3 8
48	20 11 12 14
49	3 18 17 5
50	16 1 2 7
51	15 18 13 20
52	2 7 20 1
53	11 13 15 5
54	11 8 3 10
55	16 20 9 3
56	2 9 10 6
57	12 8 1 10
58	7 17 8 18
59	1 19 16 9
60	5 6 16 7
61	8 13 16 9
62	10 2 16 14
63	14 7 9 17
64	4 18 8 12
65	18 3 11 5
66	18 12 13 4
67	4 11 17 5
68	5 20 9 6
69	2 4 19 18
70	12 3 10 20
71	6 5 15 3
72	19 20 12 11
73	20 4 7 19
74	12 3 11 7
75	19 12 4 5
76	4 20 13 15
77	4 5 7 19
78	8 17 9 1
79	2 14 8 19
80	14 19 6 2
81	16 8 15 14
82	12 20 17 5
83	8 17 20 15
84	11 17 16 13
85	9 2 19 15
86	12 18 8 10
87	4 1 16 11
88	15 14 6 2
89	10 11 4 9
90	20 13 17 16
91	10 2 20 14
92	8 20 7 15
93	3 11 2 20
94	6 4 20 8
95	1 19 3 11
96	3 6 11 10
97	14 7 8 19
98	8 3 15 2
99	15 9 5 12
100	17 2 11 14
101	14 6 17 13
102	14 2 9 13
103	13 18 14 7
104	12 20 5 16
105	17 6 10 18
106	18 14 20 4
107	3 7 5 10
108	9 10 2 19
109	8 9 13 16
110	9 1 5 7
111	11 5 2 14
112	8 9 17 13
113	2 3 1 16
114	20 3 7 14
115	16 10 11 9
116	1 18 3 12
117	9 16 4 6
118	6 4 20 17
119	13 7 5 19
120	16 13 12 3
121	4 15 16 12
122	14 8 17 6
123	18 5 14 2
124	6 8 5 1
125	20 8 10 19
126	1 14 5 20
127	11 10 3 7
128	18 6 12 8
129	2 14 8 6
130	12 9 1 11
131	16 1 6 18
132	18 19 6 12
133	19 5 18 7
134	11 4 8 17
135	6 20 8 7
136	8 6 17 7
137	13 9 20 3
138	4 14 9 15
139	19 13 11 12
140	16 1 19 4
141	10 4 15 8
142	5 6 20 18
143	14 6 12 7
144	5 6 4 3
145	16 9 20 5
146	20 3 15 1
147	2 10 11 5
148	18 17 8 19
149	14 1 12 15
150	16 15 17 20
151	18 8 9 5
152	18 20 1 19
153	5 4 6 18
154	14 16 4 6
155	11 3 9 8
156	1 12 2 15
157	12 14 1 5
158	9 18 16 2
159	3 1 7 5
160	9 2 14 4
161	19 18 15 12
162	6 5 1 12
163	6 4 18 7
164	9 16 7 20
165	4 15 18 14
166	20 7 18 5
167	6 16 17 11
168	5 13 12 14
169	9 5 17 7
170	10 6 7 9
171	9 15 18 19
172	7 1 16 13
173	4 17 15 19
174	11 8 15 6
175	8 6 11 9
176	2 14 15 13
177	14 3 8 20
178	9 4 3 14
179	1 19 16 10
180	4 7 16 6
181	4 13 12 6
182	13 3 16 20
183	11 7 18 6
184	16 13 1 3
185	17 20 3 7
186	4 15 12 19
187	7 5 20 14
188	11 14 4 6
189	12 4 7 1
190	4 17 1 2
191	18 5 13 9
192	12 1 9 19
193	13 19 18 8
194	9 8 11 3
195	16 19 2 10
196	11 17 1 12
197	19 9 13 3
198	18 13 8 11
199	12 6 2 18
200	10 12 20 1
201	6 7 16 10
202	2 6 3 15
203	18 8 7 19
204	14 20 1 12
205	13 10 18 1
206	3 14 9 5
207	12 14 9 13
208	3 2 18 10
209	10 4 9 5
210	16 1 18 2
211	10 19 14 13
212	12 11 4 19
213	12 19 11 8
214	16 7 5 19
215	12 18 13 17
216	19 13 17 16
217	13 4 19 17
218	13 20 8 15
219	15 9 5 14
220	7 9 12 10
221	18 6 11 1
222	3 16 1 9
223	19 4 9 2
224	17 8 15 2
225	18 13 5 12
226	18 14 17 13
227	15 2 7 19
228	2 19 9 5
229	12 19 18 11
230	3 18 10 11
231	3 16 13 5
232	16 9 2 7
233	5 16 10 9
234	1 3 12 13
235	3 7 19 6
236	17 16 18 6
237	14 17 19 3
238	13 3 9 20
239	2 15 14 17
240	17 4 14 8
241	8 5 2 9
242	8 2 1 12
243	13 19 5 3
244	20 7 10 6
245	14 6 4 2
246	11 1 3 2
247	13 7 1 6
248	19 10 6 8
249	2 3 20 15
250	15 12 6 10
251	3 1 18 12
252	7 20 11 17
253	16 13 3 15
254	7 15 10 1
255	5 19 2 16
256	6 15 12 10
257	16 9 18 3
258	6 17 5 20
259	5 12 18 10
260	13 15 9 5
261	8 7 3 20
262	14 17 20 10
263	3 10 4 18
264	5 3 7 4
265	15 5 16 1
266	9 11 20 17
267	3 14 1 17
268	11 13 6 4
269	7 13 3 5
270	17 13 6 5
271	8 4 11 14
272	8 5 6 4
273	2 5 11 4
274	4 10 6 17
275	9 7 10 6
276	9 19 13 8
277	6 20 9 17
278	6 3 17 11
279	6 18 8 14
280	3 16 13 5
281	6 8 3 7
282	17 3 13 14
283	1 3 8 10
284	20 5 9 11
285	11 6 10 17
286	7 19 11 17
287	4 5 7 10
288	19 11 3 8
289	13 12 11 3
290	4 1 18 16
291	17 2 9 15
292	12 14 1 6
293	18 17 11 12
294	9 14 7 8
295	17 7 3 9
296	14 12 7 1
297	19 8 11 16
298	2 1 8 15
299	1 19 16 11
300	18 15 2 1
301	3 2 12 1
302	15 16 3 4
303	14 12 4 16
304	13 11 16 14
305	9 13 16 15
306	1 2 16 6
307	16 2 12 11
308	6 11 3 5
309	4 14 11 8
310	16 15 8 19
311	11 1 15 5
