Students	5000
1	10 7 8 2
2	7 9 2 10
3	5 20 3 19
4	7 8 1 18
5	12 15 1 19
6	12 1 4 10
7	10 7 13 19
8	17 13 20 2
9	17 18 6 13
10	13 2 11 17
11	2 5 19 7
12	8 3 7 16
13	12 5 4 2
14	20 12 15 11
15	11 1 16 2
16	7 14 12 11
17	1 7 9 15
18	16 17 3 2
19	9 15 12 8
20	8 20 13 10
21	2 12 15 7
22	3 12 20 10
23	6 19 4 13
24	7 16 17 6
25	15 18 14 8
26	15 11 10 6
27	9 6 12 14
28	16 20 4 17
29	11 3 15 19
30	7 9 13 19
31	15 11 18 3
32	11 16 18 20
33	9 19 3 2
34	10 15 9 6
35	6 12 15 10
36	2 6 1 9
37	8 13 15 11
38	3 4 10 6
39	5 3 16 17
40	20 5 1 9
41	14 9 13 4
42	11 9 1 17
43	1 11 18 15
44	20 14 2 1
45	16 19 11 17
46	4 9 15 12
47	18 12 5 17
48	4 1 7 13
49	20 6 3 10
50	6 14 12 18
51	2 13 5 14
52	7 6 11 4
53	13 18 20 12
54	10 13 6 17
55	9 13 1 11
56	7 18 19 13
57	17 6 4 19
58	11 15 20 10
59	12 20 7 10
60	17 9 19 16
61	5 10 3 6
62	16 18 19 6
63	14 10 18 11
64	16 11 6 20
65	19 16 2 4
66	3 9 8 12
67	18 5 7 16
68	3 16 6 5
69	7 18 17 5
70	8 9 7 4
71	18 14 11 9
72	5 19 1 9
73	9 13 5 17
74	15 18 7 13
75	14 16 5 13
76	12 6 14 19
77	12 10 18 7
78	12 16 10 20
79	3 20 14 19
80	8 10 16 14
81	14 11 18 4
82	16 8 10 15
83	10 7 6 2
84	14 2 12 6
85	18 6 9 19
86	13 6 20 11
87	17 4 7 2
88	12 17 2 9
89	5 20 11 19
90	12 10 1 19
91	8 16 18 11
92	15 8 16 6
93	9 19 12 10
94	17 12 2 20
95	9 6 14 15
96	6 20 12 19
97	9 4 1 19
98	10 15 2 14
99	2 9 19 14
100	11 3 13 9
101	16 3 5 6
102	1 12 13 6
103	1 18 9 6
104	17 5 13 8
105	15 17 8 20
106	14 7 1 10
107	3 11 20 2
108	4 7 17 11
109	2 20 16 6
110	1 4 3 16
111	3 16 6 20
112	7 9 14 1
113	15 2 19 3
114	13 8 19 5
115	16 7 9 6
116	9 6 2 13
117	11 10 2 12
118	18 16 11 19
119	6 16 1 10
120	9 13 20 2
121	11 12 18 15
122	8 6 10 18
123	15 11 5 6
124	4 5 2 9
125	3 1 8 19
126	16 15 12 1
127	13 7 19 17
128	5 10 13 18
129	2 9 13 19
130	18 1 7 11
131	8 19 12 3
132	13 5 4 7
133	14 16 13 15
134	19 1 18 9
135	6 4 13 11
136	5 9 11 6
137	18 15 12 14
138	12 14 10 1
139	8 2 11 17
140	3 1 12 16
141	10 19 13 16
142	8 7 3 12
143	7 6 3 2
144	5 7 12 4
145	5 12 17 10
146	1 2 7 14
147	2 18 14 6
148	9 12 3 8
149	16 8 11 20
150	4 19 10 16
151	6 1 10 14
152	1 13 6 7
153	2 9 1 12
154	13 15 16 17
155	7 14 16 8
156	12 10 8 2
157	19 7 16 8
158	2 3 15 8
159	5 12 18 10
160	8 7 5 12
161	7 13 15 4
162	20 12 13 11
163	9 16 4 2
164	10 19 3 13
165	19 5 9 2
166	6 9 8 20
167	13 17 3 19
168	15 6 10 8
169	5 1 9 13
170	13 10 16 15
171	4 19 1 12
172	11 16 17 7
173	4 20 5 6
174	1 6 8 2
175	11 2 20 16
176	2 19 17 4
177	4 16 10 13
178	16 18 2 15
179	8 9 4 6
180	11 18 13 20
181	11 1 7 18
182	20 5 19 6
183	12 9 11 3
184	13 5 16 10
185	17 3 6 4
186	8 7 1 9
187	12 14 17 8
188	4 13 17 15
189	10 3 18 12
190	12 5 4 15
191	6 18 3 7
192	13 14 16 1
193	10 20 12 11
194	2 19 15 9
195	2 11 17 8
196	8 12 15 13
197	19 11 8 10
198	19 5 10 17
199	7 3 2 1
200	16 20 3 17
201	4 10 7 2
202	9 12 19 6
203	2 15 12 17
204	10 1 14 7
205	14 19 4 1
206	19 12 4 5
207	3 14 16 15
208	1 7 3 13
209	19 18 8 20
210	14 12 10 6
211	9 4 6 16
212	2 14 4 5
213	20 1 4 3
214	1 17 2 9
215	18 11 13 17
216	11 10 18 6
217	13 1 9 19
218	1 17 11 13
219	1 18 15 6
220	5 10 19 16
221	10 2 4 18
222	15 5 18 7
223	15 4 17 1
224	18 6 1 4
225	20 9 8 7
226	15 17 11 8
227	5 4 9 13
228	18 1 4 12
229	6 18 11 8
230	9 13 3 2
231	19 15 3 14
232	10 9 6 13
233	7 2 17 19
234	6 3 4 5
235	2 18 19 17
236	5 17 8 11
237	14 13 7 9
238	19 10 4 18
239	4 10 8 18
240	17 7 14 12
241	4 6 13 1
242	17 2 1 15
243	19 17 16 3
244	8 4 16 19
245	3 16 9 6
246	15 14 10 3
247	6 16 10 13
248	3 9 5 4
249	3 15 12 1
250	15 19 5 9
251	19 14 18 1
252	6 14 19 16
253	14 13 17 1
254	12 14 8 1
255	13 18 2 7
256	15 3 1 6
257	11 2 13 17
258	14 5 2 9
259	19 14 5 4
260	20 9 14 5
261	16 11 4 14
262	8 9 12 16
263	18 19 13 5
264	17 7 9 5
