Class Times	10
Rooms	5
1	808
2	312
3	728
4	239
5	103
Classes	20
Teachers	10
1	4
2	6
3	6
4	8
5	1
6	7
7	10
8	10
9	4
10	5
11	1
12	3
13	8
14	2
15	3
16	5
17	9
18	2
19	7
20	9
Class Times	10
Rooms	5
1	543
2	888
3	607
4	263
5	142
Classes	20
Teachers	10
1	2
2	9
3	1
4	7
5	5
6	9
7	7
8	4
9	6
10	5
11	3
12	4
13	1
14	6
15	3
16	8
17	10
18	10
19	2
20	8
Class Times	10
Rooms	5
1	860
2	661
3	672
4	654
5	56
Classes	20
Teachers	10
1	4
2	6
3	10
4	8
5	5
6	5
7	4
8	6
9	1
10	2
11	1
12	3
13	3
14	9
15	7
16	2
17	10
18	9
19	8
20	7
Class Times	10
Rooms	5
1	538
2	697
3	673
4	488
5	369
Classes	20
Teachers	10
1	10
2	9
3	2
4	5
5	1
6	9
7	3
8	5
9	6
10	10
11	3
12	6
13	4
14	2
15	1
16	4
17	7
18	8
19	8
20	7
Class Times	10
Rooms	5
1	627
2	288
3	117
4	907
5	285
Classes	20
Teachers	10
1	4
2	8
3	5
4	4
5	1
6	7
7	6
8	3
9	3
10	8
11	1
12	5
13	10
14	2
15	2
16	6
17	9
18	10
19	9
20	7
Class Times	10
Rooms	5
1	719
2	540
3	631
4	435
5	778
Classes	20
Teachers	10
1	1
2	10
3	2
4	1
5	2
6	6
7	8
8	6
9	4
10	4
11	8
12	9
13	9
14	3
15	10
16	3
17	7
18	5
19	7
20	5
Class Times	10
Rooms	5
1	985
2	611
3	325
4	990
5	793
Classes	20
Teachers	10
1	7
2	10
3	5
4	7
5	8
6	8
7	10
8	5
9	9
10	3
11	4
12	4
13	9
14	6
15	6
16	1
17	2
18	2
19	3
20	1
Class Times	10
Rooms	5
1	258
2	655
3	129
4	848
5	433
Classes	20
Teachers	10
1	5
2	3
3	7
4	8
5	1
6	2
7	3
8	7
9	8
10	2
11	6
12	4
13	10
14	10
15	6
16	5
17	9
18	4
19	1
20	9
Class Times	10
Rooms	5
1	979
2	393
3	238
4	608
5	549
Classes	20
Teachers	10
1	6
2	7
3	7
4	4
5	2
6	9
7	6
8	5
9	4
10	1
11	10
12	1
13	3
14	9
15	2
16	8
17	10
18	5
19	8
20	3
Class Times	10
Rooms	5
1	912
2	238
3	194
4	394
5	10
Classes	20
Teachers	10
1	6
2	2
3	2
4	1
5	6
6	3
7	8
8	1
9	10
10	5
11	4
12	7
13	7
14	4
15	10
16	3
17	8
18	9
19	5
20	9
Class Times	10
Rooms	5
1	232
2	740
3	350
4	660
5	592
Classes	20
Teachers	10
1	8
2	6
3	3
4	1
5	5
6	6
7	5
8	8
9	1
10	4
11	9
12	3
13	2
14	7
15	7
16	4
17	9
18	2
19	10
20	10
Class Times	10
Rooms	5
1	450
2	343
3	169
4	814
5	618
Classes	20
Teachers	10
1	7
2	1
3	7
4	6
5	3
6	2
7	6
8	10
9	5
10	10
11	9
12	2
13	1
14	5
15	4
16	3
17	4
18	8
19	9
20	8
Class Times	10
Rooms	5
1	748
2	698
3	522
4	92
5	160
Classes	20
Teachers	10
1	6
2	2
3	2
4	10
5	8
6	6
7	3
8	1
9	8
10	3
11	10
12	4
13	4
14	5
15	5
16	7
17	9
18	1
19	7
20	9
Class Times	10
Rooms	5
1	630
2	971
3	176
4	216
5	24
Classes	20
Teachers	10
1	6
2	2
3	6
4	3
5	4
6	10
7	4
8	1
9	9
10	7
11	9
12	5
13	7
14	2
15	8
16	5
17	10
18	8
19	3
20	1
