Students	250
1	8 1 9 14
2	15 2 12 8
3	16 9 11 7
4	14 6 11 18
5	5 20 16 15
6	17 10 19 11
7	18 9 11 15
8	14 18 4 10
9	14 16 8 3
10	1 9 20 7
11	1 17 14 11
12	18 19 4 3
13	20 8 7 4
14	18 10 12 19
15	14 2 10 9
16	5 16 10 14
17	9 18 3 6
18	4 2 8 3
19	4 16 3 20
20	8 2 13 10
21	8 6 11 12
22	13 5 15 10
23	18 10 9 12
24	2 3 17 6
25	19 3 13 6
26	3 6 16 18
27	5 16 7 6
28	5 6 2 9
29	7 4 13 12
30	9 19 16 2
31	5 19 9 14
32	8 10 17 11
33	13 7 3 9
34	16 9 13 4
35	19 20 10 2
36	7 1 11 6
37	15 4 14 19
38	8 1 5 14
39	11 14 5 6
40	9 16 12 19
41	17 18 16 6
42	18 11 4 10
43	8 13 3 19
44	6 12 3 8
45	4 8 11 2
46	9 2 12 17
47	19 16 5 12
48	17 9 2 5
49	2 1 8 16
50	12 10 19 7
51	8 4 14 6
52	10 12 4 16
53	18 6 5 2
54	3 17 16 2
55	4 9 2 3
56	10 4 2 8
57	20 17 7 10
58	12 14 11 2
59	9 13 10 3
60	12 3 5 18
61	11 1 5 4
62	17 6 20 5
63	10 14 16 4
64	18 6 8 14
65	4 18 3 14
66	18 7 17 16
67	17 14 5 12
68	4 8 12 16
69	14 18 10 6
70	10 18 20 6
71	13 9 14 16
72	12 9 4 7
73	17 14 11 16
74	2 17 10 14
75	9 10 3 13
76	20 12 16 6
77	3 1 15 13
78	3 4 20 7
79	2 15 1 3
80	20 10 15 14
81	5 1 17 3
82	17 7 9 20
83	5 10 4 13
84	12 3 11 1
85	17 3 2 9
86	11 13 2 18
87	1 3 18 16
88	20 12 13 16
89	8 4 7 5
90	15 9 18 13
91	6 20 8 7
92	10 3 9 17
93	4 13 19 20
94	15 17 20 1
95	16 9 3 5
96	10 19 14 17
97	16 10 2 19
98	16 5 9 14
99	18 10 3 6
100	11 1 18 8
101	20 19 11 9
102	7 12 8 15
103	17 16 11 20
104	13 2 20 12
105	15 9 20 3
106	3 1 8 5
107	17 14 18 2
108	1 17 12 11
109	5 2 15 6
110	16 20 6 17
111	10 14 20 8
112	11 18 8 13
113	4 20 2 14
114	10 16 17 1
115	3 19 9 4
116	10 2 12 5
117	2 12 6 1
118	20 16 15 3
119	10 8 15 9
120	13 10 9 11
121	1 15 9 4
122	6 12 10 15
123	9 19 5 8
124	9 7 13 16
125	9 7 8 14
126	2 5 19 17
127	6 11 5 7
128	5 17 1 14
129	9 3 1 13
130	15 16 17 18
131	11 18 12 17
132	12 7 1 11
133	5 13 15 2
134	17 4 3 9
135	6 8 3 7
136	16 6 12 17
137	9 14 15 6
138	18 20 5 2
139	2 4 12 1
140	1 12 9 3
141	7 17 20 9
142	19 1 4 7
143	20 9 1 17
144	10 13 5 1
145	2 17 5 4
146	19 6 5 16
147	18 6 15 11
148	2 20 11 17
149	19 2 10 1
150	14 10 19 11
151	16 10 17 12
152	16 8 6 9
153	9 12 17 10
154	16 2 20 6
155	15 17 7 6
156	19 17 13 18
157	2 14 7 5
158	6 1 16 13
159	7 2 8 4
160	17 8 20 19
161	16 9 11 8
162	14 13 11 17
163	2 5 14 11
164	2 9 7 11
165	12 9 13 17
166	1 18 19 3
167	13 8 11 9
168	9 8 18 1
169	18 10 6 8
170	18 19 13 9
171	20 8 6 18
172	20 16 6 15
173	5 20 12 1
174	6 18 8 5
175	1 2 14 5
176	13 12 15 3
177	7 6 3 10
178	4 13 3 9
179	12 4 2 17
180	17 14 15 12
181	12 14 19 18
182	15 4 1 17
183	2 11 5 19
184	15 3 11 1
185	20 17 16 12
186	3 6 15 2
187	7 6 18 4
188	8 7 6 19
189	11 18 8 9
190	2 17 8 16
191	4 2 12 7
192	6 16 20 1
193	3 9 1 5
194	20 11 17 15
195	4 17 10 15
196	6 14 13 7
197	4 9 5 3
198	4 19 14 8
199	2 18 8 11
200	2 7 17 14
201	18 19 9 16
202	2 5 16 13
203	18 11 5 10
204	17 10 1 3
205	1 3 13 16
206	19 16 18 8
207	2 10 16 15
208	3 5 6 18
209	3 13 7 18
210	7 16 13 4
211	6 9 13 12
212	15 18 2 11
213	2 1 17 16
214	15 10 9 17
215	13 4 3 15
216	20 10 6 2
217	2 8 13 18
218	13 15 4 20
219	2 16 10 15
220	8 10 14 3
221	19 1 7 5
222	6 8 17 3
223	16 17 18 13
224	8 6 7 20
225	7 3 16 5
226	20 16 7 10
227	13 1 3 10
228	20 13 10 7
229	5 16 9 10
230	9 10 7 14
231	6 12 16 18
232	15 1 17 10
233	12 5 9 19
234	9 1 7 10
235	18 3 20 13
236	14 1 18 13
237	2 17 7 11
238	12 6 15 2
239	8 16 14 9
240	19 1 20 15
241	15 5 13 12
242	6 10 11 13
243	16 5 6 1
244	8 9 19 10
245	20 18 7 9
246	13 19 7 12
247	9 13 2 15
248	4 2 1 8
249	19 3 7 12
250	7 13 3 8
Students	250
1	6 4 17 7
2	13 10 15 5
3	15 2 18 6
4	19 3 18 15
5	10 5 1 18
6	4 8 15 7
7	16 1 17 4
8	8 16 10 9
9	1 4 19 6
10	7 9 15 10
11	15 10 18 13
12	5 13 3 4
13	9 3 20 19
14	12 7 11 19
15	17 3 8 10
16	1 18 11 10
17	2 19 7 17
18	12 11 20 18
19	9 18 7 13
20	14 16 18 13
21	12 18 1 6
22	14 16 12 7
23	11 3 17 13
24	1 20 14 8
25	20 1 8 14
26	10 16 1 19
27	1 7 16 9
28	15 8 9 14
29	13 14 6 2
30	3 17 5 10
31	16 11 18 1
32	7 17 3 18
33	12 7 14 1
34	17 2 4 7
35	3 10 15 13
36	16 2 9 5
37	2 9 14 11
38	13 15 17 10
39	8 20 7 10
40	18 2 1 8
41	12 1 5 2
42	14 19 5 9
43	11 8 4 13
44	14 18 5 15
45	4 8 16 19
46	15 20 9 10
47	20 4 14 6
48	20 8 9 7
49	18 8 4 16
50	17 9 1 6
51	4 7 12 9
52	9 18 16 1
53	4 15 1 16
54	13 16 14 5
55	6 2 18 13
56	15 20 11 10
57	14 15 7 18
58	18 2 19 8
59	1 17 11 12
60	19 18 11 20
61	10 15 17 19
62	14 12 11 1
63	9 10 12 11
64	5 17 14 10
65	12 5 20 18
66	15 6 9 16
67	5 9 6 4
68	9 10 8 19
