Students	3500
1	17 2 4 1
2	1 9 17 2
3	5 13 2 1
4	15 4 18 8
5	4 10 9 11
6	3 20 10 14
7	16 8 17 2
8	17 12 2 3
9	12 4 2 18
10	6 19 8 12
11	11 4 6 19
12	4 1 7 2
13	16 2 1 4
14	19 18 5 9
15	11 1 18 7
16	11 8 4 14
17	4 14 13 16
18	10 1 13 20
19	2 6 17 13
20	2 20 11 16
21	11 9 6 15
22	11 6 1 3
23	8 4 12 5
24	6 14 5 8
25	11 9 17 19
26	20 4 6 1
27	4 14 1 9
28	12 17 19 10
29	4 10 11 14
30	19 4 6 17
31	12 20 11 16
32	16 20 6 12
33	10 2 1 7
34	7 20 12 16
35	14 13 10 8
36	19 14 15 10
37	5 20 4 15
38	16 13 15 17
39	10 19 9 2
40	7 8 14 11
41	17 19 3 11
42	18 4 13 9
43	7 18 4 6
44	9 3 15 2
45	20 1 9 10
46	13 12 1 16
47	6 3 8 13
48	1 3 11 15
49	3 12 13 5
50	14 12 15 7
51	4 17 6 10
52	1 16 4 3
53	8 12 14 2
54	20 3 7 10
55	13 9 19 20
56	15 14 1 18
57	1 7 20 17
58	14 5 20 8
59	16 14 4 15
60	9 5 4 12
61	9 5 15 10
62	10 11 16 8
63	6 12 4 7
64	5 3 17 4
65	16 4 12 11
66	13 9 19 18
67	8 1 6 10
68	10 15 13 17
69	16 12 2 8
70	18 14 2 13
71	12 13 11 4
72	7 18 1 16
73	17 3 2 11
74	18 12 13 4
75	8 3 2 6
76	11 16 18 13
77	6 15 20 3
78	19 5 10 13
79	18 2 10 15
80	20 14 17 13
81	7 8 20 11
82	3 7 16 9
83	18 9 16 13
84	17 15 3 16
85	16 18 19 6
86	10 13 7 12
87	15 12 1 9
88	18 19 4 12
89	9 14 4 5
90	16 3 12 1
91	9 20 16 13
92	15 18 9 17
93	4 2 6 9
94	20 3 1 18
95	7 8 10 19
96	15 10 3 7
97	9 1 3 10
98	10 15 9 17
99	19 20 16 13
100	3 10 20 4
101	5 4 10 9
102	1 3 10 18
103	4 17 18 19
104	8 3 9 12
105	16 3 17 4
106	4 8 9 3
107	12 15 17 18
108	6 9 11 20
109	13 9 17 18
110	18 7 17 8
111	11 3 4 10
112	9 17 19 3
113	16 1 5 8
114	10 20 5 12
115	8 13 18 20
116	9 20 1 10
117	9 8 6 17
118	13 14 10 9
119	12 13 20 17
120	1 19 10 8
121	13 9 4 17
122	12 6 1 5
123	16 1 8 12
124	20 13 16 5
125	9 2 14 6
126	1 16 13 5
127	15 6 12 16
128	18 9 8 12
129	18 5 2 15
