Class Times	10
Rooms	5
1	403
2	99
3	564
4	948
5	292
Classes	20
Teachers	10
1	2
2	7
3	4
4	1
5	9
6	8
7	8
8	9
9	2
10	4
11	10
12	7
13	6
14	10
15	6
16	5
17	1
18	5
19	3
20	3
Class Times	10
Rooms	5
1	78
2	148
3	35
4	710
5	707
Classes	20
Teachers	10
1	3
2	1
3	4
4	9
5	7
6	5
7	3
8	4
9	6
10	8
11	7
12	9
13	10
14	8
15	1
16	6
17	5
18	2
19	2
20	10
Class Times	10
Rooms	5
1	681
2	93
3	474
4	820
5	45
Classes	20
Teachers	10
1	6
2	1
3	1
4	10
5	3
6	2
7	5
8	2
9	5
10	7
11	8
12	4
13	9
14	9
15	6
16	8
17	10
18	3
19	4
20	7
Class Times	10
Rooms	5
1	642
2	157
3	411
4	890
5	988
Classes	20
Teachers	10
1	5
2	9
3	10
4	6
5	9
6	6
7	5
8	3
9	3
10	2
11	7
12	7
13	1
14	4
15	2
16	10
17	4
18	1
19	8
20	8
Class Times	10
Rooms	5
1	628
2	96
3	754
4	666
5	724
Classes	20
Teachers	10
1	8
2	10
3	3
4	4
5	2
6	3
7	5
8	2
9	1
10	7
11	4
12	5
13	9
14	8
15	1
16	10
17	6
18	7
19	6
20	9
Class Times	10
Rooms	5
1	737
2	747
3	980
4	960
5	576
Classes	20
Teachers	10
1	7
2	6
3	1
4	10
5	5
6	10
7	1
8	6
9	9
10	5
11	8
12	2
13	4
14	2
15	3
16	8
17	9
18	4
19	7
20	3
Class Times	10
Rooms	5
1	152
2	53
3	902
4	718
5	395
Classes	20
Teachers	10
1	4
2	1
3	6
4	2
5	5
6	4
7	8
8	6
9	10
10	2
11	9
12	10
13	5
14	9
15	3
16	8
17	7
18	7
19	1
20	3
Class Times	10
Rooms	5
1	358
2	956
3	673
4	523
5	644
Classes	20
Teachers	10
1	10
2	2
3	7
4	2
5	8
6	4
7	9
8	3
9	8
10	1
11	9
12	5
13	3
14	1
15	6
16	4
17	6
18	5
19	10
20	7
Class Times	10
Rooms	5
1	528
2	852
3	835
4	981
5	956
Classes	20
Teachers	10
1	8
2	8
3	6
4	2
5	10
6	7
7	9
8	7
9	2
10	5
11	4
12	6
13	3
14	1
15	1
16	9
17	4
18	5
19	10
20	3
Class Times	10
Rooms	5
1	189
2	164
3	889
4	907
5	623
Classes	20
Teachers	10
1	4
2	2
3	6
4	2
5	8
6	5
7	3
8	8
9	6
10	10
11	10
12	1
13	3
14	4
15	9
16	9
17	7
18	1
19	5
20	7
Class Times	10
Rooms	5
1	845
2	700
3	81
4	247
5	511
Classes	20
Teachers	10
1	7
2	10
3	8
4	3
5	8
6	1
7	10
8	6
9	6
10	9
11	5
12	9
13	2
14	5
15	1
16	2
17	3
18	7
19	4
20	4
Class Times	10
Rooms	5
1	669
2	914
3	330
4	249
5	594
Classes	20
Teachers	10
1	9
2	1
3	1
4	8
5	10
6	3
7	6
8	2
9	2
10	4
11	5
12	4
13	6
14	5
15	8
16	3
17	9
18	7
19	10
20	7
Class Times	10
Rooms	5
1	857
2	695
3	833
4	209
5	809
Classes	20
Teachers	10
1	3
2	5
3	8
4	6
5	9
6	8
7	9
8	2
9	7
10	3
11	7
12	2
13	4
14	10
15	4
16	10
17	6
18	1
19	1
20	5
Class Times	10
Rooms	5
1	905
2	912
3	325
4	110
5	863
Classes	20
Teachers	10
1	1
2	8
3	1
4	4
5	8
6	7
7	2
8	9
9	5
10	6
11	7
12	9
13	3
14	10
15	5
16	6
17	2
18	3
19	10
20	4
