Class Times	10
Rooms	5
1	461
2	977
3	927
4	447
5	877
Classes	20
Teachers	10
1	3
2	9
3	10
4	4
5	9
6	6
7	4
8	3
9	5
10	8
11	2
12	2
13	8
14	1
15	1
16	7
17	10
18	5
19	6
20	7
Class Times	10
Rooms	5
1	558
2	185
3	629
4	648
5	808
Classes	20
Teachers	10
1	3
2	4
3	3
4	8
5	5
6	10
7	1
8	7
9	2
10	4
11	9
12	8
13	5
14	7
15	2
16	1
17	9
18	10
19	6
20	6
Class Times	10
Rooms	5
1	699
2	10
3	323
4	827
5	920
Classes	20
Teachers	10
1	3
2	6
3	10
4	9
5	7
6	3
7	9
8	8
9	4
10	5
11	10
12	4
13	6
14	5
15	7
16	2
17	1
18	1
19	8
20	2
Class Times	10
Rooms	5
1	137
2	313
3	913
4	163
5	100
Classes	20
Teachers	10
1	5
2	10
3	4
4	7
5	4
6	5
7	10
8	6
9	6
10	3
11	1
12	7
13	1
14	2
15	3
16	9
17	9
18	2
19	8
20	8
Class Times	10
Rooms	5
1	229
2	22
3	146
4	111
5	989
Classes	20
Teachers	10
1	10
2	10
3	7
4	3
5	5
6	7
7	8
8	3
9	4
10	1
11	4
12	1
13	5
14	2
15	6
16	9
17	2
18	8
19	9
20	6
Class Times	10
Rooms	5
1	675
2	958
3	442
4	27
5	25
Classes	20
Teachers	10
1	5
2	8
3	3
4	3
5	4
6	1
7	5
8	4
9	8
10	10
11	1
12	7
13	2
14	6
15	10
16	7
17	9
18	2
19	6
20	9
Class Times	10
Rooms	5
1	453
2	26
3	924
4	421
5	823
Classes	20
Teachers	10
1	2
2	1
3	6
4	2
5	3
6	1
7	9
8	8
9	5
10	10
11	8
12	9
13	10
14	6
15	5
16	3
17	4
18	7
19	4
20	7
Class Times	10
Rooms	5
1	437
2	239
3	256
4	396
5	808
Classes	20
Teachers	10
1	5
2	7
3	9
4	1
5	2
6	7
7	4
8	10
9	9
10	4
11	1
12	6
13	5
14	10
15	8
16	8
17	6
18	2
19	3
20	3
Class Times	10
Rooms	5
1	423
2	407
3	648
4	115
5	334
Classes	20
Teachers	10
1	1
2	4
3	10
4	7
5	8
6	1
7	8
8	10
9	6
10	6
11	7
12	5
13	4
14	2
15	3
16	3
17	9
18	2
19	5
20	9
Class Times	10
Rooms	5
1	883
2	422
3	117
4	248
5	963
Classes	20
Teachers	10
1	6
2	8
3	5
4	10
5	5
6	4
7	3
8	4
9	7
10	9
11	1
12	8
13	3
14	7
15	6
16	10
17	1
18	9
19	2
20	2
Class Times	10
Rooms	5
1	164
2	981
3	96
4	10
5	616
Classes	20
Teachers	10
1	5
2	2
3	1
4	6
5	3
6	5
7	2
8	1
9	6
10	4
11	3
12	4
13	10
14	8
15	9
16	7
17	7
18	9
19	8
20	10
Class Times	10
Rooms	5
1	62
2	656
3	465
4	129
5	87
Classes	20
Teachers	10
1	9
2	2
3	8
4	3
5	4
6	7
7	6
8	8
9	1
10	1
11	3
12	6
13	4
14	10
15	9
16	7
17	2
18	5
19	5
20	10
Class Times	10
Rooms	5
1	668
2	799
3	56
4	92
5	17
Classes	20
Teachers	10
1	10
2	2
3	4
4	9
5	2
6	6
7	3
8	4
9	10
10	9
11	5
12	5
13	7
14	3
15	1
16	6
17	7
18	8
19	8
20	1
Class Times	10
Rooms	5
1	211
2	847
3	559
4	323
5	265
Classes	20
Teachers	10
1	4
2	1
3	9
4	4
5	3
6	5
7	8
8	8
9	5
10	3
11	9
12	7
13	1
14	7
15	6
16	6
17	10
18	2
19	2
20	10
