Students	5000
1	3 13 5 4
2	15 8 7 11
3	11 16 5 19
4	7 18 3 16
5	15 16 14 18
6	1 7 8 12
7	13 9 10 20
8	11 5 9 20
9	6 5 18 4
10	1 3 11 19
11	1 8 17 14
12	12 11 15 4
13	2 9 20 10
14	20 9 19 4
15	14 17 10 12
16	11 3 5 4
17	2 8 15 17
18	6 12 18 7
19	4 1 12 20
20	14 12 10 19
21	10 4 3 18
22	13 10 12 16
23	14 1 4 12
24	7 4 18 16
25	3 12 11 16
26	19 9 11 3
27	8 19 1 14
28	11 19 16 10
29	1 5 11 15
30	7 20 4 13
31	16 12 8 19
32	10 17 15 18
33	9 10 18 1
34	10 8 19 15
35	17 2 18 6
36	2 16 7 13
37	12 19 2 13
38	14 16 18 8
39	2 3 13 6
40	13 15 20 11
41	5 20 19 8
42	14 20 13 17
43	1 10 16 4
44	18 13 6 11
45	11 17 14 2
46	19 7 11 2
47	8 11 19 9
48	14 1 4 6
49	19 17 7 1
50	8 3 6 16
51	20 3 2 11
52	2 9 15 8
53	17 16 13 11
54	17 7 12 1
55	5 19 7 15
56	9 7 12 16
57	16 20 7 17
58	17 9 19 14
59	11 20 17 4
60	20 19 7 12
61	5 16 7 19
62	8 11 3 12
63	8 14 18 1
64	20 9 18 17
65	8 3 2 14
66	10 2 3 11
67	9 19 2 1
68	5 9 7 10
69	14 4 11 13
70	17 18 12 14
71	11 3 5 16
72	9 10 14 19
73	9 2 1 14
74	12 4 15 9
75	10 11 12 17
76	12 3 4 1
77	9 6 19 10
78	8 20 6 14
79	10 8 20 18
80	1 2 18 5
81	13 10 4 3
82	5 4 7 15
83	1 2 16 17
84	9 15 19 11
85	10 13 5 6
86	20 13 15 10
87	13 1 8 5
88	14 5 7 18
89	8 1 12 19
90	5 15 6 16
91	6 8 19 4
92	7 9 1 19
93	3 7 8 20
94	7 17 2 3
95	18 5 1 6
96	13 4 18 19
97	3 13 2 14
98	7 8 9 5
99	20 7 8 13
100	6 13 2 15
101	17 8 9 3
102	15 13 10 20
103	1 2 12 4
104	4 14 8 13
105	3 20 15 17
106	9 5 14 3
107	5 18 6 9
108	19 11 17 13
109	17 11 6 10
110	14 13 2 17
111	7 17 16 3
112	12 9 18 16
113	17 16 8 3
114	17 12 10 8
115	3 6 16 13
116	3 20 2 18
117	16 9 5 20
118	5 19 3 15
119	20 6 10 8
120	14 7 5 18
121	1 18 8 14
122	16 10 9 18
123	19 11 6 3
124	11 7 12 1
125	10 4 11 19
126	10 18 11 3
127	13 19 7 6
128	7 14 4 2
129	7 4 9 19
130	12 14 6 4
131	17 11 5 16
132	5 15 11 14
133	15 13 14 9
134	7 8 10 14
135	7 3 13 5
136	17 13 6 9
137	16 15 6 2
138	11 13 16 10
139	19 7 9 5
140	13 15 20 8
141	20 19 10 15
142	8 1 10 5
143	11 2 17 12
144	20 17 9 3
145	6 3 12 2
146	13 5 3 12
147	20 3 17 13
148	16 10 14 7
149	17 2 5 11
150	6 4 18 5
151	6 20 7 4
152	18 12 10 8
153	17 13 12 10
154	4 6 2 20
155	17 2 6 8
156	6 16 11 18
157	5 4 17 6
158	7 18 8 9
159	10 2 9 19
160	1 10 6 18
161	12 15 17 3
162	11 1 6 3
163	12 13 20 7
164	1 5 16 2
165	12 20 13 7
166	2 3 20 13
167	9 1 8 3
168	8 9 11 15
169	17 14 15 9
