Students	1000
1	2 19 14 15
2	7 10 15 20
3	2 20 19 7
4	18 11 19 8
5	3 6 2 11
6	15 1 20 19
7	19 18 6 12
8	6 17 11 4
9	17 5 12 20
10	14 15 2 12
11	16 4 19 18
12	4 8 10 5
13	14 4 5 15
14	15 6 18 8
15	1 13 16 11
16	4 16 20 7
17	10 7 8 15
18	14 20 4 18
19	12 9 18 4
20	12 1 9 7
21	18 16 4 9
22	9 6 15 2
23	11 20 16 7
24	5 2 17 3
25	14 4 3 18
26	16 19 3 4
27	2 15 12 20
28	9 2 10 5
29	10 17 3 14
30	14 8 17 15
31	6 4 3 9
32	12 6 17 2
33	7 20 9 10
34	7 15 11 8
35	4 7 12 9
36	14 3 11 18
37	9 7 17 15
38	4 10 20 14
39	5 8 17 3
40	16 3 1 14
41	4 16 10 17
42	17 20 6 9
43	3 12 10 5
44	1 7 10 4
45	2 19 3 7
46	18 5 19 16
47	1 2 19 13
48	2 6 12 15
49	8 18 15 1
50	1 4 15 8
51	20 14 16 7
52	10 5 20 6
53	15 13 5 12
54	17 7 19 8
55	17 5 19 1
56	8 2 14 20
57	11 10 18 6
58	15 4 1 20
59	12 18 19 14
60	9 6 14 3
61	20 7 13 17
62	18 11 3 9
63	15 9 18 8
64	2 13 8 4
65	10 18 16 12
66	7 12 2 17
67	13 18 8 5
68	1 4 9 11
69	6 8 9 16
70	20 13 18 12
71	9 10 16 18
72	16 15 20 13
73	19 10 1 11
74	8 7 13 11
75	5 17 9 10
76	10 11 4 12
77	5 18 4 12
78	18 14 16 9
79	19 7 4 16
80	9 8 1 18
81	14 7 12 9
82	6 13 2 12
83	12 10 19 2
84	13 11 16 18
85	11 16 12 14
86	16 13 6 7
87	1 16 10 6
88	20 10 18 11
89	16 13 17 14
90	12 11 20 3
91	3 5 17 20
92	17 16 8 14
93	18 11 5 6
94	8 16 15 7
95	18 17 19 12
96	16 2 13 3
97	20 15 14 3
98	3 8 14 2
99	14 10 9 3
100	4 6 12 8
101	8 19 12 16
102	14 15 17 12
103	13 4 1 17
104	17 4 10 9
105	14 6 4 1
106	4 14 12 1
107	15 1 2 5
108	5 9 13 11
109	9 13 18 20
110	4 16 12 10
111	15 4 2 7
112	3 8 16 7
113	11 20 7 4
114	19 6 2 13
115	17 20 4 5
116	8 17 2 14
117	14 12 17 10
118	2 4 18 13
119	9 18 19 3
120	8 11 15 19
121	4 3 15 5
122	18 7 10 4
123	4 8 9 20
124	16 4 2 11
125	18 8 11 20
126	11 1 7 2
127	19 12 2 4
128	7 3 20 10
129	14 12 1 3
130	2 19 12 6
131	16 13 20 4
132	7 2 4 10
133	20 15 12 2
134	2 6 18 19
135	8 16 1 10
136	4 3 1 16
137	1 9 18 8
138	6 1 4 8
139	14 11 4 18
140	12 14 3 1
141	12 15 5 13
142	1 14 20 12
143	2 15 18 7
144	15 2 12 8
145	14 3 9 1
146	18 17 20 9
147	16 20 2 8
148	15 13 5 10
149	2 12 20 10
150	13 11 16 9
151	10 9 19 11
152	20 17 12 18
153	3 20 17 6
154	8 4 12 9
155	11 12 9 2
156	1 19 5 4
157	14 16 18 4
158	14 16 9 10
159	1 12 6 19
160	5 10 2 1
161	11 20 19 15
162	12 11 14 5
163	6 10 19 3
164	10 11 14 3
165	8 7 11 4
166	12 5 6 4
167	1 3 5 9
168	17 14 7 2
169	1 3 17 12
170	17 14 3 11
171	1 20 10 19
172	3 5 1 4
173	5 11 18 14
174	6 19 17 13
175	1 10 2 7
176	10 6 20 13
177	11 4 18 10
178	1 19 11 2
179	1 19 7 5
180	12 4 9 16
181	1 8 6 20
182	19 6 5 18
183	8 11 20 16
184	6 5 7 20
185	5 3 19 8
186	16 19 5 8
187	2 12 5 19
188	8 13 20 3
189	8 13 11 16
190	18 2 9 14
191	13 2 8 16
192	12 10 17 14
193	15 3 11 8
194	13 7 16 10
195	1 15 5 20
196	19 16 17 6
197	18 5 17 10
198	8 20 15 14
199	2 16 14 12
200	16 14 1 7
201	3 14 8 2
202	2 6 10 7
203	9 8 14 1
204	2 3 17 11
205	6 1 11 10
206	13 20 6 10
207	1 13 15 11
208	15 13 17 11
209	17 2 10 7
210	9 11 17 10
211	12 1 20 19
212	11 14 12 13
213	15 17 19 4
214	16 8 6 4
215	7 19 12 15
216	11 2 3 18
217	19 12 9 14
218	2 18 15 11
219	14 6 19 13
220	13 8 10 20
221	5 1 13 11
222	19 4 13 7
223	13 19 15 10
224	12 17 18 11
225	15 18 7 8
226	17 9 7 10
227	6 20 13 3
228	3 11 15 17
229	13 1 10 5
230	11 5 7 17
231	8 20 4 13
232	12 20 5 18
233	15 7 16 18
234	17 4 13 11
235	11 14 13 5
236	11 2 14 20
237	8 12 2 5
238	5 17 4 16
239	5 19 13 4
240	14 5 8 15
241	4 8 11 6
242	12 13 11 18
243	17 20 9 1
244	2 18 5 17
245	13 4 3 18
246	11 13 15 20
247	8 10 19 11
248	17 19 9 14
249	16 15 6 10
250	13 2 14 1
251	9 12 8 5
252	9 1 15 19
253	1 3 4 20
254	9 11 10 20
255	5 8 2 11
256	16 13 20 15
257	17 14 15 10
258	4 14 17 18
259	2 12 1 16
260	19 10 13 12
261	6 17 20 19
262	3 17 7 8
263	14 5 15 7
264	12 19 15 16
265	4 16 20 3
266	7 15 19 20
267	18 20 1 4
268	16 19 5 7
269	1 9 4 7
270	13 16 3 17
271	20 9 5 19
272	9 12 16 3
273	3 6 16 19
274	17 9 19 13
275	6 2 20 11
276	14 3 8 13
277	5 18 2 6
278	11 1 10 18
279	13 3 20 15
280	13 5 15 12
281	17 19 4 5
282	5 14 13 11
283	10 14 2 19
284	18 4 10 12
285	9 4 2 19
286	15 12 18 13
287	4 10 5 12
288	16 3 8 6
289	15 14 3 5
290	17 19 20 7
291	7 17 11 20
292	1 16 14 18
293	2 5 18 8
294	9 11 15 19
295	3 2 7 1
296	5 16 20 10
297	7 6 17 1
