Class Times	10
Rooms	5
1	388
2	775
3	273
4	139
5	491
Classes	20
Teachers	10
1	2
2	10
3	5
4	7
5	5
6	7
7	6
8	10
9	4
10	8
11	3
12	1
13	3
14	4
15	6
16	2
17	8
18	1
19	9
20	9
Class Times	10
Rooms	5
1	37
2	289
3	808
4	173
5	661
Classes	20
Teachers	10
1	10
2	9
3	7
4	6
5	5
6	6
7	9
8	1
9	10
10	8
11	8
12	5
13	3
14	4
15	4
16	1
17	3
18	7
19	2
20	2
Class Times	10
Rooms	5
1	740
2	218
3	951
4	668
5	906
Classes	20
Teachers	10
1	6
2	9
3	6
4	1
5	5
6	7
7	2
8	9
9	7
10	4
11	4
12	3
13	1
14	10
15	5
16	2
17	3
18	10
19	8
20	8
Class Times	10
Rooms	5
1	319
2	281
3	111
4	228
5	702
Classes	20
Teachers	10
1	4
2	6
3	9
4	1
5	3
6	1
7	8
8	3
9	2
10	7
11	10
12	5
13	4
14	5
15	8
16	2
17	7
18	10
19	6
20	9
Class Times	10
Rooms	5
1	675
2	558
3	600
4	383
5	866
Classes	20
Teachers	10
1	4
2	3
3	8
4	2
5	2
6	4
7	10
8	9
9	1
10	3
11	5
12	10
13	1
14	5
15	8
16	9
17	6
18	6
19	7
20	7
Class Times	10
Rooms	5
1	766
2	315
3	701
4	852
5	920
Classes	20
Teachers	10
1	5
2	7
3	8
4	8
5	9
6	7
7	9
8	4
9	2
10	3
11	6
12	4
13	1
14	1
15	5
16	2
17	3
18	10
19	6
20	10
Class Times	10
Rooms	5
1	686
2	706
3	960
4	756
5	118
Classes	20
Teachers	10
1	8
2	3
3	1
4	10
5	3
6	7
7	6
8	1
9	7
10	2
11	6
12	4
13	10
14	9
15	4
16	9
17	8
18	2
19	5
20	5
Class Times	10
Rooms	5
1	203
2	615
3	252
4	999
5	556
Classes	20
Teachers	10
1	3
2	8
3	8
4	6
5	10
6	5
7	3
8	5
9	7
10	10
11	4
12	9
13	9
14	4
15	2
16	7
17	1
18	2
19	6
20	1
Class Times	10
Rooms	5
1	715
2	722
3	749
4	263
5	936
Classes	20
Teachers	10
1	7
2	4
3	8
4	9
5	2
6	10
7	1
8	6
9	2
10	1
11	5
12	6
13	4
14	5
15	3
16	10
17	8
18	7
19	9
20	3
Class Times	10
Rooms	5
1	312
2	971
3	409
4	262
5	249
Classes	20
Teachers	10
1	1
2	3
3	4
4	6
5	7
6	9
7	7
8	5
9	3
10	6
11	9
12	2
13	10
14	4
15	2
16	5
17	8
18	8
19	10
20	1
Class Times	10
Rooms	5
1	593
2	777
3	900
4	326
5	231
Classes	20
Teachers	10
1	8
2	3
3	3
4	8
5	10
6	10
7	1
8	1
9	5
10	9
11	4
12	6
13	6
14	4
15	2
16	2
17	9
18	7
19	7
20	5
Class Times	10
Rooms	5
1	126
2	754
3	658
4	671
5	815
Classes	20
Teachers	10
1	2
2	3
3	1
4	8
5	9
6	6
7	8
8	3
9	10
10	2
11	4
12	5
13	10
14	6
15	4
16	5
17	1
18	9
19	7
20	7
Class Times	10
Rooms	5
1	943
2	338
3	345
4	141
5	668
Classes	20
Teachers	10
1	8
2	6
3	10
4	4
5	8
6	4
7	5
8	2
9	7
10	2
11	9
12	1
13	10
14	7
15	3
16	9
17	3
18	6
19	1
20	5
Class Times	10
Rooms	5
1	297
2	657
3	651
4	361
5	763
Classes	20
Teachers	10
1	7
2	7
3	6
4	9
5	10
6	9
7	1
8	5
9	2
10	2
11	4
12	4
13	3
14	5
15	8
16	8
17	10
18	1
19	3
20	6
