Course	Room	Teacher	Time	Students
001213	27 / 27	PK25	0031471	1	0310347 3331180 3340324 3359596 3405451 3415849 3418606 3422289 3425356 3431158 3432223 3434428 3434468 3435161 3438472 3443283 3451496 3451663 3455058 3455291 3459645 3459980 3461933 3462297 3462417 3462647 3463776 
001248	22 / 22	TH110	0031388	2	0310347 3322886 3331180 3339315 3340287 3340324 3359596 3405619 3413283 3415849 3422289 3424520 3425356 3430944 3431158 3431535 3431740 3434428 3434468 3435161 3438472 3439820 
012317	7 / 10	TH111	3554385	1	0750570 3413356 3463745 3475745 3475941 3481875 3546417 
003277	6 / 6	PK126	1061861	2	1005720 3198263 3424363 3431260 3437252 3459109 
007372	24 / 24	PK338	0603646	3	1005720 3198263 3396377 3417908 3420434 3432077 3439437 3439899 3443731 3444536 3453262 3455043 3456722 3457935 3459109 3460820 3462516 3463453 3467452 3469615 3484314 3484619 3503382 3561074 
014112	23 / 26	PK278	3452853	3	1057610 3413923 3432595 3445680 3454059 3458972 3478506 3483965 3484898 3492392 3514835 3519078 3540124 3547282 3552259 3559657 3576477 3668783 3668811 3668894 3668971 3669002 3669027 
005282	2 / 2	TH224	0493856	4	1086489 3437365 
008769	62 / 62	PK20	0428728	7	1086489 3196460 3337463 3438471 3439387 3441004 3448314 3455625 3458136 3458957 3460338 3460737 3462416 3464638 3465036 3465050 3466014 3466962 3471450 3476899 3478964 3479054 3479085 3479350 3479718 3479885 3480069 3480810 3481557 3481943 3481967 3482101 3483546 3484243 3485228 3485537 3486311 3486389 3486777 3487640 3505157 3514964 3524963 3537536 3538688 3558739 3558838 3559645 3559804 3560199 3560308 3574866 3575971 3576449 3578910 3579414 3580248 3581149 3581171 3581952 3581962 3650578 
001161	18 / 18	PK20	0031388	4	1160238 3250131 3418606 3421044 3422289 3429602 3451331 3461937 3462417 3462964 3463022 3463879 3466011 3481798 3485504 3576553 3580341 3651077 
002855	135 / 313	PK20	0031399	6	1160238 3226303 3460718 3470797 3471447 3471450 3473086 3477425 3478356 3480791 3480867 3480868 3481391 3481532 3483036 3483042 3485756 3487623 3503382 3506324 3508682 3510665 3512896 3513947 3514095 3514835 3514964 3519499 3521265 3521272 3524963 3525604 3533093 3537536 3538400 3544945 3547282 3552259 3556594 3557244 3558543 3558739 3558838 3559302 3559591 3559624 3559657 3559804 3559843 3559857 3559870 3559900 3559963 3559970 3560199 3560373 3560649 3561074 3561084 3561402 3564528 3568636 3568950 3569865 3574137 3574475 3574558 3574563 3574639 3575309 3575483 3575769 3575898 3575908 3575928 3575971 3576011 3576126 3576248 3576792 3577146 3577187 3577485 3577590 3577806 3578036 3578075 3578488 3578707 3578747 3578842 3578921 3578963 3579028 3579181 3579414 3579579 3579723 3579949 3580095 3580139 3580217 3580248 3580251 3580256 3580259 3580261 3580269 3580714 3580796 3580798 3580912 3581038 3581081 3581085 3581171 3581192 3581207 3581220 3581227 3581232 3581247 3581249 3581300 3581375 3581456 3581469 3581605 3581609 3581827 3581920 3581962 3581967 3581981 3650277 
004274	47 / 90	PK20	3092832	5	1160238 3415766 3418606 3431750 3433962 3436514 3456089 3461975 3462417 3465591 3466014 3467781 3468070 3469520 3474789 3476085 3479885 3480791 3480868 3483546 3485327 3524963 3544262 3555254 3558800 3560649 3561229 3576013 3576351 3576438 3576480 3576555 3576576 3576624 3578921 3579414 3579579 3580217 3580341 3581149 3581207 3581596 3581962 3668812 3668881 3668930 3668974 
003500	15 / 15	PK278	3194193	5	3196460 3435397 3447306 3452988 3477580 3483306 3484845 3485642 3518231 3558838 3559815 3576532 3576753 3578488 3580248 
003572	23 / 35	PK278	0897399	6	3196460 3374470 3374569 3375685 3406406 3413146 3418145 3418264 3421153 3424363 3425401 3426654 3426717 3426718 3428844 3432238 3432622 3434210 3435380 3437252 3438465 3439402 3475445 
010844	7 / 7	PK278	0824088	7	3198263 3418908 3434762 3440175 3455341 3459032 3576466 
007125	19 / 19	PK20	0162976	8	3213028 3421753 3423970 3426649 3430298 3432243 3434079 3434124 3435722 3437295 3437827 3438465 3439624 3439917 3453856 3454439 3459613 3463353 3463708 
007127	29 / 29	PK20	0162976	9	3213028 3359026 3374479 3404196 3416896 3418499 3421753 3422964 3423970 3426244 3426654 3428820 3430298 3430953 3431828 3432243 3434079 3434124 3435628 3435722 3437089 3437591 3437827 3438442 3438550 3438589 3439624 3440024 3463353 
007887	8 / 8	PK278	0470839	8	3217247 3438455 3441406 3452445 3480401 3559657 3576463 3576471 
005271	14 / 14	PK278	1137952	10	3219927 3340287 3419470 3426654 3432223 3432243 3434130 3435384 3437827 3438033 3438652 3439670 3458957 3576450 
005310	20 / 20	PK278	1137952	9	3219927 3221418 3366307 3415801 3416286 3416424 3421770 3426556 3426658 3429524 3429706 3429810 3432759 3435734 3437365 3438471 3439511 3460766 3462554 3462936 
007107	11 / 11	PK278	0031568	11	3219927 3340324 3374479 3405427 3415769 3418499 3424520 3426244 3430298 3438589 3462872 
013205	8 / 8	PK20	3426520	12	3219927 3414238 3416598 3432040 3464855 3478713 3487732 3576620 
002367	51 / 51	PK20	0493725	10	3226303 3433539 3439528 3456820 3465245 3467040 3467983 3475298 3476908 3480166 3480732 3481391 3481875 3482445 3483003 3483950 3485170 3485816 3486141 3486311 3486838 3487035 3502893 3503630 3505185 3506324 3537536 3540190 3540705 3559804 3559970 3561772 3576321 3576330 3576343 3576373 3576390 3576429 3576501 3576507 3576558 3576763 3577741 3580095 3580389 3581080 3581250 3581605 3650956 3668827 3669051 
004009	44 / 51	PK20	3442425	11	3226303 3374194 3412549 3426858 3429566 3440687 3456660 3457777 3465591 3473086 3479534 3480728 3480868 3481102 3482194 3485812 3503865 3506324 3521265 3529298 3531305 3533093 3549272 3557244 3559857 3559872 3561402 3575898 3576126 3576763 3577167 3577590 3579028 3579592 3579687 3579723 3580251 3580261 3581227 3581605 3581786 3581827 3581967 3668920 
001894	5 / 5	PK278	3483424	12	3250131 3405604 3426735 3431445 3432384 
013192	18 / 21	PK20	3459335	13	3250131 3375120 3375544 3428042 3430152 3433760 3434130 3435070 3435384 3436119 3436930 3446832 3448679 3456228 3456677 3458295 3458451 3463526 
001839	22 / 30	PK20	0898918	15	3375389 3417108 3421500 3421700 3426735 3428608 3431294 3437240 3438113 3438374 3443421 3453445 3458972 3460488 3460867 3461826 3462292 3462639 3463188 3463675 3464379 3483587 
001898	6 / 6	PK278	0168763	14	3250227 3331277 3404828 3435384 3435771 3438374 
006559	5 / 6	PK278	0031478	13	3250227 3433539 3443283 3443731 3458853 
002164	15 / 15	PK20	0180723	14	3250683 3375323 3381050 3430152 3438232 3459522 3462270 3463022 3463675 3463745 3464027 3480710 3481419 3483467 3485288 
011826	8 / 8	PK20	0180723	16	3250683 3430152 3453352 3459522 3462270 3463675 3463745 3464027 
002878	2 / 3	PK278	3470325	15	3254734 3438287 
