Course	Room	Teacher	Time	Students
008469	11 / 12	DAL1	3420576	1	0172459 3340797 3352660 3378849 3396837 3414298 3429733 3431155 3435922 3439387 3456994 
013169	13 / 15	GOB	3393009	1	0686967 1170820 3121717 3262457 3270555 3313406 3322549 3339567 3340716 3352054 3358228 3414395 3418441 
012295	7 / 7	PK337	0564741	2	0700408 3227211 3319602 3364991 3379786 3396313 3435931 
008769	58 / 67	CARP21	0899465	2	0750570 3196460 3254633 3266668 3330300 3331071 3334029 3339315 3340797 3343615 3351809 3352269 3359026 3374569 3375544 3396377 3404976 3415144 3417002 3418145 3420434 3422289 3424318 3426213 3431155 3431445 3431448 3431740 3432040 3432238 3432344 3433760 3435161 3435771 3437591 3438441 3438443 3438472 3438473 3439283 3439328 3439820 3440024 3453352 3454497 3455915 3458122 3458339 3459584 3461882 3462297 3462356 3462516 3462882 3462936 3462956 3463589 3464379 
012771	8 / 8	DAL119	3448653	3	1086489 3069495 3119618 3329782 3341037 3416891 3422289 3458176 
004355	12 / 12	PK243	0847593	3	1089147 3118476 3212089 3358339 3374194 3412866 3415627 3435922 3439387 3441306 3452964 3454433 
003572	26 / 26	CARP21	0897399	5	1170820 3121717 3196460 3219120 3219586 3224449 3225193 3227498 3231817 3234723 3236006 3250514 3262457 3263080 3269275 3270555 3292387 3303344 3312800 3313406 3319691 3319692 3322549 3324360 3330527 3341037 
013216	23 / 23	PK349	3318436	6	1170820 3254734 3267997 3319692 3337037 3340716 3352054 3354609 3358378 3374470 3402583 3404364 3415801 3426735 3429732 3436710 3448868 3449400 3453262 3455808 3456228 3462246 3463453 
013217	5 / 14	CARP21	3443571	4	1170820 3226486 3358339 3416374 3460073 
007380	12 / 16	PK349	0987494	4	3069495 3121847 3122431 3221877 3239803 3250244 3303699 3319692 3337249 3344151 3411258 3438669 
007381	35 / 35	PK349	0031611	5	3069495 3222195 3233965 3239900 3245992 3246608 3255755 3257543 3324812 3337249 3352269 3360165 3365419 3375120 3388921 3395299 3397042 3397265 3405151 3409210 3411018 3411159 3411258 3415619 3418106 3418120 3421153 3426213 3426244 3430786 3431060 3432027 3434539 3440116 3463745 
008500	14 / 14	CARP21	3420576	6	3069495 3075829 3102974 3119618 3161154 3219586 3224211 3273028 3283602 3326956 3329729 3329782 3340096 3341037 
001836	75 / 75	PK349	3452118	7	3073525 3223179 3250131 3250227 3322886 3331180 3337246 3337334 3359188 3378849 3404693 3405451 3405619 3409210 3411059 3411154 3413582 3415615 3415852 3416232 3418120 3419470 3420025 3421500 3421700 3428608 3430152 3430298 3430383 3430786 3431294 3431672 3432223 3432238 3433849 3435039 3435384 3435692 3436311 3436588 3436710 3437240 3438113 3438374 3438455 3438471 3439899 3440024 3443421 3445081 3448679 3451663 3452561 3453445 3455625 3455631 3455915 3458451 3458972 3459522 3460369 3460488 3460737 3461826 3461962 3462356 3462514 3462516 3462964 3463226 3463602 3463675 3463883 3463936 3464100 
