Course	Room	Teacher	Time	Students
006034	25 / 26	CARP21	0213446	1	0197361 3281059 3331071 3404534 3405422 3412644 3413923 3420437 3421753 3426649 3426719 3429761 3430401 3431629 3433849 3436311 3437365 3437379 3437511 3439670 3440175 3441004 3455046 3457195 3459897 
008469	21 / 23	TAYE	3420576	1	0700408 3249725 3329409 3331179 3341634 3344218 3352040 3389674 3390102 3395942 3397334 3405144 3415407 3416750 3421604 3431260 3431448 3435628 3437781 3438441 3483155 
008770	24 / 72	PK100	0431786	2	0750570 3241275 3359026 3374569 3396377 3405451 3420434 3426213 3433760 3435161 3435384 3436588 3438443 3439283 3439328 3440024 3441016 3451551 3453352 3455049 3455915 3459584 3462297 3462356 
013274	7 / 14	PK229	3443571	2	0825970 3295955 3414238 3414467 3435183 3435397 3438471 
008784	9 / 9	TH102	0031572	3	1005451 3229135 3258482 3340558 3374470 3396312 3435187 3444491 3458121 
009225	11 / 12	CARP21	1061058	3	1086489 3254239 3354609 3429732 3431257 3432798 3436311 3444537 3455519 3455808 3462647 
004356	10 / 10	PK338	0847593	4	1089147 3118476 3358339 3374194 3412866 3435922 3439387 3441306 3452964 3461936 
002569	15 / 15	DAL300	1168490	4	1170820 3223213 3324397 3329719 3364991 3396313 3411108 3412864 3416398 3417055 3420434 3432301 3436260 3440075 3440409 
006504	27 / 27	DAL300	0031399	6	1170820 3119160 3275705 3322549 3339160 3415125 3416750 3417370 3425239 3425755 3428608 3429733 3431080 3431651 3432759 3439147 3439409 3441004 3447681 3456313 3458049 3459888 3460701 3462235 3462851 3462990 3463524 
013170	19 / 19	DAL300	3092941	5	1170820 3112960 3250514 3339156 3340558 3340716 3413598 3418117 3418441 3425356 3425679 3429733 3430131 3434130 3437701 3443092 3444537 3453218 3458121 
003424	24 / 24	PK100	3393009	5	3069495 3099325 3212089 3227669 3311775 3313406 3314570 3365419 3372100 3374569 3381424 3396036 3397012 3412755 3416073 3422289 3429524 3434210 3436514 3439147 3439283 3462414 3463879 3474216 
008484	15 / 15	DAL300	3420576	7	3069495 3329409 3331179 3347767 3352040 3352660 3362442 3378849 3390220 3395937 3396837 3414298 3416750 3417002 3435922 
011834	27 / 27	PK100	0470839	6	3069495 3119618 3249454 3255904 3278685 3337335 3337414 3339216 3340158 3365824 3402583 3404279 3404693 3416374 3417314 3425219 3426169 3427674 3432782 3436158 3438206 3438232 3438842 3439158 3439364 3458641 3463353 
001837	80 / 81	PK100	3452118	8	3073525 3250227 3322886 3331180 3334029 3337334 3359188 3375120 3378849 3395299 3396461 3404693 3405451 3405604 3405619 3411154 3413582 3415615 3415852 3417108 3418120 3419470 3421500 3421700 3428042 3428608 3430152 3430298 3430383 3431294 3431672 3432223 3432238 3435039 3435248 3435384 3435692 3436311 3436588 3437240 3437574 3438113 3438374 3438455 3439899 3445081 3446670 3448679 3451663 3452561 3453445 3455625 3455631 3455915 3456103 3456677 3457231 3458451 3458469 3458972 3459522 3460235 3460369 3460488 3460737 3460867 3461826 3461933 3462293 3462297 3462356 3462514 3462647 3462896 3462964 3463226 3463602 3463675 3463745 3463883 
002161	39 / 39	PK100	1083806	7	3073525 3224924 3250131 3319602 3331180 3341079 3365824 3375120 3379786 3397565 3404693 3405151 3405422 3405744 3412670 3412825 3413521 3415849 3416536 3417172 3419470 3420437 3421700 3430383 3430401 3431294 3431672 3432384 3433760 3435039 3435313 3436119 3436930 3438669 3439437 3439670 3451553 3453352 3459505 
006847	39 / 43	PK100	3427120	9	3227217 3230522 3291024 3311583 3322523 3323191 3329727 3331270 3331686 3337781 3337851 3338208 3339156 3339567 3340879 3360165 3363924 3395581 3396312 3396460 3397709 3404148 3405153 3405422 3411159 3411531 3413014 3413728 3414273 3414843 3416203 3417172 3425437 3431449 3433663 3436119 3439328 3439558 3440036 
007087	5 / 5	DAL300	0031573	8	3090066 3330355 3340585 3363977 3418479 
007128	23 / 26	DAL300	3198619	9	3116269 3201565 3224179 3239404 3260429 3263732 3264284 3267886 3269263 3269750 3278685 3283549 3310035 3312301 3329885 3331032 3336750 3337915 3337955 3338668 3339987 3339999 3340959 
010968	7 / 7	DAL300	3473827	10	3090066 3226607 3250244 3380697 3389674 3417001 3459730 
011534	3 / 4	DAL300	3213249	11	3090066 3390102 3433929 
